fecha_hora,real,prediccion
2026-01-04 17:00:00,334.47952,343.6704219207547
2026-01-04 18:00:00,347.07752,347.50159112351224
2026-01-04 19:00:00,347.07752,349.53099651968034
2026-01-04 20:00:00,347.07752,353.39467727401114
2026-01-04 21:00:00,343.47952,354.00699736129434
2026-01-04 22:00:00,342.47952,347.149370396053
2026-01-04 23:00:00,334.47952,346.1704406094591
2026-01-05 00:00:00,293.94594,296.0884672325887
2026-01-05 01:00:00,293.94594,295.83229701185564
2026-01-05 02:00:00,269.57794,293.85633216564787
2026-01-05 03:00:00,262.43094,293.3260426905911
2026-01-05 04:00:00,269.57794,293.5120748941246
2026-01-05 05:00:00,293.94594,298.5553198879859
2026-01-05 06:00:00,334.16294,299.40116358820046
2026-01-05 07:00:00,334.16294,307.13486243744455
2026-01-05 08:00:00,334.16294,307.164029156701
2026-01-05 09:00:00,334.16294,298.3057231771461
2026-01-05 10:00:00,334.16294,296.9730575819147
2026-01-05 11:00:00,334.16294,306.37804704266813
2026-01-05 12:00:00,334.16294,306.6402557547727
2026-01-05 13:00:00,338.94594,308.14757076046396
2026-01-05 14:00:00,338.94594,313.7045717845219
2026-01-05 15:00:00,338.94594,315.4538477271652
2026-01-05 16:00:00,338.94594,358.7596778433447
2026-01-05 17:00:00,338.94594,357.48733330870283
2026-01-05 18:00:00,353.94594,363.7331242103323
2026-01-05 19:00:00,353.94594,357.7900902857157
2026-01-05 20:00:00,353.94594,351.13632947124825
2026-01-05 21:00:00,338.94594,344.70889553606446
2026-01-05 22:00:00,338.94594,339.41417101987855
2026-01-05 23:00:00,338.94594,332.89124115273205
2026-01-06 00:00:00,301.18493,291.349646795827
2026-01-06 01:00:00,301.18493,282.9459692550451
2026-01-06 02:00:00,301.18493,266.21163278786514
2026-01-06 03:00:00,301.18493,261.9951014789114
2026-01-06 04:00:00,301.18493,263.511652815429
2026-01-06 05:00:00,312.18493,280.0880865222569
2026-01-06 06:00:00,312.18493,312.4723498750227
2026-01-06 07:00:00,312.18493,309.8851528601382
2026-01-06 08:00:00,312.18493,315.2956983713385
2026-01-06 09:00:00,312.18493,316.3160151729006
2026-01-06 10:00:00,312.18493,317.3482642403836
2026-01-06 11:00:00,312.18493,317.1334502100407
2026-01-06 12:00:00,312.18493,322.0674075418009
2026-01-06 13:00:00,312.18493,324.2302217261105
2026-01-06 14:00:00,312.18493,331.588730753889
2026-01-06 15:00:00,312.18493,331.2303848837374
2026-01-06 16:00:00,339.18493,330.77273826794993
2026-01-06 17:00:00,339.18493,331.0979189412919
2026-01-06 18:00:00,349.60093,340.12571003713714
2026-01-06 19:00:00,349.60093,338.4198144639107
2026-01-06 20:00:00,339.18493,335.6491932404877
2026-01-06 21:00:00,339.18493,325.4993552970212
2026-01-06 22:00:00,322.18493,321.4865448690164
2026-01-06 23:00:00,312.18493,318.3722081043617
2026-01-07 00:00:00,252.71747,286.2468650208415
2026-01-07 01:00:00,252.71747,281.5158175999599
2026-01-07 02:00:00,245.61747,281.44698971578083
2026-01-07 03:00:00,245.61747,282.03637458059063
2026-01-07 04:00:00,249.61747,283.9042212071583
2026-01-07 05:00:00,252.71747,295.66680168688526
2026-01-07 06:00:00,252.71747,297.8842026439132
2026-01-07 07:00:00,252.71747,300.3994052213949
2026-01-07 08:00:00,252.71747,296.5753243745192
2026-01-07 09:00:00,245.61747,296.8060809067514
2026-01-07 10:00:00,249.61747,298.3466086766227
2026-01-07 11:00:00,252.71747,300.2570008536724
2026-01-07 12:00:00,252.71747,301.583800516582
2026-01-07 13:00:00,252.71747,299.08586461949994
2026-01-07 14:00:00,261.20247,300.8454863406851
2026-01-07 15:00:00,292.71747,301.67562900652604
2026-01-07 16:00:00,292.71747,314.6711761812097
2026-01-07 17:00:00,312.71747,315.5071653471581
2026-01-07 18:00:00,328.20947,318.88486807085775
2026-01-07 19:00:00,328.20947,319.2876218116149
2026-01-07 20:00:00,328.20947,314.42628600532333
2026-01-07 21:00:00,321.71747,311.90146907761385
2026-01-07 22:00:00,312.71747,305.41785438136395
2026-01-07 23:00:00,292.71747,294.5760514624573
2026-01-08 00:00:00,108.19992,251.33772235080963
2026-01-08 01:00:00,108.19992,245.4296112489617
2026-01-08 02:00:00,108.19992,232.88909058041375
2026-01-08 03:00:00,108.19992,232.80595665151552
2026-01-08 04:00:00,118.19992,236.76987790186394
2026-01-08 05:00:00,156.68492,239.05543754815898
2026-01-08 06:00:00,118.19992,239.8284490497166
2026-01-08 07:00:00,118.19992,243.4464813496094
2026-01-08 08:00:00,118.19992,242.08440656506022
2026-01-08 09:00:00,108.19992,232.06162321128045
2026-01-08 10:00:00,118.19992,229.13190513999038
2026-01-08 11:00:00,156.68492,241.3700222370121
2026-01-08 12:00:00,228.19992,245.14425984495884
2026-01-08 13:00:00,118.19992,243.11645502186158
2026-01-08 14:00:00,238.19992,249.01877429470846
2026-01-08 15:00:00,270.19992,266.856824752162
2026-01-08 16:00:00,270.19992,265.8478603515336
2026-01-08 17:00:00,288.19992,291.0396482296501
2026-01-08 18:00:00,288.19992,302.84744238668986
2026-01-08 19:00:00,288.19992,302.97625908166947
2026-01-08 20:00:00,288.19992,300.2409289834374
2026-01-08 21:00:00,288.19992,298.02066385532896
2026-01-08 22:00:00,270.19992,285.0284730760366
2026-01-08 23:00:00,270.19992,264.50609912021326
2026-01-09 00:00:00,148.95631,146.34949905926302
2026-01-09 01:00:00,124.95631,145.4613022772921
2026-01-09 02:00:00,124.95631,142.21565463669592
2026-01-09 03:00:00,124.95631,140.8446762700585
2026-01-09 04:00:00,148.95631,148.61600438569516
2026-01-09 05:00:00,148.95631,166.69188726497669
2026-01-09 06:00:00,209.95631,148.4914353929975
2026-01-09 07:00:00,209.95631,149.36609766444775
2026-01-09 08:00:00,148.95631,149.04249530853212
2026-01-09 09:00:00,124.95631,140.24438326909086
2026-01-09 10:00:00,124.95631,147.0622113302683
2026-01-09 11:00:00,148.95631,165.92885239666393
2026-01-09 12:00:00,148.95631,205.69040637145437
2026-01-09 13:00:00,209.95631,145.308246969128
2026-01-09 14:00:00,249.95631,224.74627915939868
2026-01-09 15:00:00,249.95631,238.40105511183236
2026-01-09 16:00:00,249.95631,238.6285773821676
2026-01-09 17:00:00,249.95631,251.99824620438227
2026-01-09 18:00:00,279.95631,257.4165806404019
2026-01-09 19:00:00,279.95631,257.3315764865385
2026-01-09 20:00:00,279.95631,253.60654252739403
2026-01-09 21:00:00,249.95631,252.30502230237522
2026-01-09 22:00:00,249.95631,237.35784513039488
2026-01-09 23:00:00,228.85631,234.95791890239815
2026-01-10 00:00:00,176.78564,160.99803522913197
2026-01-10 01:00:00,176.78564,146.9037779390164
2026-01-10 02:00:00,165.78564,145.80218805836245
2026-01-10 03:00:00,165.78564,145.70625969790797
2026-01-10 04:00:00,165.78564,158.98152248471828
2026-01-10 05:00:00,176.78564,157.94227857611486
2026-01-10 06:00:00,176.78564,194.7095171957915
2026-01-10 07:00:00,176.78564,194.7019001113049
2026-01-10 08:00:00,151.78564,157.5816718621092
2026-01-10 09:00:00,113.86764,144.3371526465511
2026-01-10 10:00:00,113.86764,143.43027087489642
2026-01-10 11:00:00,151.78564,158.6209495842612
2026-01-10 12:00:00,151.78564,159.15377140556689
2026-01-10 13:00:00,151.78564,196.3526688812082
2026-01-10 14:00:00,176.78564,229.60171360196682
2026-01-10 15:00:00,176.78564,231.35145529416977
2026-01-10 16:00:00,214.78564,231.15705358082874
2026-01-10 17:00:00,276.78564,231.50959309442476
2026-01-10 18:00:00,276.78564,241.19369504303685
2026-01-10 19:00:00,276.78564,242.49648252519356
2026-01-10 20:00:00,276.78564,244.69138267593138
2026-01-10 21:00:00,276.78564,235.63838463630478
2026-01-10 22:00:00,276.78564,233.9733227564854
2026-01-10 23:00:00,214.78564,209.56512316713537
2026-01-11 00:00:00,119.10337,172.44344241997737
2026-01-11 01:00:00,116.18537,170.97921330529013
2026-01-11 02:00:00,116.18537,168.07858327161964
2026-01-11 03:00:00,116.18537,167.45539277271962
2026-01-11 04:00:00,116.18537,166.28474562758208
2026-01-11 05:00:00,116.18537,168.62466861692363
2026-01-11 06:00:00,116.18537,167.3087800155102
2026-01-11 07:00:00,114.73137,166.72874379351947
2026-01-11 08:00:00,110.59537,152.15963483111838
2026-01-11 09:00:00,110.59537,126.55677901067274
2026-01-11 10:00:00,110.59537,126.19976109254858
2026-01-11 11:00:00,110.59537,152.8452839394081
2026-01-11 12:00:00,112.10337,152.77807519710612
2026-01-11 13:00:00,116.17837,153.21720784524766
2026-01-11 14:00:00,116.18537,168.20830084983592
2026-01-11 15:00:00,116.18537,169.51399673312915
2026-01-11 16:00:00,119.10337,193.2675294761667
2026-01-11 17:00:00,119.10337,234.74495536432966
2026-01-11 18:00:00,154.10337,237.04798575087312
2026-01-11 19:00:00,219.10337,239.87698022600947
2026-01-11 20:00:00,154.10337,242.67616935719715
2026-01-11 21:00:00,154.10337,242.64344588707627
2026-01-11 22:00:00,124.10337,240.4645372264519
2026-01-11 23:00:00,119.10337,195.2868214917705
2026-01-12 00:00:00,117.87734,141.43591728654658
2026-01-12 01:00:00,113.88434,137.45860404482346
2026-01-12 02:00:00,113.88434,134.38510757223307
2026-01-12 03:00:00,113.88434,133.02612563330504
2026-01-12 04:00:00,113.88434,132.86505450804947
2026-01-12 05:00:00,113.88434,134.77987228217742
2026-01-12 06:00:00,113.88434,139.59002330852258
2026-01-12 07:00:00,113.88434,135.5102603772109
2026-01-12 08:00:00,113.46634,133.83221189208422
2026-01-12 09:00:00,113.46634,135.05025103547706
2026-01-12 10:00:00,113.46634,136.35582725739553
2026-01-12 11:00:00,151.38434,136.7680589687876
2026-01-12 12:00:00,151.38434,139.19891842125386
2026-01-12 13:00:00,196.38434,145.21360788175465
2026-01-12 14:00:00,196.38434,145.88952830415408
2026-01-12 15:00:00,196.38434,146.34930867883872
2026-01-12 16:00:00,206.38434,147.18518478482906
2026-01-12 17:00:00,206.38434,148.70114024058552
2026-01-12 18:00:00,216.38434,171.10165048347463
2026-01-12 19:00:00,216.38434,211.79748840070573
2026-01-12 20:00:00,216.38434,170.07424488110019
2026-01-12 21:00:00,216.38434,167.26595414804893
2026-01-12 22:00:00,206.38434,143.00601262258536
2026-01-12 23:00:00,206.38434,137.0083627091352
2026-01-13 00:00:00,105.22064,130.789500480365
2026-01-13 01:00:00,105.21064,124.27130395342301
2026-01-13 02:00:00,105.21064,122.44145554092111
2026-01-13 03:00:00,105.20264,118.68919893330808
2026-01-13 04:00:00,105.21064,118.55255169241114
2026-01-13 05:00:00,105.22064,123.15972426173346
2026-01-13 06:00:00,105.22064,123.6255751968104
2026-01-13 07:00:00,105.22064,129.92758567665962
2026-01-13 08:00:00,105.22064,132.70830373702123
2026-01-13 09:00:00,105.22064,133.04955600659932
2026-01-13 10:00:00,105.22064,130.76883518268798
2026-01-13 11:00:00,105.22064,160.8112674386007
2026-01-13 12:00:00,105.22064,161.8072532497154
2026-01-13 13:00:00,105.22064,196.99187931092877
2026-01-13 14:00:00,188.12064,199.85791153090938
2026-01-13 15:00:00,208.12064,201.92379273974421
2026-01-13 16:00:00,208.12064,212.8631676878942
2026-01-13 17:00:00,208.12064,212.87450488376095
2026-01-13 18:00:00,209.12064,225.14657301058358
2026-01-13 19:00:00,209.12064,223.14699593108946
2026-01-13 20:00:00,209.12064,221.21314308927353
2026-01-13 21:00:00,208.12064,215.1570280455517
2026-01-13 22:00:00,208.12064,203.98149138469844
2026-01-13 23:00:00,188.12064,200.31459049565473
2026-01-14 00:00:00,109.65888,121.213829366615
2026-01-14 01:00:00,109.65888,119.40136837827288
2026-01-14 02:00:00,109.65888,118.16873876997384
2026-01-14 03:00:00,109.65888,118.18576097225315
2026-01-14 04:00:00,109.65888,117.26558904831315
2026-01-14 05:00:00,109.65888,117.68792298642032
2026-01-14 06:00:00,109.65888,117.02037360270172
2026-01-14 07:00:00,109.65888,118.47766044677846
2026-01-14 08:00:00,109.65888,119.3541986463101
2026-01-14 09:00:00,109.65888,119.7594325170445
2026-01-14 10:00:00,109.65888,121.2792438734076
2026-01-14 11:00:00,109.65888,122.3843276324353
2026-01-14 12:00:00,109.65888,123.07034347624781
2026-01-14 13:00:00,109.65888,122.40208990811476
2026-01-14 14:00:00,138.16688,179.84081082882878
2026-01-14 15:00:00,138.16688,196.57752691725545
2026-01-14 16:00:00,142.16688,196.58967225240545
2026-01-14 17:00:00,213.16688,198.0271801029476
2026-01-14 18:00:00,213.16688,206.56908461682497
2026-01-14 19:00:00,217.16688,206.8369034911026
2026-01-14 20:00:00,213.16688,203.9206949568049
2026-01-14 21:00:00,213.16688,199.36658105786114
2026-01-14 22:00:00,142.16688,196.22875974903508
2026-01-14 23:00:00,138.16688,177.37306961198593
2026-01-15 00:00:00,111.95694,110.7007929738571
2026-01-15 01:00:00,111.95694,109.96167734032593
2026-01-15 02:00:00,111.95694,109.23968348865932
2026-01-15 03:00:00,111.95694,109.35959648769574
2026-01-15 04:00:00,111.95694,109.78977783652256
2026-01-15 05:00:00,111.95694,111.25048701957282
2026-01-15 06:00:00,117.54694,108.93208230242699
2026-01-15 07:00:00,117.54694,110.9087663219119
2026-01-15 08:00:00,117.54694,111.32247696752647
2026-01-15 09:00:00,111.95694,109.63448191101047
2026-01-15 10:00:00,117.54694,111.406807402594
2026-01-15 11:00:00,117.54694,113.65214711712217
2026-01-15 12:00:00,117.54694,116.9633167307827
2026-01-15 13:00:00,119.09994,112.6970022324502
2026-01-15 14:00:00,190.55694,139.96605075079398
2026-01-15 15:00:00,190.55694,141.679558511627
2026-01-15 16:00:00,190.55694,143.50826451625454
2026-01-15 17:00:00,190.55694,192.36097000151352
2026-01-15 18:00:00,190.55694,195.2187219541644
2026-01-15 19:00:00,191.55694,198.74428933775553
2026-01-15 20:00:00,190.55694,191.492492054073
2026-01-15 21:00:00,190.55694,189.1539647678889
2026-01-15 22:00:00,190.55694,138.6262172384327
2026-01-15 23:00:00,117.54694,133.8621823814471
2026-01-16 00:00:00,109.64545,108.55312009441813
2026-01-16 01:00:00,109.64545,107.44131781828209
2026-01-16 02:00:00,109.64545,106.97842423574133
2026-01-16 03:00:00,109.64545,106.44174449832197
2026-01-16 04:00:00,109.64545,107.39247443866282
2026-01-16 05:00:00,109.64545,108.30025533257594
2026-01-16 06:00:00,109.64545,115.14783917144531
2026-01-16 07:00:00,109.64545,115.30617542951546
2026-01-16 08:00:00,109.64545,113.2788787572004
2026-01-16 09:00:00,109.64545,109.93899883868738
2026-01-16 10:00:00,109.64545,114.22139100332
2026-01-16 11:00:00,109.64545,114.87494713075652
2026-01-16 12:00:00,109.64545,115.47628242757317
2026-01-16 13:00:00,109.64545,120.71024022216497
2026-01-16 14:00:00,109.64545,168.15104658411357
2026-01-16 15:00:00,109.64545,169.26963145283
2026-01-16 16:00:00,113.78145,169.33615480380894
2026-01-16 17:00:00,117.24545,169.597684277724
2026-01-16 18:00:00,168.24545,173.12033264204274
2026-01-16 19:00:00,168.24545,175.02464341771773
2026-01-16 20:00:00,168.24545,171.3194451692411
2026-01-16 21:00:00,117.24545,168.49763451327468
2026-01-16 22:00:00,109.64545,164.7468255527131
2026-01-16 23:00:00,109.64545,116.52071927063625
2026-01-17 00:00:00,100.55036,108.44230696240936
2026-01-17 01:00:00,100.55036,106.85049411541974
2026-01-17 02:00:00,100.55036,106.509931846977
2026-01-17 03:00:00,100.55036,105.73605416831303
2026-01-17 04:00:00,100.55036,106.91209391081624
2026-01-17 05:00:00,100.55036,107.09949326137021
2026-01-17 06:00:00,104.68636,107.24500698035858
2026-01-17 07:00:00,100.55036,107.37119271922678
2026-01-17 08:00:00,100.55036,106.96849507728845
2026-01-17 09:00:00,100.55036,105.2445312331644
2026-01-17 10:00:00,100.55036,105.52855244089545
2026-01-17 11:00:00,100.55036,107.49648977387582
2026-01-17 12:00:00,100.55036,108.14802106420147
2026-01-17 13:00:00,100.55036,108.22316149831666
2026-01-17 14:00:00,100.55036,109.38825675196394
2026-01-17 15:00:00,100.55036,109.87389630048641
2026-01-17 16:00:00,108.15036,112.7954592614016
2026-01-17 17:00:00,114.15036,119.86027833517944
2026-01-17 18:00:00,126.15036,156.7918135922378
2026-01-17 19:00:00,126.15036,158.42852028355904
2026-01-17 20:00:00,126.15036,158.75238454791608
2026-01-17 21:00:00,126.15036,126.78618053794362
2026-01-17 22:00:00,126.15036,121.60726556784333
2026-01-17 23:00:00,108.15036,115.19286176658956
2026-01-18 00:00:00,105.32193,104.7100678870795
2026-01-18 01:00:00,105.32193,103.50249942891881
2026-01-18 02:00:00,105.32193,102.8008781222248
2026-01-18 03:00:00,103.31193,102.55073278867621
2026-01-18 04:00:00,101.85793,102.09649010640408
2026-01-18 05:00:00,103.31193,101.36623577973684
2026-01-18 06:00:00,97.72193,102.65967661734253
2026-01-18 07:00:00,97.72193,101.46375701837361
2026-01-18 08:00:00,97.72193,101.04151301863926
2026-01-18 09:00:00,97.72193,101.13392149076596
2026-01-18 10:00:00,97.72193,101.53566190945413
2026-01-18 11:00:00,97.72193,101.1184430762962
2026-01-18 12:00:00,97.72193,101.58414936165981
2026-01-18 13:00:00,97.72193,102.07305786933475
2026-01-18 14:00:00,97.72193,102.65402789967392
2026-01-18 15:00:00,97.72193,103.29738530484984
2026-01-18 16:00:00,105.32193,106.6871852670803
2026-01-18 17:00:00,113.32193,108.35087412084276
2026-01-18 18:00:00,166.32193,119.60440024183066
2026-01-18 19:00:00,171.32193,125.23232477859551
2026-01-18 20:00:00,171.32193,120.22747745135058
2026-01-18 21:00:00,166.32193,120.89238597378832
2026-01-18 22:00:00,166.32193,118.8968177645943
2026-01-18 23:00:00,113.32193,106.3605271008097
2026-01-19 00:00:00,111.91666,104.78905924437913
2026-01-19 01:00:00,107.91666,103.7254555526137
2026-01-19 02:00:00,105.90666,103.42430209173705
2026-01-19 03:00:00,107.91666,101.38992320326862
2026-01-19 04:00:00,107.91666,102.12846026127347
2026-01-19 05:00:00,111.91666,104.2978073384487
2026-01-19 06:00:00,149.91666,103.08484264814007
2026-01-19 07:00:00,149.91666,104.66600400805983
2026-01-19 08:00:00,149.91666,105.64621158143912
2026-01-19 09:00:00,111.91666,106.3981399167697
2026-01-19 10:00:00,149.91666,106.98478421457678
2026-01-19 11:00:00,149.91666,110.4533030706544
2026-01-19 12:00:00,149.91666,111.01773530000071
2026-01-19 13:00:00,149.91666,112.34128130391231
2026-01-19 14:00:00,149.91666,112.4878002416084
2026-01-19 15:00:00,158.91666,113.56189173230902
2026-01-19 16:00:00,173.91666,123.24410475405338
2026-01-19 17:00:00,178.91666,126.68375680362283
2026-01-19 18:00:00,178.91666,169.79319228398728
2026-01-19 19:00:00,178.91666,172.2511719042218
2026-01-19 20:00:00,178.91666,169.91250101922168
2026-01-19 21:00:00,178.91666,165.7773928615154
2026-01-19 22:00:00,178.91666,163.2575009093651
2026-01-19 23:00:00,173.91666,123.86185994516396
2026-01-20 00:00:00,174.33117,112.0600244375343
2026-01-20 01:00:00,174.33117,111.17296151319933
2026-01-20 02:00:00,174.33117,109.12336331485054
2026-01-20 03:00:00,174.33117,110.22581211396019
2026-01-20 04:00:00,174.33117,110.76494714095185
2026-01-20 05:00:00,176.23117,112.3186791662417
2026-01-20 06:00:00,176.33117,142.7861739499218
2026-01-20 07:00:00,176.23117,143.5635766914531
2026-01-20 08:00:00,174.33117,145.76678163361103
2026-01-20 09:00:00,174.33117,116.15377437568796
2026-01-20 10:00:00,174.33117,148.11309397928704
2026-01-20 11:00:00,174.33117,148.65142088843044
2026-01-20 12:00:00,174.33117,150.860948040966
2026-01-20 13:00:00,176.23117,152.43288800325175
2026-01-20 14:00:00,176.33117,158.25856052973924
2026-01-20 15:00:00,176.33117,168.50719612578285
2026-01-20 16:00:00,176.33117,178.49753450084393
2026-01-20 17:00:00,178.33117,178.58485202521845
2026-01-20 18:00:00,181.33117,182.3904964369175
2026-01-20 19:00:00,191.33117,180.77761336502132
2026-01-20 20:00:00,181.33117,181.3611922645244
2026-01-20 21:00:00,181.33117,176.6881667822971
2026-01-20 22:00:00,178.33117,175.7882995419463
2026-01-20 23:00:00,176.33117,170.37759017784143
2026-01-21 00:00:00,175.89024,168.06903513305255
2026-01-21 01:00:00,175.89024,167.45902219481786
2026-01-21 02:00:00,175.89024,168.07733164777196
2026-01-21 03:00:00,175.89024,169.8828994445952
2026-01-21 04:00:00,175.89024,173.34991389015892
2026-01-21 05:00:00,175.89024,175.27672304686604
2026-01-21 06:00:00,177.89024,179.13947429590635
2026-01-21 07:00:00,175.89024,179.77630262536263
2026-01-21 08:00:00,175.89024,179.3667992292224
2026-01-21 09:00:00,175.89024,179.19425871922476
2026-01-21 10:00:00,175.89024,180.633759841241
2026-01-21 11:00:00,175.89024,182.04688076531087
2026-01-21 12:00:00,175.89024,182.07917832339027
2026-01-21 13:00:00,175.89024,183.0480301207541
2026-01-21 14:00:00,175.89024,185.90102182378124
2026-01-21 15:00:00,177.89024,183.68253525946196
2026-01-21 16:00:00,188.09024,181.4279529645327
2026-01-21 17:00:00,188.09024,189.01947727747498
2026-01-21 18:00:00,205.89024,198.82411918779147
2026-01-21 19:00:00,205.89024,209.87938815041193
2026-01-21 20:00:00,195.89024,198.2249719303801
2026-01-21 21:00:00,188.09024,196.60131940842825
2026-01-21 22:00:00,188.09024,183.9610454451532
2026-01-21 23:00:00,180.89024,183.8644464034037
2026-01-22 00:00:00,181.84677,182.88635689435907
2026-01-22 01:00:00,181.84677,180.6554473015548
2026-01-22 02:00:00,181.84677,181.06732696332043
2026-01-22 03:00:00,181.84677,181.48360582530063
2026-01-22 04:00:00,181.84677,182.24936318371707
2026-01-22 05:00:00,181.84677,183.24391982812563
2026-01-22 06:00:00,181.84677,184.66978870698424
2026-01-22 07:00:00,181.84677,185.1999748908034
2026-01-22 08:00:00,181.84677,185.9180604929489
2026-01-22 09:00:00,181.84677,187.22137470753302
2026-01-22 10:00:00,181.84677,188.55530308422794
2026-01-22 11:00:00,181.84677,188.7633334993709
2026-01-22 12:00:00,181.84677,189.50535956010313
2026-01-22 13:00:00,181.84677,191.31929536950562
2026-01-22 14:00:00,191.16677,191.3598284508506
2026-01-22 15:00:00,191.16677,192.09911264470844
2026-01-22 16:00:00,195.84677,198.55470888690218
2026-01-22 17:00:00,195.84677,198.64689533918113
2026-01-22 18:00:00,210.84677,221.23026129487417
2026-01-22 19:00:00,220.84677,221.50538566518438
2026-01-22 20:00:00,195.84677,205.82664991961195
2026-01-22 21:00:00,195.84677,200.5427791469259
2026-01-22 22:00:00,191.16677,199.82857083725102
2026-01-22 23:00:00,191.16677,195.60188524734855
2026-01-23 00:00:00,196.7875,192.0835104531442
2026-01-23 01:00:00,196.7875,191.21462649581295
2026-01-23 02:00:00,196.7875,190.85178928580035
2026-01-23 03:00:00,196.7875,191.38895909817714
2026-01-23 04:00:00,196.7875,191.50902573452498
2026-01-23 05:00:00,196.7875,191.03137745618997
2026-01-23 06:00:00,196.7875,191.6495949938602
2026-01-23 07:00:00,196.7875,191.83811934221202
2026-01-23 08:00:00,196.7875,190.90164480885224
2026-01-23 09:00:00,196.7875,190.97907237310386
