ventana,nivel_real,nivel_pred,std_real,std_pred,rango_real,rango_pred
2026-01-25,228.77890250000004,223.0815038349136,12.560237437665888,9.428773226493007,36.0,31.979000435451326
2026-01-26,249.38715166666665,245.7144346974171,20.416277490156325,12.972557087798537,60.95099999999999,44.483168349297216
2026-01-27,262.04242750000003,264.1349789881253,6.638385637984113,12.95290667251246,31.385299999999972,48.02262304735183
2026-01-28,257.7337245833333,263.8789981165359,5.817247690844282,11.986960581183245,24.321969999999993,41.63658005068021
2026-01-29,241.23413374999998,252.23077956314145,28.486785308078492,11.706625024542541,156.25187,38.73957962394485
2026-01-30,210.3948916666666,191.7627588329846,58.70847974939336,47.519570238037765,144.464,139.7644967538726
2026-01-31,209.4436975,210.50334126905773,10.410771718136159,14.573819609586296,53.78825999999998,57.38290784020256
2026-02-01,168.5625375000001,181.28236945024776,27.00331641803115,16.56993338129425,109.93886,48.223801358508354
2026-02-02,139.2567179166667,155.59429529254598,41.742915531805906,33.13719648782517,98.64599999999999,109.27299572926775
2026-02-03,134.69930791666667,140.677793961129,27.388141828141304,27.916076719026226,68.646,91.10606952085422
2026-02-04,144.37012958333332,128.9500804034436,24.651037764354104,20.753847424160007,88.64599999999999,71.41518203385294
2026-02-05,132.0935341666667,134.09359430198404,19.11346184473392,21.78178624314251,88.646,75.62269509865558
2026-02-06,130.13127791666668,127.9345784707022,7.669853953098333,10.955759611540445,30.538809999999998,44.52441127211982
2026-02-07,114.6281458333333,116.77958554350634,1.648456554664383,6.273118791656371,7.95953999999999,20.342362400861518
2026-02-08,109.60975583333332,109.03233954670601,5.746672161842828,4.225256778395497,18.757000000000005,14.34446953428521
2026-02-09,114.72404999999999,113.88414021495582,2.386086053777887,7.252990905202185,7.143000000000001,27.763540340624743
2026-02-10,117.54787333333336,117.86572661447268,6.488023331500036,5.503853625788125,18.645999999999987,20.498896447576058
2026-02-11,132.10741916666666,124.80582586719949,6.632764924131015,5.773862583275666,20.75700000000002,23.069245237416993
2026-02-12,128.83388,130.46754551586906,4.540903956790979,6.287698927703135,20.39175999999999,23.795416564847088
2026-02-13,119.40186,124.85163102099277,1.4290081641940797,5.9185007261513105,5.3799999999999955,20.746036264469012
2026-02-14,122.6597558333333,116.48344613282893,17.50906667271462,2.5539936917188277,56.04849999999999,10.223595391841144
2026-02-15,120.39871541666668,115.04526857597693,20.113544379978954,7.765446953432511,59.64599999999999,27.94362925654896
2026-02-16,111.62357583333335,123.63466415406606,2.9226869997400198,15.572947791071638,11.960540000000009,52.410381592279336
2026-02-17,112.93065166666666,112.68299742711189,5.259622545366784,7.072125687128254,23.77024,24.987704846134477
2026-02-18,130.01177708333333,123.81955212434058,2.7888082429305383,3.710132322616164,10.644999999999996,11.685211668466707
2026-02-19,131.12907041666662,124.93653923654807,4.112458895289485,3.917186870086213,15.413229999999984,13.917896917216439
2026-02-20,123.11426999999999,122.6562316666582,5.380717954622784,3.4423962091049973,23.764920000000004,12.405802274575748
2026-02-21,112.88279166666666,111.3104126419919,12.02196508701734,5.142519012353101,58.646,18.06216134117028
2026-02-22,113.06820583333337,112.17401364809531,3.473649684707134,4.853610578838899,10.99969999999999,22.44680696059629
2026-02-23,112.39566458333337,111.89824275579348,2.6695521057426133,6.924507073139128,14.438109999999995,23.07205240834162
2026-02-24,122.55733166666664,118.01628340347757,3.024064913456262,1.983924083706532,8.646,8.082904264210597
2026-02-25,123.83047999999997,120.41487557556565,3.9060471484438986,3.274770998676376,9.64048000000001,12.949525466518253
2026-02-26,123.10186416666666,119.66174349438421,4.5373532382362125,3.345969587993807,17.267740000000003,12.635041768641472
2026-02-27,116.62353291666665,114.62643268832078,4.049826215457153,3.9044291718910187,9.56607000000001,13.393176366723978
2026-02-28,118.83190249999996,118.03145183858015,4.331125280943405,3.1514323438509453,21.64873999999999,9.192516283165034
2026-03-01,104.5120604166667,106.77493329933323,2.2888900513048496,4.293891878279509,6.509190000000004,14.611260421846566
2026-03-02,105.41041625000003,106.18854263539457,2.455941535064869,5.46238599891329,9.434910000000002,20.15322411363867
2026-03-03,118.15346416666667,114.03629591707833,16.51331809678729,3.2266089027881377,84.49900000000001,12.936334136080532
2026-03-04,116.32482541666667,117.94685476805743,3.6285764306382124,7.502113934400184,14.498999999999995,35.81141890160649
2026-03-05,116.41151500000001,119.70609793399548,2.773046558433821,5.389255348920156,11.49248,19.72482498989318
2026-03-06,112.10749750000001,114.87480626669377,2.648341386801137,4.571540970225285,6.564000000000007,16.59673186758789
2026-03-07,114.66289916666669,113.33245635016574,1.5377200819230112,2.504989085004305,8.07162000000001,9.269288425289574
2026-03-08,106.84179416666667,109.26063693553863,3.354699942585424,3.4104792848356804,8.344000000000008,14.657592342426796
2026-03-09,108.28621666666663,109.99028642575053,8.785681181573546,6.753695360811397,38.343999999999994,21.442958654158033
2026-03-10,180.26553916666663,114.73955308851913,183.13034945448925,6.642070947633909,697.431,28.011367803995043
2026-03-11,222.97970625000008,151.72184114569828,258.8317670714407,72.87905934026305,1017.282,285.93725202050956
2026-03-12,208.9985479166667,197.05555241015838,183.33440663068194,137.34646776871992,669.087,471.07580296309993
2026-03-13,191.96470666666664,189.5609976201453,132.81451785529455,106.5456610706188,690.806,421.11448463016006
2026-03-14,207.0750179166666,191.36101312788517,57.7835464800327,47.73307809590119,175.12299999999996,225.81122325097007
2026-03-15,221.23129375,228.55807587570078,64.08353408335137,29.100431876743713,226.86900000000003,110.02180592914905
2026-03-16,309.78315291666667,283.0066588427497,108.67556598864348,45.86166086818378,579.087,183.41518463076054
2026-03-17,330.5211179166666,338.39988451081655,98.62415289182678,70.41380232087248,514.087,307.947607665094
2026-03-18,333.25944499999997,345.7286147251014,17.53359274851682,74.37616805994226,78.0,312.83809700735463
2026-03-19,357.31925499999994,352.7874286835676,21.967351816149993,26.547102875538243,106.10000000000002,112.00127086700894
2026-03-20,350.5051179166666,357.8588113226269,19.775133164059852,23.52341505118226,54.0,89.07069835742675
2026-03-21,325.58666083333327,351.792978370158,40.65787625871359,20.230548904959846,145.53500000000003,64.19813913335975
2026-03-22,307.28318374999986,325.1431980851359,85.82965697965855,25.125158078052195,273.779,90.40253629193666
2026-03-23,307.10306416666657,365.35898640348137,97.32771734837169,29.236223279280686,293.11786,110.55055591788062
2026-03-24,295.6286779166667,258.13998842033703,108.91576781570274,94.9097030714142,401.87,295.72027603102276
2026-03-25,319.8098900000001,277.88458714317596,56.148317799059065,76.99344378382096,220.0,250.4285435251826
2026-03-26,312.4285187499999,324.5502625058709,46.204791492002514,42.594248055338994,202.152,146.99077419100814
2026-03-27,279.4913091666668,290.9632515016999,28.308547056940824,34.5988526759964,137.26566,125.22728770921316
2026-03-28,203.64847208333333,232.81015333725915,62.9455712092031,33.73154785770928,196.779,107.559859944962
2026-03-29,153.07898416666666,186.28854600673785,44.351350760826314,39.27942454363762,105.345,130.64806325084697
2026-03-30,200.4881554166667,199.0822484285815,40.89882077883246,39.89904936637698,215.00000000000003,126.55874835988098
2026-03-31,207.64977375,216.88120180046778,44.355435234980284,31.76588640482751,232.99930999999998,133.70965882838485
2026-04-01,168.04458041666672,192.7882568134049,37.38695295767467,32.183910687085444,145.053,131.87701332095983
2026-04-02,150.87910499999995,160.52234800204488,19.128396486887628,24.38734964117993,60.16399999999999,91.4104101107371
2026-04-03,141.56326666666664,149.1789221883025,22.115972325555923,13.153644662548924,58.96199999999999,45.54945659550896
2026-04-04,146.99056375,142.9134931791221,14.835591119373149,11.321105021514445,46.0,39.44917844077065
2026-04-05,131.23170416666667,136.12982679133918,10.73433388016925,11.004096319802466,46.87000000000002,36.943798054683626
2026-04-06,213.54846083333328,150.11497800930604,218.38981558560053,10.022333860054719,1043.636,41.60644753833577
2026-04-07,256.1023479166667,212.74289049333535,261.9293100042653,132.36600799145447,953.9230000000001,528.354935082707
2026-04-08,272.96978416666667,237.8814599900003,192.8831367452473,103.41442563257162,974.6320000000001,395.58078738963445
2026-04-09,290.52858791666665,248.9569315847891,173.06911349326893,86.59683870838836,877.0339999999999,382.34603236487294
2026-04-10,310.25867166666666,268.6945352957307,167.96113898825962,68.72279064868488,834.0340000000001,311.8902073318048
2026-04-11,288.94145499999996,290.37804988792624,25.480155045816375,56.306621107661556,88.80000000000001,277.28555995856584
2026-04-12,282.4656516666666,291.25981748835187,47.3572657500402,25.32034923484674,153.29999999999998,83.9991635553651
2026-04-13,382.0702504166668,324.52824224954554,213.6410453607025,45.19149664802459,797.0340000000001,161.82464428422674
2026-04-14,412.8277291666668,390.1349805286971,227.75101209332186,128.47518325874313,827.0820000000001,496.1561445089318
2026-04-15,389.4027070833334,389.6634903656698,146.4493339558124,138.70965398782022,760.0339999999999,506.2145681299663
2026-04-16,415.1731029166669,393.4328982230027,143.793701632389,85.73626641377558,726.5340000000001,347.0463143274947
2026-04-17,394.7714433333333,397.4317178055471,51.912164685185836,65.81652731328022,247.29816000000005,290.70083312901795
2026-04-18,319.3614620833333,333.14501767973246,87.94128147018073,40.71345248355329,379.42487000000006,143.10158979985317
2026-04-19,213.63303541666664,244.94011474022034,102.86053615079948,85.25774621233506,432.19399999999996,272.02831936851044
2026-04-20,278.14034583333347,282.44864249185974,89.20479730461875,92.96225757943832,322.0,352.6261678140298
2026-04-21,295.76150874999996,306.8976090415221,82.32814281880069,105.2969891707161,408.26011,407.35016039944014
2026-04-22,279.0318516666666,271.8501904985045,83.52215652205544,78.19338950263696,391.99999999999994,324.61120963849237
2026-04-23,275.27077166666663,283.4602160698909,36.069748066580615,54.51307556988761,119.99999999999997,225.7419425109385
2026-04-24,294.2780308333333,284.14559541130524,69.1401212919256,28.345867777767975,358.13058,104.17444260873597
2026-04-25,264.44670999999994,265.422477158662,28.507104281929436,34.4545138752892,89.99999999999997,141.35338522014524
2026-04-26,252.64471166666667,265.30313843086856,25.532466243689242,24.049886329876642,81.0,87.10161320058731
2026-04-27,275.51457,269.8822064347445,79.332114624584,31.128768717574186,498.61375999999996,111.02009022140618
2026-04-28,249.16902375000006,229.50790198053184,216.76623862868675,82.03824166246363,1036.403,297.77039222611916
2026-04-29,220.3736441666667,214.31182842331506,146.6295003436266,118.60384131004876,498.85099999999994,473.6859595718183
2026-04-30,205.5008983333333,220.21946950930953,63.91633041696566,126.28355513295698,168.851,473.96525287994973
2026-05-01,183.72096000000002,192.3946292692718,103.00413563333271,38.399397301744195,501.81000000000006,142.21537852852595
2026-05-02,181.91657916666668,167.08068665614437,32.476856102317164,45.47367283400997,95.0,196.33047082295695
2026-05-03,204.6455066666667,201.39879917534498,19.212356865623978,16.933333735158897,54.5,64.59745307067237
2026-05-04,290.5816925000001,230.30324495587763,111.90262714092609,22.832075378868556,344.0,87.7606168314066
2026-05-05,328.66320708333336,294.2153317497217,185.79563872133636,87.2620266377847,888.3311100000001,316.73469730898296
2026-05-06,315.58263875000006,293.5157796510471,189.35975007933513,106.36657130638291,891.7581099999999,425.4939901717395
2026-05-07,310.1863470833333,286.0089878613403,188.39858324012613,102.79083023269104,897.1850000000001,427.0014820351091
2026-05-08,331.03081083333325,284.5265370949262,241.9296494721939,96.83662569023986,958.5590599999999,415.17019545558793
2026-05-09,214.78048000000004,224.66271432571568,89.6563442709083,113.69120799886606,310.0,412.3734648952817
2026-05-10,240.93272749999994,270.07032518205716,83.42579234527362,39.70988193646112,211.00000000000003,149.0289196593683
2026-05-11,393.3922220833333,320.3385244665967,129.80643840864764,74.20717843002696,431.595,276.3987888265311
2026-05-12,607.7403116666668,498.28786733648303,157.76158386545546,59.6634634509912,365.0,248.25726374671547
2026-05-13,750.0721445833333,681.1908231864331,134.6499754296155,81.3120327314667,604.0,295.75866564223384
2026-05-14,840.7284087499999,794.2927459058747,109.8021089345062,76.82512310227483,389.9999999999999,289.05920968769874
2026-05-15,788.7610924999999,804.1000574699906,95.32004860134737,90.81399518558526,440.0,329.90649627333494
2026-05-16,682.0779374999998,723.7649344483804,153.59681082440542,88.03359943238766,390.00000000000006,311.01840665348266
2026-05-17,691.1327550000001,664.8096171503274,166.49104010387342,136.49342744754196,415.5,381.89293781594205
2026-05-18,746.0678954166668,760.4718639487455,134.51392669671907,104.06382486779708,350.0,310.1139153113136
2026-05-19,845.2234237499997,815.6664275395066,45.139640764281665,67.45639648263658,200.0,221.1527426651719
2026-05-20,836.7743533333334,853.4891472026907,72.47164428831705,46.7737111909581,318.64804000000004,157.11966021441117
2026-05-21,703.1611658333333,729.5527167753627,112.88537573562773,96.40999507138007,511.78958,272.1199101431981
2026-05-22,577.5894024999999,571.0637478859894,197.4913029648539,128.90821297285441,521.0,408.55818121503427
2026-05-23,705.0470095833331,590.5113713912843,99.44009872792118,140.2915794392202,316.0,422.69239921313755
2026-05-24,594.5383783333332,638.6825580171176,177.1189918923014,109.04676258854956,711.104,374.81549820466455
2026-05-25,632.2138304166666,579.9899533455934,108.01430531249865,114.91156968517579,270.00000000000006,364.3063711704194
2026-05-26,621.8477795833336,574.1306628221862,143.95485018054129,92.54751720703585,458.79249000000004,268.91555409467435
2026-05-27,542.1851358333332,587.9123106393309,192.63593507503393,129.90862087055947,860.6761800000002,411.2136150662177
2026-05-28,434.53485208333336,474.28389426980783,211.22787523097884,178.2648534208929,830.0,647.1926085954507
2026-05-29,389.1326029166668,407.93039332770576,107.16122773359906,143.64370639938775,345.0,541.2533509464193
2026-05-30,346.2430083333333,377.3234472956735,134.15000092153832,90.80396354128733,418.00000000000006,326.3204833015345
2026-05-31,331.2292058333333,337.8912477720228,108.34874930476862,101.99319742488612,420.0,378.3042573200303
2026-06-01,522.78274875,410.6634733735245,229.57536131213473,87.74888768283024,784.0,344.40577721286667
2026-06-02,540.6287720833333,530.6712031413788,197.442756742606,169.3626056404718,725.0,595.9044668863858
2026-06-03,566.7764191666665,548.828212875863,170.48292677783485,156.23905153363262,668.54762,567.7293898356925
2026-06-04,527.6769162500002,522.3429499137718,185.38884487192374,149.20968001873368,669.0,537.2455217475376
2026-06-05,643.7739799999997,526.5496472587062,182.9259019705396,117.12254231188216,578.4358400000001,434.7657484156357
2026-06-06,577.9247737499999,492.61478597022307,93.52425031269752,153.54481387589598,339.00000000000006,509.50596909452565
2026-06-07,454.8468199999999,507.32778591570076,173.42643761880956,101.24232299631012,500.0,294.7458795115631
2026-06-08,425.03102083333334,462.3584046526874,179.21516986528962,149.28299446494162,498.60598000000005,489.3828903616841
2026-06-09,447.4194645833333,465.4852222243731,339.939252740154,177.99832266273614,1098.25181,567.8616090867025
2026-06-10,390.04886541666656,458.3151411927186,328.3736171893545,328.36071703252094,1137.98475,1154.0517837783586
2026-06-11,407.153745,318.5793657293004,359.8570725508881,261.40310773824274,1160.0,898.9697321519063
2026-06-12,439.53704500000003,364.7586290318424,301.0207109878265,292.0830874098166,1140.0,1034.3433735314463
2026-06-13,562.21187125,536.3809018796848,280.8548579284641,173.5402202999214,1048.0,710.4078518990077
2026-06-14,397.0821687500001,526.5499987737305,141.81594813151892,142.76282772077707,378.50000000000006,509.8385695711425
2026-06-15,358.57926375000005,481.4243058094673,92.48054469377752,127.97162114835062,279.0,435.75855807315446
2026-06-16,497.0587500000001,438.02044377071866,359.94060904289125,153.68098661739202,1024.0,519.3776721302263
2026-06-17,438.06095625000006,489.776806557973,229.40032341581448,289.3664427790984,987.0000000000001,990.0408190407313
2026-06-18,428.37113374999996,436.55652693689893,197.05149377252596,179.17656791309582,949.94199,704.4591754182443
2026-06-19,508.25003,398.13332757287793,205.02589017931538,155.90747916293526,948.0,609.1919294344566
2026-06-20,482.8965145833334,469.91981808172187,137.20408072767077,95.6345918433675,317.00000000000006,398.5306368852967
2026-06-21,420.0773162499999,464.59194463053126,129.94937604972057,97.88188246980476,365.8,321.91972798826157
2026-06-22,641.8609324999999,526.6761054489167,251.9022323591075,109.23813141311933,820.0,365.7632879739786
2026-06-23,659.9892399999998,700.467791702366,44.41371143677892,149.36154752193,260.06256,571.9286319003169
2026-06-24,718.3507675,591.660167967014,172.74404092228593,100.3921305711684,798.0,328.076227317011
2026-06-25,721.658361666667,715.0089384045242,159.07087312044928,116.4398916720296,594.0,470.11992718224155
2026-06-26,708.0554050000001,708.182707849193,113.64579606730982,106.58002542722073,577.0,426.2598056914901
2026-06-27,699.24139125,678.2540570056572,11.157579482012558,77.68547843845255,44.79810999999995,317.37120646653705
2026-06-28,720.7005795833333,711.8626330007418,37.954310590385674,28.92390403608078,120.0,86.54740810264775
2026-06-29,745.5139654166669,746.4571783710888,36.35514314492551,42.08793359801085,105.952,145.26129017046003
2026-06-30,810.9527637499999,789.9437232323517,53.712250903824994,35.79733598436494,205.0,129.08485891509736
2026-07-01,822.1947837499996,825.3115992441548,40.18149666191816,43.2465366121728,119.0,166.15602895481356
2026-07-02,816.4552745833329,801.3239125583391,49.144161553282196,40.72276635973959,118.62699999999995,144.22960720347237
2026-07-03,801.9920166666667,789.2763249499009,55.764077587235214,48.631449119013325,140.5,162.40798676612462
2026-07-04,768.3104937500002,764.794404463655,42.894933653090256,53.14511022632835,150.5,177.67297715956727
2026-07-05,687.3468916666666,727.5796579398142,164.29836455249756,55.09390693355625,540.0,186.8245530644764
2026-07-06,797.0529662499999,757.6514700890516,114.17115331643781,57.553102125242035,360.9999999999999,214.83339606548395
2026-07-07,725.5559812500001,782.504979704073,51.35951261596777,93.42949105890386,186.0,295.3771974594488
2026-07-08,740.6458879166668,737.2493132715643,58.12354529468229,46.96766527052057,185.89999999999998,175.1448920586971
2026-07-09,729.3452841666667,728.4051971282503,50.79143793267489,52.48479568214327,185.89999999999998,186.81214482614098
2026-07-10,730.2504304166669,720.2510377858172,50.84183447983015,48.06322053119944,190.0,173.78003697858196
2026-07-11,759.3843004166666,730.1892295195044,90.32478365492697,35.49384034838541,245.0,135.34328310486637
2026-07-12,783.96422,776.88369943133,115.10422246994302,76.50467749427209,301.0,221.05232263966798
2026-07-13,800.4605133333334,818.6341596492331,203.56584566363867,68.87369311556738,693.9999999999999,217.71785835267883
2026-07-14,851.2679441666666,800.1542814133512,200.3608733563522,141.45527396810724,554.0,430.5016474560059
2026-07-15,867.1253462500003,909.9597761455916,214.1651449489451,122.19833668808289,554.0,413.1245142669741
2026-07-16,837.0602837500002,859.7948132070529,195.58669859696522,165.43553485714054,559.0,483.22448564137164
2026-07-17,849.7960912500001,904.3831838199421,193.20985786773153,133.84808283662014,555.0000000000001,436.9723021263022
2026-07-18,786.6055904166669,856.3115673065357,134.79776696512272,145.63636478795718,309.0,453.0085942777839
2026-07-19,809.3968804166662,799.2371014740744,134.21228274096788,138.76839613095365,304.0,362.2138001569733
2026-07-20,783.4976629166667,809.3851735218185,102.32355772196046,88.40848976345546,266.0,252.368022657972
2026-07-21,791.1892970833334,790.193356307308,147.47114107474872,104.88507132267077,320.0,302.28237159950083
2026-07-22,946.4917100000001,897.3180968144753,69.6319443149718,86.10110314395823,356.12,267.74033203500187
2026-07-23,958.43655125,941.21727936247,56.979104951033456,49.498398620129166,213.71980999999994,183.61847906849266
2026-07-24,840.8125754166667,895.9001821923797,108.05533891978405,59.5512303067731,370.0,207.63181133361957
2026-07-25,675.7452937500002,717.6294779067954,172.9021162022518,94.91206449236353,640.0,320.66156422877134
2026-07-26,558.1247241666665,601.4836774695535,227.12331687476794,134.8526657509401,640.0,438.8242576700883
2026-07-27,626.6289391666668,652.2154071233463,44.64553273942179,133.95779954168378,121.0,439.5711081195855
2026-07-28,700.9040191666663,674.3175258266656,145.38729243388025,50.69991761983827,560.0,170.5351520623251
2026-07-29,726.1117754166668,717.4588756515506,133.94248945082353,103.36667109777927,359.80000000000007,369.8847429672144
2026-07-30,974.9181174999999,872.3327060830774,124.93343842330518,63.734321713965215,464.9999999999999,232.57712884513614
2026-07-31,975.8483837499997,1008.5535745840506,77.22985474117465,73.86265031325455,270.0000000000001,263.4763305403885
2026-08-01,961.6131666666662,965.6688206808216,81.3731765814687,71.74989144531173,399.9999999999999,230.55757772101947
2026-08-02,773.9007008333334,932.0182268342716,233.180675720632,64.13913242144255,776.52,220.18361876992083
2026-08-03,1002.89631,960.3215945767232,17.502284501391024,104.93746629101469,60.499999999999886,334.48762884464895
2026-08-04,999.8883141666665,1006.2329790341668,80.60153089576949,48.57532960573295,373.12800000000004,153.88569084872688
