fecha_hora,real,pred_A,pred_B,pred_C,pred_D,pred_E,pred_F,pred_G,pred_H
2026-05-17 13:00:00,652.8287,514.0833049168351,520.9455076915408,532.1932536747581,515.0999910965172,516.7724400216412,513.0107160718146,505.15275726301,540.8848497427437
2026-05-17 14:00:00,759.4927,595.256648287139,588.7265059524719,605.3713340147353,605.0707827464066,603.5059236190993,596.6152777388509,581.2811156864906,599.7732293732549
2026-05-17 15:00:00,759.4927,669.2920930257076,659.7687712599486,670.6055769430578,679.144444629956,675.324394464076,669.9609489284959,658.046280252465,657.199959932939
2026-05-17 16:00:00,803.8287,698.0355102666771,689.8940086938569,699.868157421716,706.3187064747003,701.6830444333913,697.7531281942942,685.9006465559949,689.8422708008454
2026-05-17 17:00:00,824.3287,730.0738968593305,718.0167601581923,736.5043950530846,738.2968836385462,732.8695999306892,729.5512427786258,709.7103075191646,731.6698622177161
2026-05-17 18:00:00,824.3287,768.3819327609752,758.2355772083873,772.6859744134055,775.2255579483972,768.8704968577326,766.4595072496103,749.4317951205101,768.2313624317785
2026-05-17 19:00:00,824.3287,781.7782635356223,770.5960283522866,790.2303331751634,788.400599834688,781.5086054954791,779.443294244289,757.4508640439783,791.7126643123729
2026-05-17 20:00:00,824.3287,781.9183744639265,773.0114799012761,791.1563289693007,788.6566742199136,781.7938674904659,779.421111052572,758.757594330951,792.9226453114532
2026-05-17 21:00:00,824.3287,778.5217455251138,769.6523596519917,786.8547573741536,784.2685793817616,776.9751195381907,775.8001049218584,755.7288274841259,789.2095547060251
2026-05-17 22:00:00,824.3287,759.7925513034,750.9681511604235,774.4826722101576,767.878670023096,761.3527383899435,757.6967056596607,732.644997731676,780.5259981877016
2026-05-17 23:00:00,823.8287,751.1091363130915,743.0042295194137,765.7539380268297,759.7152626527934,753.1563834049305,749.1236169106927,724.7523681888644,770.7004844772898
2026-05-18 00:00:00,821.81402,719.9023093443755,716.6075813085467,741.0913574569249,730.8019441508729,728.8044755847525,722.3808909085892,699.1185310701381,754.5237557325681
2026-05-18 01:00:00,821.81402,803.9168608069958,792.6939557229375,806.8463492171804,804.4593691706754,799.2219315893865,802.6860074266107,786.3867441891806,812.7685109138672
2026-05-18 02:00:00,706.22402,798.2173234816707,786.271172014674,803.5366220699234,799.8178512662453,794.7428099272144,797.269580183149,778.4684844219647,811.1132030196228
2026-05-18 03:00:00,583.14002,800.6047253974845,788.3723434161279,805.4815819959772,801.9145501710461,796.7106636787211,799.5057374589452,780.7513441086489,812.9026539870076
2026-05-18 04:00:00,821.81402,780.8295793847319,771.6417323169055,784.7157059846031,782.9106418269726,778.0785977500564,780.0110846454518,765.0715753895457,789.6884140677471
2026-05-18 05:00:00,821.81402,753.1141932809094,747.5137598009451,756.2463144356173,756.3193577205811,752.1098190796639,752.5575269674289,741.9004166744314,758.4868198981844
2026-05-18 06:00:00,821.81402,719.5822219716963,717.9512154846117,717.2645650795378,722.7992857102445,719.0717788114556,718.9942972530819,717.1606415538795,712.3440173900494
2026-05-18 07:00:00,553.14002,618.4254687241851,629.0412684925612,621.5428670324382,605.8034060595518,602.955994095923,612.2592305100926,610.5141721038354,633.6026607871543
2026-05-18 08:00:00,553.14002,599.661173003101,611.2814434155168,603.7478077741935,588.4022280375128,586.0373617355142,594.3944739703466,593.0950219645158,614.7211810408265
2026-05-18 09:00:00,553.14002,595.0346591687698,607.521228210101,602.2878261269998,584.9846396468581,583.0229380095911,590.1828808636376,587.0207990335448,615.4913098400172
