fecha_hora,N-BEATSx_3a,N-HiTS_3a,N-BEATSx_5a,N-HiTS_5a
2026-02-06 16:00:00,134.86633,151.50354,133.09012,150.71384
2026-02-06 17:00:00,143.75218,154.6904,134.79607,151.31178
2026-02-06 18:00:00,152.31195,159.56976,135.23932,155.41083
2026-02-06 19:00:00,155.65211,165.37779,137.5088,161.59468
2026-02-06 20:00:00,146.63249,164.98657,132.85973,161.02629
2026-02-06 21:00:00,137.82402,158.33774,131.4287,154.97208
2026-02-06 22:00:00,129.13298,149.07063,125.32215,145.34996
2026-02-06 23:00:00,125.45955,136.87857,122.0511,133.11378
2026-02-07 00:00:00,125.76791,128.0775,121.541,126.3121
2026-02-07 01:00:00,114.1417,114.96384,113.89445,113.62628
2026-02-07 02:00:00,113.25194,112.9764,113.94837,113.56255
2026-02-07 03:00:00,113.78558,112.5304,113.72987,113.141785
2026-02-07 04:00:00,113.0449,112.74838,113.437,112.77106
2026-02-07 05:00:00,113.98121,113.99773,113.48014,112.74559
2026-02-07 06:00:00,114.17865,114.39633,113.42561,112.45803
2026-02-07 07:00:00,115.32457,114.39065,113.63232,112.83818
2026-02-07 08:00:00,116.37985,114.982704,113.63517,114.033875
2026-02-07 09:00:00,117.36304,114.85245,113.23974,115.23218
2026-02-07 10:00:00,117.57939,115.03397,113.736404,116.07559
2026-02-07 11:00:00,117.183014,113.69023,113.869415,115.92235
2026-02-07 12:00:00,119.411674,115.92297,114.38682,115.65271
2026-02-07 13:00:00,119.63648,117.42243,114.097275,115.39378
2026-02-07 14:00:00,119.73278,117.11296,113.83811,114.9594
2026-02-07 15:00:00,121.82615,120.103806,114.14826,115.16938
2026-02-07 16:00:00,124.11056,121.247604,114.489815,116.02259
2026-02-07 17:00:00,125.05469,122.41835,114.6453,116.971306
2026-02-07 18:00:00,127.22751,123.62842,115.11134,118.43776
2026-02-07 19:00:00,128.28267,124.03755,115.61153,119.97386
2026-02-07 20:00:00,125.02947,122.92745,115.58162,119.48448
2026-02-07 21:00:00,122.60075,121.61691,114.57967,117.882034
2026-02-07 22:00:00,119.1414,118.812,113.44674,116.37885
2026-02-07 23:00:00,116.62948,117.77982,114.09419,115.32393
2026-02-08 00:00:00,116.447426,116.283554,113.437325,114.28031
2026-02-08 01:00:00,109.69682,109.06238,109.01655,108.639854
2026-02-08 02:00:00,109.38651,109.01396,109.58432,108.70615
2026-02-08 03:00:00,109.58756,108.39443,109.22406,108.55252
2026-02-08 04:00:00,109.45793,108.61814,107.87495,108.477806
2026-02-08 05:00:00,109.67227,107.93689,108.28262,108.354195
2026-02-08 06:00:00,108.29416,108.52117,108.0181,108.11491
2026-02-08 07:00:00,107.73133,109.11439,108.221886,108.11677
2026-02-08 08:00:00,107.529785,108.20965,107.887375,108.521965
2026-02-08 09:00:00,107.65171,108.488785,108.63813,108.83918
2026-02-08 10:00:00,107.86632,107.78716,108.96538,109.21534
2026-02-08 11:00:00,108.31588,106.94361,108.84054,108.99861
2026-02-08 12:00:00,110.02944,109.87556,108.74731,108.65024
2026-02-08 13:00:00,110.13943,109.88728,108.315414,108.2356
2026-02-08 14:00:00,111.40176,109.07678,108.2224,107.873535
2026-02-08 15:00:00,114.10993,111.35799,107.98565,108.647644
2026-02-08 16:00:00,115.66267,112.743324,108.12458,110.004684
2026-02-08 17:00:00,115.21746,114.09715,109.69176,111.10638
2026-02-08 18:00:00,116.35844,115.44287,110.460724,112.633095
2026-02-08 19:00:00,116.08503,116.30174,110.81766,113.688835
2026-02-08 20:00:00,113.00057,115.03829,111.10213,113.057945
2026-02-08 21:00:00,112.46859,113.49077,108.95541,111.75008
2026-02-08 22:00:00,111.79194,112.224655,108.131805,110.61561
2026-02-08 23:00:00,111.28237,111.18539,108.735,110.223305
2026-02-09 00:00:00,110.48517,110.3208,107.24506,109.68376
2026-02-09 01:00:00,111.844475,112.194405,111.61118,111.96485
2026-02-09 02:00:00,111.69831,112.999954,111.27465,111.85973
2026-02-09 03:00:00,112.42084,114.51126,111.47379,112.18047
2026-02-09 04:00:00,113.04121,116.70126,111.31593,111.97793
2026-02-09 05:00:00,113.729454,116.45955,111.49562,111.76107
2026-02-09 06:00:00,112.8431,117.46494,111.184654,111.21629
2026-02-09 07:00:00,112.51575,118.12467,111.0085,110.59894
2026-02-09 08:00:00,113.220985,119.581535,110.43155,110.93419
2026-02-09 09:00:00,113.16621,121.26489,111.858955,111.23039
2026-02-09 10:00:00,112.582306,123.15792,113.248314,111.52084
2026-02-09 11:00:00,113.77854,123.048615,113.19965,111.85373
2026-02-09 12:00:00,116.44069,121.89601,115.42676,112.89858
2026-02-09 13:00:00,115.33098,125.95828,114.77316,114.27597
2026-02-09 14:00:00,116.02655,128.89038,115.043335,115.123314
2026-02-09 15:00:00,118.691124,132.8888,117.2315,116.452545
2026-02-09 16:00:00,121.54109,136.10008,118.00941,118.268036
2026-02-09 17:00:00,122.30821,139.78618,121.68175,119.86617
2026-02-09 18:00:00,123.864624,143.51753,122.77341,122.40184
2026-02-09 19:00:00,126.86208,147.8974,125.46566,125.11442
2026-02-09 20:00:00,123.15053,144.4997,124.29982,124.35636
2026-02-09 21:00:00,123.1184,137.72156,121.755745,121.75012
2026-02-09 22:00:00,121.3121,131.4197,117.24313,119.127945
2026-02-09 23:00:00,121.38338,124.7926,114.287224,116.967064
2026-02-10 00:00:00,121.18181,121.67992,112.124344,115.636795
2026-02-10 01:00:00,113.75571,112.99202,113.16911,113.51434
2026-02-10 02:00:00,114.582924,114.70428,113.40128,113.05056
2026-02-10 03:00:00,117.01306,112.43905,113.68715,113.50097
2026-02-10 04:00:00,119.26254,111.89693,114.95645,113.64219
2026-02-10 05:00:00,120.81425,113.22449,114.709145,113.86116
2026-02-10 06:00:00,123.04364,116.78367,115.153786,113.99604
2026-02-10 07:00:00,126.16859,118.50672,114.26336,114.467575
2026-02-10 08:00:00,129.8939,120.749146,114.68184,115.43067
2026-02-10 09:00:00,129.90073,123.19365,115.842255,115.77316
2026-02-10 10:00:00,130.33992,124.03496,117.760895,116.86033
2026-02-10 11:00:00,130.27745,126.92181,118.20969,117.84731
2026-02-10 12:00:00,134.35255,130.6445,118.922516,119.021
2026-02-10 13:00:00,140.75125,133.54918,120.107254,119.22899
2026-02-10 14:00:00,139.0538,138.23207,120.59277,119.990974
2026-02-10 15:00:00,142.19781,143.54045,120.12531,120.537994
2026-02-10 16:00:00,142.92575,146.55923,121.12583,121.57284
2026-02-10 17:00:00,143.51073,150.22163,124.86749,122.60333
2026-02-10 18:00:00,149.0224,152.92479,127.5617,124.59141
2026-02-10 19:00:00,153.27724,155.25854,130.52667,127.67721
2026-02-10 20:00:00,153.4403,152.40959,123.669586,125.92921
2026-02-10 21:00:00,146.23145,139.76428,120.06539,122.61493
2026-02-10 22:00:00,135.24959,132.01613,116.15057,119.03509
2026-02-10 23:00:00,124.948135,121.84372,112.283806,116.486275
2026-02-11 00:00:00,121.182144,115.01735,112.10505,113.79077
2026-02-11 01:00:00,126.93585,123.78332,126.35596,126.69269
2026-02-11 02:00:00,127.31996,124.91564,123.95174,125.98716
2026-02-11 03:00:00,126.52,121.73861,123.896576,126.13938
2026-02-11 04:00:00,125.381195,120.45585,124.21963,126.39886
2026-02-11 05:00:00,124.80943,120.99055,124.216995,126.347275
2026-02-11 06:00:00,126.5407,124.72298,123.73862,126.976654
2026-02-11 07:00:00,126.05712,126.8752,125.80645,128.2108
2026-02-11 08:00:00,126.22772,129.10408,126.11107,129.14235
2026-02-11 09:00:00,126.95012,129.59578,126.69072,129.45395
2026-02-11 10:00:00,128.50436,129.13603,128.43068,130.16786
2026-02-11 11:00:00,128.99564,131.10577,129.34749,130.78137
2026-02-11 12:00:00,133.25845,133.23723,130.13968,131.52509
2026-02-11 13:00:00,137.6332,134.58842,128.79314,131.13405
2026-02-11 14:00:00,140.77173,137.85182,131.51259,131.75044
2026-02-11 15:00:00,144.9895,140.57495,127.56592,132.14194
2026-02-11 16:00:00,144.06995,142.99825,129.78323,133.76527
2026-02-11 17:00:00,143.46469,143.58289,131.12361,136.59023
2026-02-11 18:00:00,151.82376,145.61836,136.75298,140.55501
2026-02-11 19:00:00,162.6327,145.08614,141.88934,140.65831
2026-02-11 20:00:00,163.57565,143.43658,135.81956,138.04562
2026-02-11 21:00:00,154.77321,137.10388,131.01692,136.21945
2026-02-11 22:00:00,141.4956,133.39323,128.02266,132.9716
2026-02-11 23:00:00,130.71112,131.19104,123.852394,129.91125
2026-02-12 00:00:00,125.31355,127.41692,124.91846,126.79797
2026-02-12 01:00:00,128.51108,127.06386,127.009636,127.30152
2026-02-12 02:00:00,128.55608,128.48354,126.809616,126.97805
2026-02-12 03:00:00,127.95578,129.44041,127.65794,126.59919
2026-02-12 04:00:00,128.47421,128.00458,127.439384,126.74865
2026-02-12 05:00:00,128.61563,129.34256,127.04694,127.424835
2026-02-12 06:00:00,128.00282,128.74489,126.378845,128.3605
2026-02-12 07:00:00,129.05954,130.9639,127.423454,129.88673
2026-02-12 08:00:00,130.36575,131.23848,127.09193,131.43124
2026-02-12 09:00:00,133.60318,132.8435,127.72146,133.11916
2026-02-12 10:00:00,134.54416,133.29,128.91621,134.83598
2026-02-12 11:00:00,135.60321,137.0595,129.67125,135.78006
2026-02-12 12:00:00,140.04678,139.38914,130.79784,136.85367
2026-02-12 13:00:00,145.27678,143.04524,131.74884,138.74907
2026-02-12 14:00:00,146.02785,145.87534,133.04024,139.84885
2026-02-12 15:00:00,149.24004,151.00557,132.36267,140.88512
2026-02-12 16:00:00,152.01114,152.16959,132.80014,141.8491
2026-02-12 17:00:00,155.45534,155.384,136.71043,142.29024
2026-02-12 18:00:00,162.36609,158.25665,139.06233,144.23889
2026-02-12 19:00:00,168.0106,158.80244,141.17009,146.54353
2026-02-12 20:00:00,170.87213,156.12932,136.60527,145.77264
2026-02-12 21:00:00,163.96356,153.09247,132.3366,142.33388
2026-02-12 22:00:00,149.62622,145.5744,128.46886,137.55441
2026-02-12 23:00:00,136.70587,139.93489,126.9218,131.94272
2026-02-13 00:00:00,133.80725,134.0714,124.850876,129.06694
2026-02-13 01:00:00,119.932755,119.00697,118.184006,118.90674
2026-02-13 02:00:00,119.594124,118.834885,118.16331,118.44232
2026-02-13 03:00:00,120.2932,118.8375,118.89609,117.47667
2026-02-13 04:00:00,120.406715,120.77809,119.00241,117.702805
2026-02-13 05:00:00,121.343376,120.16132,118.75265,119.2746
2026-02-13 06:00:00,121.16338,121.79852,119.3833,121.337036
2026-02-13 07:00:00,122.85641,122.25003,120.266174,124.40907
2026-02-13 08:00:00,124.384056,123.31799,122.656075,127.565994
2026-02-13 09:00:00,127.28321,121.586,123.34678,130.68571
2026-02-13 10:00:00,127.411705,121.49088,125.65316,133.44536
2026-02-13 11:00:00,128.62729,121.00723,127.42094,135.23993
2026-02-13 12:00:00,132.08868,121.65275,127.701294,136.37093
2026-02-13 13:00:00,133.10013,123.81794,126.92292,137.42079
2026-02-13 14:00:00,132.43526,124.743,127.908585,137.69736
2026-02-13 15:00:00,134.46315,127.80329,128.21968,138.15475
2026-02-13 16:00:00,137.41425,130.336,127.51456,139.83324
2026-02-13 17:00:00,138.99942,131.61533,126.91367,142.2663
2026-02-13 18:00:00,144.05615,134.55122,128.0243,144.96046
2026-02-13 19:00:00,146.79214,135.9565,130.62903,147.112
2026-02-13 20:00:00,149.36674,135.26888,129.31279,145.20511
2026-02-13 21:00:00,145.69485,129.828,128.6998,139.72702
2026-02-13 22:00:00,137.91168,125.79327,125.55201,133.08836
2026-02-13 23:00:00,131.38339,121.07479,125.0501,125.182365
2026-02-14 00:00:00,129.35765,118.5917,123.57741,120.98279
2026-02-14 01:00:00,117.19989,117.02788,116.012794,116.590126
2026-02-14 02:00:00,116.64927,115.78696,115.83928,116.58984
2026-02-14 03:00:00,117.28844,115.55211,115.46055,116.48495
2026-02-14 04:00:00,117.32011,116.71923,116.259,116.48214
2026-02-14 05:00:00,118.18962,116.06833,115.97531,116.521614
2026-02-14 06:00:00,117.9357,116.82934,116.135544,116.77141
2026-02-14 07:00:00,119.09472,117.6406,116.25335,117.4314
2026-02-14 08:00:00,120.11463,117.48031,116.43629,117.99229
2026-02-14 09:00:00,120.945656,117.68225,116.42219,118.629486
2026-02-14 10:00:00,120.842545,116.9805,117.356514,118.96564
2026-02-14 11:00:00,121.83604,116.62854,118.06519,118.83309
2026-02-14 12:00:00,123.51469,117.86051,118.48739,119.009544
2026-02-14 13:00:00,123.992485,119.41562,118.45521,119.52148
2026-02-14 14:00:00,123.65392,119.644104,117.665794,119.62894
2026-02-14 15:00:00,125.29431,121.22816,118.92503,120.14752
2026-02-14 16:00:00,126.78473,121.963135,118.544426,121.67586
2026-02-14 17:00:00,127.39367,122.429436,119.48176,124.008446
2026-02-14 18:00:00,130.24231,123.19347,120.42723,126.256836
2026-02-14 19:00:00,131.69443,121.3215,120.71945,127.70654
2026-02-14 20:00:00,130.30331,121.685844,120.58807,127.05439
2026-02-14 21:00:00,128.35345,118.71515,120.12436,124.77034
2026-02-14 22:00:00,125.32679,118.47075,119.0446,122.06576
2026-02-14 23:00:00,122.03739,116.72809,119.0972,119.242256
2026-02-15 00:00:00,121.73396,116.00683,117.777435,117.72433
2026-02-15 01:00:00,113.86714,113.29487,112.27158,113.33407
2026-02-15 02:00:00,113.81779,114.36935,112.299545,113.24197
2026-02-15 03:00:00,114.45385,114.00287,112.17456,112.97334
2026-02-15 04:00:00,115.329544,116.367744,110.89286,112.47422
2026-02-15 05:00:00,116.64957,116.2834,111.31261,111.96477
2026-02-15 06:00:00,116.07288,117.078186,110.76855,111.58933
2026-02-15 07:00:00,116.770645,118.923325,110.64406,111.49667
2026-02-15 08:00:00,117.99655,117.90221,110.74281,111.644554
2026-02-15 09:00:00,119.08209,119.989235,111.49956,111.644714
2026-02-15 10:00:00,119.09751,121.00021,112.39754,111.636024
2026-02-15 11:00:00,120.52651,120.41516,112.76405,111.42019
2026-02-15 12:00:00,122.90899,122.8089,113.7883,111.520615
2026-02-15 13:00:00,123.255684,123.22255,112.990845,111.813644
2026-02-15 14:00:00,124.56414,124.53378,112.00975,112.02076
2026-02-15 15:00:00,126.86263,127.75022,113.545944,113.34286
2026-02-15 16:00:00,129.61543,129.7435,112.91124,116.11115
2026-02-15 17:00:00,131.32353,131.31995,116.1159,119.31324
2026-02-15 18:00:00,135.5849,133.52507,120.56553,122.65637
2026-02-15 19:00:00,138.17044,133.89413,122.84074,124.62403
2026-02-15 20:00:00,136.11661,132.30083,123.341385,123.6821
2026-02-15 21:00:00,134.44508,130.81712,122.50898,121.41126
2026-02-15 22:00:00,132.44899,130.67392,119.07171,118.87214
2026-02-15 23:00:00,131.33467,130.69269,116.54509,116.880295
2026-02-16 00:00:00,131.46027,128.99161,114.28209,115.85063
2026-02-16 01:00:00,110.763695,110.77405,109.04294,110.29678
2026-02-16 02:00:00,111.73029,110.430534,110.1605,110.26548
2026-02-16 03:00:00,113.079994,111.82057,111.02965,110.61461
2026-02-16 04:00:00,115.16597,113.8196,112.66387,110.67002
2026-02-16 05:00:00,117.40884,116.184654,115.73986,110.95816
2026-02-16 06:00:00,116.587166,115.70073,116.07148,110.98272
2026-02-16 07:00:00,117.4982,116.59825,119.265915,110.52199
2026-02-16 08:00:00,118.88379,118.58398,124.73897,110.785416
2026-02-16 09:00:00,120.059074,116.325424,131.64389,112.11764
2026-02-16 10:00:00,121.03617,117.20247,136.78644,113.72134
2026-02-16 11:00:00,124.744095,114.63186,141.12997,115.92449
2026-02-16 12:00:00,129.41794,114.816505,144.65996,118.662056
2026-02-16 13:00:00,134.78148,118.01925,148.25946,122.02356
2026-02-16 14:00:00,134.3357,121.09903,152.75407,125.7899
2026-02-16 15:00:00,138.83475,127.275826,155.56766,130.33156
2026-02-16 16:00:00,145.99696,131.71274,152.68185,136.66872
2026-02-16 17:00:00,154.62303,140.41965,159.21579,144.96252
2026-02-16 18:00:00,167.77638,150.3013,165.214,153.66582
2026-02-16 19:00:00,182.16637,155.5662,167.76184,158.85515
2026-02-16 20:00:00,182.89896,154.35582,164.09978,154.05887
2026-02-16 21:00:00,169.59517,143.09737,155.25485,144.30374
2026-02-16 22:00:00,156.62402,135.99669,143.96797,134.38243
2026-02-16 23:00:00,146.69832,126.0854,135.60783,126.08438
2026-02-17 00:00:00,146.78265,120.48266,129.83826,120.771996
2026-02-17 01:00:00,105.10205,103.30695,104.71444,104.49682
2026-02-17 02:00:00,104.88234,105.89804,106.09788,103.68778
2026-02-17 03:00:00,104.95405,103.694855,107.40417,105.33591
2026-02-17 04:00:00,106.028656,103.37841,105.84113,106.76845
2026-02-17 05:00:00,106.24629,103.28413,106.25613,106.00125
2026-02-17 06:00:00,107.10619,105.226616,107.4059,108.461624
2026-02-17 07:00:00,106.51476,106.97807,106.98517,109.66971
2026-02-17 08:00:00,105.56315,109.98407,109.322975,113.14978
2026-02-17 09:00:00,106.15808,109.01088,113.45565,117.10238
2026-02-17 10:00:00,105.99595,110.56349,118.263245,118.37794
2026-02-17 11:00:00,106.02477,113.1472,119.12825,122.05884
2026-02-17 12:00:00,109.21614,114.9407,120.62313,124.08645
2026-02-17 13:00:00,110.9705,114.82233,122.145744,123.58528
2026-02-17 14:00:00,112.7914,117.14938,125.534424,124.622635
2026-02-17 15:00:00,116.94606,122.53827,124.93963,127.46468
2026-02-17 16:00:00,117.57366,120.378,124.991,130.29858
2026-02-17 17:00:00,119.499054,124.09314,132.15527,143.53249
2026-02-17 18:00:00,127.56588,131.7945,134.8378,151.86707
2026-02-17 19:00:00,137.22556,130.17888,131.87462,142.85654
2026-02-17 20:00:00,137.71907,126.774185,123.13222,130.37689
2026-02-17 21:00:00,129.83313,119.71945,117.14188,125.193344
2026-02-17 22:00:00,119.84142,115.99012,110.95717,119.00086
2026-02-17 23:00:00,110.31996,108.82729,106.20194,111.71339
2026-02-18 00:00:00,107.243095,101.319725,105.37159,107.995
2026-02-18 01:00:00,121.5541,121.87026,127.09933,127.1556
2026-02-18 02:00:00,110.49446,122.68563,124.29369,125.91226
2026-02-18 03:00:00,111.39164,114.550964,125.05551,125.722305
2026-02-18 04:00:00,111.30769,111.61439,122.25064,126.42037
2026-02-18 05:00:00,110.64971,115.054695,121.036194,127.08553
2026-02-18 06:00:00,113.879074,118.51506,122.762856,129.08722
2026-02-18 07:00:00,116.741394,121.45734,123.77051,129.97737
2026-02-18 08:00:00,116.86234,123.94514,125.89141,131.65869
2026-02-18 09:00:00,119.06404,124.88385,125.93386,133.2457
2026-02-18 10:00:00,120.14531,123.79024,125.968925,132.67068
2026-02-18 11:00:00,117.87232,127.17494,127.43736,132.2032
2026-02-18 12:00:00,120.46234,129.1507,130.08916,133.22433
2026-02-18 13:00:00,122.42702,128.41508,133.4444,132.47774
2026-02-18 14:00:00,124.40658,129.17485,136.36667,132.96364
2026-02-18 15:00:00,126.844215,131.44696,136.74762,131.65039
2026-02-18 16:00:00,129.59592,133.06721,140.54454,134.43494
2026-02-18 17:00:00,131.97324,138.10278,141.67978,147.71753
2026-02-18 18:00:00,133.92102,141.87732,145.64412,155.83423
2026-02-18 19:00:00,137.51866,136.33098,142.80391,147.64865
2026-02-18 20:00:00,136.5577,133.17212,137.61366,138.1171
2026-02-18 21:00:00,135.39725,129.39049,133.23016,137.81577
2026-02-18 22:00:00,126.47367,127.15603,131.31798,134.83609
2026-02-18 23:00:00,118.95401,125.453064,128.0376,130.8088
2026-02-19 00:00:00,118.88407,123.194534,127.2399,126.97689
2026-02-19 01:00:00,125.849075,123.74427,125.273155,125.583565
2026-02-19 02:00:00,125.3033,124.511955,124.57398,125.471664
2026-02-19 03:00:00,124.389275,122.93589,125.56023,125.385216
2026-02-19 04:00:00,124.23868,119.85203,126.35716,125.42547
2026-02-19 05:00:00,123.52931,121.86327,125.63057,125.463974
2026-02-19 06:00:00,123.95959,121.91407,125.472664,126.23471
2026-02-19 07:00:00,124.50678,123.36872,125.92705,127.55494
2026-02-19 08:00:00,125.061104,123.23597,126.7625,128.31996
2026-02-19 09:00:00,126.91321,125.354935,126.32964,129.00397
2026-02-19 10:00:00,127.591354,123.621315,126.38252,129.88326
2026-02-19 11:00:00,127.6691,125.436485,125.80341,130.32712
2026-02-19 12:00:00,130.6185,127.98149,127.82958,130.30432
2026-02-19 13:00:00,133.23468,128.169,128.09932,130.38354
2026-02-19 14:00:00,132.10005,125.48574,128.26193,130.5369
2026-02-19 15:00:00,133.8015,127.92404,128.25761,131.08955
2026-02-19 16:00:00,135.27533,126.74189,129.10713,132.03142
2026-02-19 17:00:00,138.79575,129.48407,128.19586,133.2236
2026-02-19 18:00:00,144.44012,133.90796,129.4352,134.5172
2026-02-19 19:00:00,147.45139,129.54433,129.2864,134.61632
2026-02-19 20:00:00,148.10046,126.62859,127.02956,133.69814
2026-02-19 21:00:00,143.28632,126.23695,126.251,131.86008
2026-02-19 22:00:00,132.99664,124.225204,124.97127,129.70862
2026-02-19 23:00:00,123.62158,123.8824,123.96553,127.773926
2026-02-20 00:00:00,121.56654,121.70084,124.342514,126.8313
2026-02-20 01:00:00,121.087296,120.71172,119.92103,120.56416
2026-02-20 02:00:00,120.47697,119.565765,119.86852,120.325554
2026-02-20 03:00:00,120.36185,118.22833,120.02356,119.768974
2026-02-20 04:00:00,120.39891,118.01915,120.82518,119.854385
2026-02-20 05:00:00,121.216324,117.071495,120.38121,120.721725
2026-02-20 06:00:00,121.22819,116.00467,120.81348,121.90157
2026-02-20 07:00:00,121.952995,114.90053,121.18967,123.940796
2026-02-20 08:00:00,123.25099,115.457085,122.46984,125.92924
2026-02-20 09:00:00,125.47888,115.667366,123.15458,127.66071
2026-02-20 10:00:00,124.75819,116.04583,124.368034,129.4106
2026-02-20 11:00:00,125.811844,115.67603,124.14447,130.40015
2026-02-20 12:00:00,128.71754,116.36644,124.9654,130.67444
2026-02-20 13:00:00,129.02805,117.951546,124.26663,130.98741
2026-02-20 14:00:00,128.37831,116.56328,124.71242,130.9082
2026-02-20 15:00:00,130.20084,119.247246,125.9685,131.22371
2026-02-20 16:00:00,131.96613,120.88256,125.840416,133.01631
2026-02-20 17:00:00,133.01245,121.87922,125.387825,135.8906
2026-02-20 18:00:00,136.61736,124.16455,125.82536,138.15765
2026-02-20 19:00:00,138.70566,124.351456,127.53652,139.15706
2026-02-20 20:00:00,140.16864,125.11772,127.096535,137.34671
2026-02-20 21:00:00,137.24606,124.43121,126.49452,132.977
2026-02-20 22:00:00,129.85196,123.59511,124.13909,128.66792
2026-02-20 23:00:00,123.62927,121.34056,124.25855,124.26638
2026-02-21 00:00:00,121.91654,118.89771,123.951126,121.794304
2026-02-21 01:00:00,108.1533,107.61003,106.8752,107.0821
2026-02-21 02:00:00,107.66536,106.70746,106.84065,107.1204
2026-02-21 03:00:00,108.1808,106.43729,106.482414,107.036446
2026-02-21 04:00:00,108.446976,106.56222,106.860535,107.00089
2026-02-21 05:00:00,109.39292,106.09399,106.92914,106.96208
2026-02-21 06:00:00,108.80143,107.14774,106.662094,107.04863
2026-02-21 07:00:00,109.469826,107.06084,107.08158,107.66237
2026-02-21 08:00:00,110.447754,107.05771,107.31283,108.5169
2026-02-21 09:00:00,111.34418,107.11253,106.79633,109.56156
2026-02-21 10:00:00,110.98056,106.646866,107.35039,110.11289
2026-02-21 11:00:00,111.76573,106.17096,107.783516,109.74484
2026-02-21 12:00:00,113.47014,107.03272,109.0602,109.5613
2026-02-21 13:00:00,113.57331,108.23416,109.10827,109.88937
2026-02-21 14:00:00,113.849915,107.8469,107.81555,109.88554
2026-02-21 15:00:00,114.872665,108.85569,108.74458,110.4506
2026-02-21 16:00:00,116.61886,110.35393,108.591064,112.04844
2026-02-21 17:00:00,118.05003,110.75015,109.4,114.48418
2026-02-21 18:00:00,121.44408,112.48526,110.2091,116.57014
2026-02-21 19:00:00,122.37284,111.56202,110.60811,117.57402
2026-02-21 20:00:00,119.9885,111.70308,110.159615,116.66968
2026-02-21 21:00:00,116.719315,108.7309,109.55499,114.18711
2026-02-21 22:00:00,113.60283,107.990585,108.95212,111.56779
2026-02-21 23:00:00,111.253204,106.037735,109.24124,109.113785
2026-02-22 00:00:00,110.98726,105.96284,108.26,107.667564
2026-02-22 01:00:00,114.4696,115.49759,114.03879,114.61656
2026-02-22 02:00:00,114.09498,115.043884,114.33173,114.58159
2026-02-22 03:00:00,114.33195,113.79562,114.04771,114.34753
2026-02-22 04:00:00,114.28288,114.67689,113.599434,114.07555
2026-02-22 05:00:00,115.00631,113.72247,113.46716,113.745
2026-02-22 06:00:00,114.01098,113.96923,113.42057,113.39921
2026-02-22 07:00:00,113.87513,113.808174,113.24775,113.25755
2026-02-22 08:00:00,114.13902,112.52872,113.08409,113.45672
2026-02-22 09:00:00,114.47007,113.143135,113.68365,113.66294
2026-02-22 10:00:00,114.414764,112.50267,114.29943,113.843155
2026-02-22 11:00:00,115.17134,111.909966,114.86638,113.71509
2026-02-22 12:00:00,116.48252,113.73545,114.87181,113.65565
2026-02-22 13:00:00,116.77687,113.87868,114.77223,113.55569
2026-02-22 14:00:00,117.539764,113.543144,114.32935,113.51531
2026-02-22 15:00:00,120.15143,115.77373,115.00583,114.369865
2026-02-22 16:00:00,121.938354,118.28242,114.38668,116.01966
2026-02-22 17:00:00,121.9312,119.92474,115.720535,117.87836
2026-02-22 18:00:00,124.376495,121.88033,116.7778,119.81287
2026-02-22 19:00:00,126.83625,121.27472,116.60776,121.05483
2026-02-22 20:00:00,124.57449,120.96309,116.752785,120.4651
2026-02-22 21:00:00,123.29346,118.70535,115.61741,119.01065
2026-02-22 22:00:00,121.294846,118.19064,115.20225,117.56335
2026-02-22 23:00:00,119.52823,115.762375,115.02445,116.69767
2026-02-23 00:00:00,118.704445,114.27258,113.45922,115.99844
2026-02-23 01:00:00,107.16585,107.70011,105.84455,106.70665
2026-02-23 02:00:00,107.19519,108.42803,106.0737,106.7638
2026-02-23 03:00:00,108.77871,108.13771,105.92311,106.7716
2026-02-23 04:00:00,110.48387,110.3903,106.19366,106.651695
2026-02-23 05:00:00,111.66582,112.6633,106.420364,106.897995
2026-02-23 06:00:00,111.02708,113.14462,106.3291,106.7181
2026-02-23 07:00:00,111.98227,113.66952,106.12913,106.31814
2026-02-23 08:00:00,114.033104,115.448586,107.13197,106.950745
2026-02-23 09:00:00,114.99871,115.59894,107.99463,108.25125
2026-02-23 10:00:00,114.72962,117.20378,110.46335,109.650665
2026-02-23 11:00:00,116.72104,114.738396,111.73802,111.08301
2026-02-23 12:00:00,121.2669,114.562485,113.98025,113.256035
2026-02-23 13:00:00,123.55899,118.92677,114.88752,116.14118
2026-02-23 14:00:00,123.58101,121.06978,116.956375,118.54486
2026-02-23 15:00:00,124.99058,125.57351,119.83353,121.39025
2026-02-23 16:00:00,128.23506,129.78186,120.72754,126.087425
2026-02-23 17:00:00,132.25117,133.94608,123.72368,131.9028
2026-02-23 18:00:00,137.07593,138.80275,124.314,136.07214
2026-02-23 19:00:00,140.97536,143.80988,125.12052,137.21
2026-02-23 20:00:00,140.3872,142.12344,121.85626,134.46454
2026-02-23 21:00:00,138.39427,136.33652,119.49454,129.28265
2026-02-23 22:00:00,135.1871,131.18991,115.66799,123.20111
2026-02-23 23:00:00,132.78458,122.41675,113.40472,116.97641
2026-02-24 00:00:00,133.01552,118.80898,111.44312,113.931725
2026-02-24 01:00:00,119.881546,118.907166,119.99371,120.285736
2026-02-24 02:00:00,119.52948,119.85651,119.441925,120.1882
2026-02-24 03:00:00,119.841934,116.96042,120.88993,120.74949
2026-02-24 04:00:00,120.668655,116.182976,120.993095,120.63651
2026-02-24 05:00:00,120.37347,117.02012,119.54982,120.57974
2026-02-24 06:00:00,119.793,117.732315,119.56675,120.74582
