fecha_hora,real,q50,q10,q90,margen
2026-01-06 13:00:00,312.18493,342.91663,291.20720300000005,405.234037,26.47553699999998
2026-01-06 14:00:00,312.18493,347.78812,298.506033,405.73423699999995,26.47553699999998
2026-01-06 15:00:00,312.18493,350.72757,305.548563,412.398507,26.47553699999998
2026-01-06 16:00:00,339.18493,354.9519,307.23039300000005,419.81019699999996,26.47553699999998
2026-01-06 17:00:00,339.18493,353.90082,305.52544300000005,425.021867,26.47553699999998
2026-01-06 18:00:00,349.60093,355.88483,304.25392300000004,432.218307,26.47553699999998
2026-01-06 19:00:00,349.60093,360.33786,305.698413,437.94143699999995,26.47553699999998
2026-01-06 20:00:00,339.18493,357.4175,303.808963,432.23826699999995,26.47553699999998
2026-01-06 21:00:00,339.18493,352.09464,299.034533,412.88573699999995,26.47553699999998
2026-01-06 22:00:00,322.18493,342.94028,291.59859300000005,398.694937,26.47553699999998
2026-01-06 23:00:00,312.18493,337.70712,271.703663,390.76597699999996,26.47553699999998
2026-01-07 00:00:00,252.71747,292.34662,223.80738499999995,331.14929500000005,20.779545000000027
2026-01-07 01:00:00,252.71747,270.41702,194.41912499999995,329.04034500000006,20.779545000000027
2026-01-07 02:00:00,245.61747,255.30058,176.54491499999995,314.62479500000006,20.779545000000027
2026-01-07 03:00:00,245.61747,248.85666,169.78393499999999,310.801345,20.779545000000027
2026-01-07 04:00:00,249.61747,256.0856,165.94848499999995,306.43722500000007,20.779545000000027
2026-01-07 05:00:00,252.71747,264.31964,178.49175499999996,312.64819500000004,20.779545000000027
2026-01-07 06:00:00,252.71747,268.17694,196.49102499999998,316.77246500000007,20.779545000000027
2026-01-07 07:00:00,252.71747,285.0153,213.44095499999997,330.845405,20.779545000000027
2026-01-07 08:00:00,252.71747,289.5936,224.05503499999998,330.254065,20.779545000000027
2026-01-07 09:00:00,245.61747,297.19836,239.43995499999994,334.04520500000007,20.779545000000027
2026-01-07 10:00:00,249.61747,301.44473,247.53315499999997,340.55478500000004,20.779545000000027
