fecha_hora,real,TFT,LSTM
2026-02-22 23:00:00,116.50361,109.19444,114.79921
2026-02-23 00:00:00,106.00391,105.62554,113.19567
2026-02-23 01:00:00,111.64991,107.43582,111.04352
2026-02-23 02:00:00,106.00391,106.56187,111.31123
2026-02-23 03:00:00,106.00391,106.20288,112.1648
2026-02-23 04:00:00,111.50691,106.63323,113.90943
2026-02-23 05:00:00,111.64991,107.86599,116.148094
2026-02-23 06:00:00,111.64991,109.229034,118.369415
2026-02-23 07:00:00,111.64991,110.71982,120.67503
2026-02-23 08:00:00,111.64991,112.57003,123.16568
2026-02-23 09:00:00,112.40991,114.36013,123.879555
2026-02-23 10:00:00,112.40991,116.028275,125.01319
2026-02-23 11:00:00,112.40991,117.46435,126.15678
2026-02-23 12:00:00,112.40991,118.61053,126.87187
2026-02-23 13:00:00,112.41091,119.45958,127.18341
2026-02-23 14:00:00,112.64991,119.98541,128.32007
2026-02-23 15:00:00,112.64991,120.11218,128.65999
2026-02-23 16:00:00,112.64991,119.84533,128.52893
2026-02-23 17:00:00,112.64991,119.767136,128.65073
2026-02-23 18:00:00,114.64991,122.40665,129.30011
2026-02-23 19:00:00,115.62991,124.5749,128.80548
2026-02-23 20:00:00,114.64991,123.07979,127.00487
2026-02-23 21:00:00,112.64991,120.40074,124.84065
2026-02-23 22:00:00,112.64991,117.25721,122.38124
2026-02-23 23:00:00,112.40991,113.97521,120.06346
2026-02-24 00:00:00,120.44202,109.32796,113.83855
2026-02-24 01:00:00,120.44202,120.05556,111.07694
2026-02-24 02:00:00,120.44202,118.68563,109.87014
2026-02-24 03:00:00,120.44202,117.33688,110.510574
2026-02-24 04:00:00,120.44202,116.740524,113.72331
2026-02-24 05:00:00,120.44202,116.91378,115.34451
2026-02-24 06:00:00,120.44202,116.82782,116.262405
2026-02-24 07:00:00,120.44202,117.10912,116.63962
2026-02-24 08:00:00,120.44202,118.286354,116.4258
2026-02-24 09:00:00,120.44202,119.375275,115.983826
2026-02-24 10:00:00,120.44202,120.23406,115.22667
2026-02-24 11:00:00,120.44202,120.84993,114.452034
2026-02-24 12:00:00,120.44202,121.25608,113.77834
2026-02-24 13:00:00,120.44202,121.4921,113.10417
2026-02-24 14:00:00,120.44202,121.55923,112.741806
2026-02-24 15:00:00,120.44202,121.385956,112.43099
2026-02-24 16:00:00,125.94502,120.85904,112.22189
2026-02-24 17:00:00,125.94602,120.134895,112.30099
2026-02-24 18:00:00,127.78802,122.41809,114.58165
2026-02-24 19:00:00,129.08802,124.76373,115.58319
2026-02-24 20:00:00,126.84902,122.63275,114.48815
2026-02-24 21:00:00,126.84802,119.61867,111.905365
2026-02-24 22:00:00,125.94502,116.364395,110.14832
2026-02-24 23:00:00,125.44202,113.02106,107.77093
2026-02-25 00:00:00,120.8945,109.18021,111.430435
2026-02-25 01:00:00,120.8945,120.81448,113.91474
2026-02-25 02:00:00,120.8945,120.75944,114.41975
2026-02-25 03:00:00,120.8945,120.23004,114.84816
2026-02-25 04:00:00,120.8945,119.99567,115.5309
2026-02-25 05:00:00,120.8945,120.12122,116.708046
2026-02-25 06:00:00,120.8945,120.0443,117.2716
2026-02-25 07:00:00,120.8945,120.82946,118.333626
2026-02-25 08:00:00,120.8945,122.503136,119.564865
2026-02-25 09:00:00,120.8945,123.83347,120.45253
2026-02-25 10:00:00,120.8945,124.81217,121.31815
2026-02-25 11:00:00,120.8945,125.50673,122.086
2026-02-25 12:00:00,120.8945,125.97577,121.878586
2026-02-25 13:00:00,120.8945,126.26075,121.94189
2026-02-25 14:00:00,120.8945,126.36553,122.26154
2026-02-25 15:00:00,126.3975,126.23609,122.05888
2026-02-25 16:00:00,129.5405,125.75393,123.76604
2026-02-25 17:00:00,129.5405,124.92596,124.31875
2026-02-25 18:00:00,129.5405,127.44157,126.789734
2026-02-25 19:00:00,130.2605,130.22342,127.77006
2026-02-25 20:00:00,129.5405,127.512344,125.91894
2026-02-25 21:00:00,129.5405,124.21555,124.206154
2026-02-25 22:00:00,128.0305,120.501045,122.24946
2026-02-25 23:00:00,126.3975,116.33391,121.2225
2026-02-26 00:00:00,120.62002,111.8665,117.911514
2026-02-26 01:00:00,120.62002,121.032326,117.822296
2026-02-26 02:00:00,120.62002,121.68283,117.51194
2026-02-26 03:00:00,120.62002,121.510475,117.4532
2026-02-26 04:00:00,120.62002,121.32979,118.072655
2026-02-26 05:00:00,120.62002,121.38094,119.215454
2026-02-26 06:00:00,120.62002,121.530396,119.493095
2026-02-26 07:00:00,120.62002,122.60098,120.33067
2026-02-26 08:00:00,120.62002,124.317825,121.44971
2026-02-26 09:00:00,120.62002,125.59387,122.199974
2026-02-26 10:00:00,120.62002,126.452774,123.05424
2026-02-26 11:00:00,120.62002,127.03643,123.65085
2026-02-26 12:00:00,120.62002,127.420044,123.277405
2026-02-26 13:00:00,120.62002,127.64474,123.27252
2026-02-26 14:00:00,120.62002,127.70968,123.79043
2026-02-26 15:00:00,120.62102,127.550354,125.65255
2026-02-26 16:00:00,129.26602,127.06363,127.81647
2026-02-26 17:00:00,129.26602,126.33139,128.84012
2026-02-26 18:00:00,129.26602,128.78609,131.81711
2026-02-26 19:00:00,129.98602,130.80194,133.29735
2026-02-26 20:00:00,129.98602,128.18213,131.74281
2026-02-26 21:00:00,129.26602,125.06269,129.99603
2026-02-26 22:00:00,129.26602,121.54324,127.9151
2026-02-26 23:00:00,126.12302,117.73658,126.94038
2026-02-27 00:00:00,112.71828,113.523575,123.01272
2026-02-27 01:00:00,112.71828,114.60579,120.09593
2026-02-27 02:00:00,112.71828,114.9602,120.220695
2026-02-27 03:00:00,112.71828,114.73215,120.43465
2026-02-27 04:00:00,112.71828,114.604774,120.91837
2026-02-27 05:00:00,118.22128,114.77942,121.53366
2026-02-27 06:00:00,118.22128,115.30758,121.37953
2026-02-27 07:00:00,112.71928,116.699326,121.65831
2026-02-27 08:00:00,112.71828,118.27551,122.09578
2026-02-27 09:00:00,112.71828,119.41463,122.099075
2026-02-27 10:00:00,112.71828,120.299324,122.74079
2026-02-27 11:00:00,112.71828,121.00916,123.20773
2026-02-27 12:00:00,112.71828,121.58692,123.0016
2026-02-27 13:00:00,112.71828,122.06894,123.219925
2026-02-27 14:00:00,112.71928,122.467964,123.572845
2026-02-27 15:00:00,118.22128,122.74594,123.5604
2026-02-27 16:00:00,121.36428,122.71897,126.22193
2026-02-27 17:00:00,121.36428,122.56406,127.55607
2026-02-27 18:00:00,121.36428,125.81181,129.39006
2026-02-27 19:00:00,122.08428,127.32654,130.48933
2026-02-27 20:00:00,121.36428,124.83327,129.65115
2026-02-27 21:00:00,121.36428,121.92057,128.07771
2026-02-27 22:00:00,121.36428,118.796394,127.39083
2026-02-27 23:00:00,119.12528,115.05443,125.88637
2026-02-28 00:00:00,122.28435,112.13001,117.40932
2026-02-28 01:00:00,116.78235,122.11977,115.4851
2026-02-28 02:00:00,116.78235,121.80847,115.23299
2026-02-28 03:00:00,116.78235,121.10394,115.07371
2026-02-28 04:00:00,122.18935,120.37928,115.008316
2026-02-28 05:00:00,122.18935,119.83874,118.39813
2026-02-28 06:00:00,122.28435,119.714714,119.827095
2026-02-28 07:00:00,116.78235,120.31665,117.81651
2026-02-28 08:00:00,116.78235,120.83439,116.9104
2026-02-28 09:00:00,116.78235,120.99646,116.77244
2026-02-28 10:00:00,116.78235,121.09143,116.80236
2026-02-28 11:00:00,116.78235,121.18447,116.83971
2026-02-28 12:00:00,116.78235,121.26115,116.53132
2026-02-28 13:00:00,116.78235,121.2983,116.42434
2026-02-28 14:00:00,116.78235,121.25373,116.67554
2026-02-28 15:00:00,116.78235,121.04924,118.60431
2026-02-28 16:00:00,122.28435,120.69954,119.775276
2026-02-28 17:00:00,122.28535,121.14112,119.91397
2026-02-28 18:00:00,122.28635,124.03052,120.43905
2026-02-28 19:00:00,124.78235,125.33644,121.02348
2026-02-28 20:00:00,122.28635,123.83048,120.768326
2026-02-28 21:00:00,122.28635,121.78425,120.26301
2026-02-28 22:00:00,122.28535,119.73596,119.65104
2026-02-28 23:00:00,122.28435,117.62289,118.31597
2026-03-01 00:00:00,103.13361,115.894424,119.299095
2026-03-01 01:00:00,103.13361,107.410675,118.67006
2026-03-01 02:00:00,103.13361,108.32747,117.82488
2026-03-01 03:00:00,103.13361,109.63031,117.54358
2026-03-01 04:00:00,103.13361,110.97487,119.305855
2026-03-01 05:00:00,103.13361,112.14897,120.125656
2026-03-01 06:00:00,103.13361,113.101074,120.53358
2026-03-01 07:00:00,103.13361,114.17618,119.49379
2026-03-01 08:00:00,103.13361,115.17839,118.836845
2026-03-01 09:00:00,103.13361,115.90108,118.55756
2026-03-01 10:00:00,103.13361,116.46292,118.680466
2026-03-01 11:00:00,103.13361,116.92089,118.93107
2026-03-01 12:00:00,103.13361,117.281624,119.163826
2026-03-01 13:00:00,103.13361,117.53491,119.44569
2026-03-01 14:00:00,103.13361,117.645,119.87384
2026-03-01 15:00:00,103.13361,117.55789,120.30564
2026-03-01 16:00:00,103.13361,117.38457,121.33617
2026-03-01 17:00:00,107.63261,117.74656,121.965294
2026-03-01 18:00:00,108.35261,119.51488,122.50074
2026-03-01 19:00:00,108.35261,121.10337,123.08919
2026-03-01 20:00:00,108.35261,120.729294,122.80443
2026-03-01 21:00:00,108.35261,119.616035,122.426605
2026-03-01 22:00:00,107.63261,118.06061,121.99059
2026-03-01 23:00:00,107.63261,115.895424,121.6203
2026-03-02 00:00:00,101.84342,113.87811,115.90168
2026-03-02 01:00:00,101.84342,99.65016,109.84606
2026-03-02 02:00:00,101.84342,98.51034,110.66573
2026-03-02 03:00:00,101.84342,98.72777,112.41957
2026-03-02 04:00:00,104.47142,99.95154,114.47725
2026-03-02 05:00:00,105.49242,102.11406,116.32771
2026-03-02 06:00:00,105.49242,104.717445,117.962166
2026-03-02 07:00:00,105.43642,106.745155,119.43553
2026-03-02 08:00:00,104.47142,108.33257,120.86214
2026-03-02 09:00:00,101.84342,109.55522,122.22675
2026-03-02 10:00:00,101.84342,110.615234,123.55861
2026-03-02 11:00:00,104.47142,111.55002,124.58699
2026-03-02 12:00:00,104.47142,112.34122,125.26458
2026-03-02 13:00:00,104.47142,112.965775,125.67127
2026-03-02 14:00:00,105.49242,113.35883,125.837494
2026-03-02 15:00:00,105.49242,113.377525,125.73586
2026-03-02 16:00:00,106.34242,112.9625,125.4265
2026-03-02 17:00:00,107.06242,112.62065,125.45598
2026-03-02 18:00:00,108.40842,114.405624,125.42328
2026-03-02 19:00:00,108.40842,116.69616,125.0262
2026-03-02 20:00:00,108.40742,115.987885,124.17619
2026-03-02 21:00:00,108.40742,114.11957,123.069046
2026-03-02 22:00:00,107.06242,111.231445,121.625374
2026-03-02 23:00:00,105.49242,106.601425,120.45088
2026-03-03 00:00:00,111.27833,100.48679,118.878784
2026-03-03 01:00:00,111.27833,108.01288,113.86514
2026-03-03 02:00:00,111.27833,105.771935,114.06193
2026-03-03 03:00:00,111.27833,104.47881,114.536766
2026-03-03 04:00:00,113.90633,104.42175,115.56403
2026-03-03 05:00:00,114.77733,105.46902,116.2733
2026-03-03 06:00:00,114.77733,106.48327,116.476944
2026-03-03 07:00:00,114.77733,107.32905,116.5053
2026-03-03 08:00:00,113.90633,108.578705,116.31112
2026-03-03 09:00:00,111.27833,109.68242,115.8674
2026-03-03 10:00:00,111.27833,110.65757,115.681625
2026-03-03 11:00:00,111.27833,111.50492,115.94559
2026-03-03 12:00:00,111.27833,112.204605,115.8596
2026-03-03 13:00:00,113.90633,112.740715,115.7598
2026-03-03 14:00:00,114.77733,113.05768,115.88499
2026-03-03 15:00:00,116.49733,113.01659,115.83755
2026-03-03 16:00:00,116.49733,112.49257,115.93337
2026-03-03 17:00:00,117.84233,111.785614,116.07059
2026-03-03 18:00:00,125.77733,114.0831,116.6782
2026-03-03 19:00:00,195.77733,118.12888,116.69679
2026-03-03 20:00:00,117.84333,116.969185,116.337234
2026-03-03 21:00:00,117.84333,114.38092,115.91723
2026-03-03 22:00:00,117.84333,110.573586,115.174934
2026-03-03 23:00:00,116.49733,104.41165,114.22098
2026-03-04 00:00:00,113.48755,97.37542,114.732185
2026-03-04 01:00:00,113.48755,112.66325,110.60074
2026-03-04 02:00:00,113.48755,112.321175,111.44305
2026-03-04 03:00:00,113.48755,112.04547,112.05507
2026-03-04 04:00:00,113.48755,112.22815,113.81703
2026-03-04 05:00:00,116.11555,112.75662,115.0441
2026-03-04 06:00:00,116.11555,113.02797,115.62982
2026-03-04 07:00:00,113.48755,113.837135,116.01645
2026-03-04 08:00:00,113.48755,115.27521,116.036736
2026-03-04 09:00:00,113.48755,116.44165,115.11541
2026-03-04 10:00:00,113.48755,117.3711,114.50248
2026-03-04 11:00:00,113.48755,118.11969,114.08062
2026-03-04 12:00:00,113.48755,118.727875,113.55517
2026-03-04 13:00:00,113.48755,119.23932,114.24072
2026-03-04 14:00:00,116.11555,119.68105,114.89255
2026-03-04 15:00:00,116.11555,120.02281,115.755424
2026-03-04 16:00:00,116.48655,120.07418,115.96642
2026-03-04 17:00:00,120.68655,119.67267,116.36865
2026-03-04 18:00:00,120.68655,123.072014,120.5189
2026-03-04 19:00:00,127.98655,127.78487,146.84048
2026-03-04 20:00:00,120.68655,124.33778,122.82145
2026-03-04 21:00:00,120.68655,120.06286,120.6116
2026-03-04 22:00:00,120.05155,115.99744,119.33079
2026-03-04 23:00:00,116.48655,112.45599,118.27269
2026-03-05 00:00:00,115.21316,109.3247,116.474
2026-03-05 01:00:00,115.21316,115.47989,115.07108
2026-03-05 02:00:00,115.21316,115.7641,115.54592
2026-03-05 03:00:00,115.21316,115.43839,115.970116
2026-03-05 04:00:00,115.21316,115.25392,116.412315
2026-03-05 05:00:00,115.21316,115.387375,118.45159
2026-03-05 06:00:00,115.21316,115.62297,119.27551
2026-03-05 07:00:00,115.21316,116.58361,118.60503
2026-03-05 08:00:00,115.21316,117.75396,118.64566
2026-03-05 09:00:00,115.21316,118.54025,118.83231
2026-03-05 10:00:00,115.21316,119.13401,119.092316
2026-03-05 11:00:00,115.21316,119.59695,119.20569
2026-03-05 12:00:00,115.21316,119.95329,118.8567
2026-03-05 13:00:00,115.21316,120.228004,118.74987
2026-03-05 14:00:00,115.21316,120.438286,119.68572
2026-03-05 15:00:00,115.21316,120.60066,119.8287
2026-03-05 16:00:00,115.21316,120.71101,119.64365
2026-03-05 17:00:00,119.71216,120.63625,121.175354
2026-03-05 18:00:00,121.77716,123.33498,122.837585
2026-03-05 19:00:00,121.77716,125.73024,127.26215
2026-03-05 20:00:00,121.77716,123.30856,124.13501
2026-03-05 21:00:00,120.21216,119.98767,122.58709
2026-03-05 22:00:00,119.71216,116.43616,121.32579
2026-03-05 23:00:00,115.21316,113.035385,118.531006
2026-03-06 00:00:00,110.28468,109.57252,117.815994
2026-03-06 01:00:00,110.28468,111.58932,117.800835
2026-03-06 02:00:00,110.28468,111.86044,117.798096
2026-03-06 03:00:00,110.28468,111.76083,117.75582
2026-03-06 04:00:00,110.28468,111.72985,117.82134
2026-03-06 05:00:00,110.28468,111.932625,117.926735
2026-03-06 06:00:00,110.28468,112.4129,117.786194
2026-03-06 07:00:00,110.28468,113.43848,117.65835
2026-03-06 08:00:00,110.28468,114.486855,117.62463
2026-03-06 09:00:00,110.28468,115.253685,117.58194
2026-03-06 10:00:00,110.28468,115.83327,117.59423
2026-03-06 11:00:00,110.28468,116.276085,117.69326
2026-03-06 12:00:00,110.28468,116.61609,117.55099
2026-03-06 13:00:00,110.28468,116.87888,117.504814
2026-03-06 14:00:00,110.28468,117.073364,117.563286
2026-03-06 15:00:00,110.28468,117.18782,117.56771
2026-03-06 16:00:00,114.78368,117.19646,117.54514
2026-03-06 17:00:00,114.78368,117.24144,119.573105
2026-03-06 18:00:00,116.78368,119.58028,122.33852
2026-03-06 19:00:00,116.84868,120.718346,123.27915
2026-03-06 20:00:00,116.78368,118.90457,122.95743
2026-03-06 21:00:00,116.78368,116.66316,121.48439
2026-03-06 22:00:00,114.78368,114.21651,120.68315
2026-03-06 23:00:00,110.28468,111.72968,117.58227
2026-03-07 00:00:00,114.4743,109.889885,113.35222
2026-03-07 01:00:00,114.4743,114.706474,111.62849
2026-03-07 02:00:00,114.4743,114.37385,111.60275
2026-03-07 03:00:00,114.4743,113.80398,111.63388
2026-03-07 04:00:00,114.4743,113.265915,111.626724
2026-03-07 05:00:00,114.4743,112.89402,111.75159
2026-03-07 06:00:00,114.4743,112.83778,111.85153
2026-03-07 07:00:00,114.4733,113.33024,111.93677
2026-03-07 08:00:00,114.4733,113.85,112.12108
2026-03-07 09:00:00,114.3813,114.131744,112.19348
2026-03-07 10:00:00,114.3813,114.32094,112.11237
2026-03-07 11:00:00,114.4733,114.462845,111.88393
2026-03-07 12:00:00,114.3813,114.55506,111.41401
2026-03-07 13:00:00,114.4743,114.58642,111.11485
2026-03-07 14:00:00,114.4733,114.53004,111.03529
2026-03-07 15:00:00,114.4743,114.325096,111.032234
2026-03-07 16:00:00,114.4753,113.96731,112.54947
2026-03-07 17:00:00,115.7523,114.12028,113.21557
2026-03-07 18:00:00,116.2523,115.98112,114.08464
2026-03-07 19:00:00,116.2523,116.956665,114.44675
2026-03-07 20:00:00,116.2523,115.911415,114.54881
2026-03-07 21:00:00,116.2523,114.44844,114.37226
2026-03-07 22:00:00,115.9083,112.99445,113.37302
2026-03-07 23:00:00,115.7523,111.45418,111.23745
2026-03-08 00:00:00,108.18068,110.168884,112.44873
2026-03-08 01:00:00,108.18068,109.30934,112.961586
2026-03-08 02:00:00,108.18068,109.25242,112.84628
2026-03-08 03:00:00,108.18068,109.228134,112.76745
2026-03-08 04:00:00,108.18068,109.30328,112.87762
2026-03-08 05:00:00,108.18068,109.42269,113.17889
2026-03-08 06:00:00,108.18068,109.57915,113.514366
2026-03-08 07:00:00,108.17768,110.05677,113.90848
2026-03-08 08:00:00,101.70468,110.64538,114.24973
2026-03-08 09:00:00,101.70468,111.11502,114.46594
2026-03-08 10:00:00,101.70468,111.521736,114.59483
2026-03-08 11:00:00,101.70468,111.8772,114.68915
2026-03-08 12:00:00,101.70468,112.16381,114.63868
2026-03-08 13:00:00,101.70468,112.358116,114.620155
2026-03-08 14:00:00,108.17768,112.42149,114.69956
2026-03-08 15:00:00,108.18068,112.3089,114.79462
2026-03-08 16:00:00,108.18068,112.130486,114.825005
2026-03-08 17:00:00,109.94868,112.456535,114.99942
2026-03-08 18:00:00,110.04868,114.08306,115.43333
2026-03-08 19:00:00,110.04868,115.453186,115.73907
2026-03-08 20:00:00,110.04868,115.01417,115.63813
2026-03-08 21:00:00,110.04868,113.9397,115.13846
2026-03-08 22:00:00,110.04868,112.59321,114.455574
2026-03-08 23:00:00,109.94868,110.92975,113.756
2026-03-09 00:00:00,102.03342,109.48027,110.24667
2026-03-09 01:00:00,102.03342,102.217155,107.4996
2026-03-09 02:00:00,102.03342,101.817696,107.12916
2026-03-09 03:00:00,102.03342,102.05141,107.55734
2026-03-09 04:00:00,102.03342,102.76772,108.40489
2026-03-09 05:00:00,102.03342,103.931274,109.46207
2026-03-09 06:00:00,102.03342,105.204704,110.463745
2026-03-09 07:00:00,102.03342,106.2884,111.29978
2026-03-09 08:00:00,102.03342,107.28086,111.20818
2026-03-09 09:00:00,102.03342,108.09363,111.443924
2026-03-09 10:00:00,102.03342,108.81947,111.65514
2026-03-09 11:00:00,102.03342,109.4745,111.71556
2026-03-09 12:00:00,102.03342,110.04711,111.54613
2026-03-09 13:00:00,102.03342,110.52653,111.382904
2026-03-09 14:00:00,111.37742,110.87956,112.47194
2026-03-09 15:00:00,111.37742,111.02098,113.288666
2026-03-09 16:00:00,113.37742,110.902626,113.74852
2026-03-09 17:00:00,114.37742,110.85896,114.2879
2026-03-09 18:00:00,116.37742,112.72851,114.601715
2026-03-09 19:00:00,140.37742,114.89736,114.15396
2026-03-09 20:00:00,116.37742,113.55252,112.97032
2026-03-09 21:00:00,116.37742,111.35667,111.280624
2026-03-09 22:00:00,113.37742,108.9757,109.37501
2026-03-09 23:00:00,111.37742,106.30475,107.57648
2026-03-10 00:00:00,107.66054,102.95742,95.685974
2026-03-10 01:00:00,107.66054,104.88699,95.245575
2026-03-10 02:00:00,107.66054,103.83893,94.59181
2026-03-10 03:00:00,107.66054,103.54733,95.17713
2026-03-10 04:00:00,107.66054,104.05039,96.33931
2026-03-10 05:00:00,107.66054,105.17712,97.78484
2026-03-10 06:00:00,107.66054,106.22267,98.893234
2026-03-10 07:00:00,114.29354,107.085464,99.89953
2026-03-10 08:00:00,107.66054,108.19082,100.762276
2026-03-10 09:00:00,107.66054,109.18438,101.494736
2026-03-10 10:00:00,107.66054,110.07381,102.04494
2026-03-10 11:00:00,107.66054,110.862274,102.522964
2026-03-10 12:00:00,107.66054,111.54078,102.87786
2026-03-10 13:00:00,107.66054,112.106285,103.036415
2026-03-10 14:00:00,121.00454,112.53872,104.88669
2026-03-10 15:00:00,121.00454,112.76727,105.624954
2026-03-10 16:00:00,166.00454,112.71271,106.88427
2026-03-10 17:00:00,166.00454,112.56179,108.20051
2026-03-10 18:00:00,758.85354,116.175186,110.76366
2026-03-10 19:00:00,805.09154,120.63708,123.18157
2026-03-10 20:00:00,166.00454,116.462135,115.61703
2026-03-10 21:00:00,166.00454,112.21566,114.88326
2026-03-10 22:00:00,166.00454,108.03771,112.648674
2026-03-10 23:00:00,166.00454,103.091675,110.343956
2026-03-11 00:00:00,118.17152,97.83969,105.644005
2026-03-11 01:00:00,118.08252,117.64105,105.4359
2026-03-11 02:00:00,118.08252,118.02993,105.00746
2026-03-11 03:00:00,118.08252,117.562836,105.12649
2026-03-11 04:00:00,118.17152,116.91596,105.53851
2026-03-11 05:00:00,126.95052,116.4949,106.10348
2026-03-11 06:00:00,126.95052,116.18914,106.54085
2026-03-11 07:00:00,118.17152,116.30619,109.69318
2026-03-11 08:00:00,118.17152,116.85296,109.2152
2026-03-11 09:00:00,118.08252,117.3286,109.1075
2026-03-11 10:00:00,118.08252,117.7173,109.1316
2026-03-11 11:00:00,118.17152,118.026505,109.284
2026-03-11 12:00:00,118.08252,118.27296,109.24679
2026-03-11 13:00:00,118.17152,118.47858,109.236496
2026-03-11 14:00:00,126.95052,118.66825,113.88404
2026-03-11 15:00:00,126.95052,118.88453,116.21744
2026-03-11 16:00:00,139.95052,119.26534,133.34616
2026-03-11 17:00:00,149.95052,120.45937,133.48373
2026-03-11 18:00:00,1135.36452,137.06429,226.08304
2026-03-11 19:00:00,761.95052,151.64203,235.86134
2026-03-11 20:00:00,761.95052,132.96817,136.51308
2026-03-11 21:00:00,189.95052,121.116936,141.6489
2026-03-11 22:00:00,139.95052,116.39299,138.0686
2026-03-11 23:00:00,126.95052,114.06637,136.4778
2026-03-12 00:00:00,138.33999,112.03052,119.62885
2026-03-12 01:00:00,138.33999,126.54779,111.71946
2026-03-12 02:00:00,138.33999,126.5695,111.10515
2026-03-12 03:00:00,138.33999,126.09134,113.17959
2026-03-12 04:00:00,138.33999,125.67562,116.149185
2026-03-12 05:00:00,138.46299,125.699036,125.6031
2026-03-12 06:00:00,138.46299,126.19124,132.00133
2026-03-12 07:00:00,138.46299,127.6001,127.72919
2026-03-12 08:00:00,138.46299,130.05519,125.33617
2026-03-12 09:00:00,138.33999,131.92047,125.11113
2026-03-12 10:00:00,138.33999,133.35103,126.46352
2026-03-12 11:00:00,138.46299,134.58609,128.01949
2026-03-12 12:00:00,138.46299,135.75757,128.29001
2026-03-12 13:00:00,143.33999,136.97278,128.05954
2026-03-12 14:00:00,158.33999,138.31557,134.3973
2026-03-12 15:00:00,158.33999,139.78282,137.62503
2026-03-12 16:00:00,158.33999,141.53737,149.64651
2026-03-12 17:00:00,198.33999,145.61322,161.67648
2026-03-12 18:00:00,291.23999,167.78702,302.55295
2026-03-12 19:00:00,807.42699,169.36856,321.89612
2026-03-12 20:00:00,807.42699,168.85326,319.5215
2026-03-12 21:00:00,188.33999,159.50175,167.19
2026-03-12 22:00:00,158.33999,134.74329,136.39992
2026-03-12 23:00:00,143.33999,126.68689,121.07662
2026-03-13 00:00:00,142.33338,125.56196,129.62386
2026-03-13 01:00:00,142.33338,142.39299,134.1409
2026-03-13 02:00:00,142.33338,143.58417,136.44276
2026-03-13 03:00:00,142.33338,143.52573,138.87415
2026-03-13 04:00:00,152.33338,143.62431,142.80939
2026-03-13 05:00:00,156.33338,144.61705,147.70093
2026-03-13 06:00:00,156.33338,146.37437,151.9703
2026-03-13 07:00:00,156.33338,148.8003,155.4618
2026-03-13 08:00:00,152.33338,150.89146,158.87132
2026-03-13 09:00:00,142.33338,152.05698,162.02731
2026-03-13 10:00:00,142.33338,152.89912,165.26413
2026-03-13 11:00:00,142.33338,153.62509,168.01302
2026-03-13 12:00:00,109.61438,154.28914,168.74448
2026-03-13 13:00:00,142.33338,154.9151,173.14423
2026-03-13 14:00:00,152.33338,155.50792,189.86775
2026-03-13 15:00:00,156.33338,156.00725,195.96918
2026-03-13 16:00:00,161.45638,156.32376,194.30688
2026-03-13 17:00:00,180.33338,157.24269,229.89874
2026-03-13 18:00:00,284.23338,167.51465,303.879
2026-03-13 19:00:00,800.42038,176.89767,461.1735
2026-03-13 20:00:00,284.23338,172.83873,460.26477
2026-03-13 21:00:00,180.33338,165.23279,186.00517
2026-03-13 22:00:00,181.33338,155.10876,160.73416
2026-03-13 23:00:00,161.45638,147.19601,143.50423
2026-03-14 00:00:00,185.07122,146.25137,143.65747
2026-03-14 01:00:00,185.07122,157.32237,131.43036
2026-03-14 02:00:00,185.07122,157.81859,135.45862
2026-03-14 03:00:00,185.07122,156.69818,140.07138
2026-03-14 04:00:00,185.07122,155.47769,149.52466
2026-03-14 05:00:00,185.07122,154.9126,157.88927
2026-03-14 06:00:00,165.97122,155.92975,162.42105
2026-03-14 07:00:00,165.97122,159.55072,163.845
2026-03-14 08:00:00,157.07122,163.0569,162.06
2026-03-14 09:00:00,157.07122,165.15714,156.21991
2026-03-14 10:00:00,157.07122,166.72864,152.48462
2026-03-14 11:00:00,165.97122,168.1146,151.10915
2026-03-14 12:00:00,165.97122,169.38672,136.19095
2026-03-14 13:00:00,165.97122,170.55295,141.15353
2026-03-14 14:00:00,165.97122,171.53062,151.77399
2026-03-14 15:00:00,165.97122,172.04356,159.83377
2026-03-14 16:00:00,186.07122,172.1741,165.40253
2026-03-14 17:00:00,266.07122,175.63745,176.43109
2026-03-14 18:00:00,332.19422,191.01958,229.01709
2026-03-14 19:00:00,332.19422,200.10901,429.35922
2026-03-14 20:00:00,332.19422,195.56519,226.8407
2026-03-14 21:00:00,266.07122,186.39694,176.47382
2026-03-14 22:00:00,266.07122,173.78812,162.57404
2026-03-14 23:00:00,201.07122,163.75575,153.16461
2026-03-15 00:00:00,229.49337,161.66226,161.67691
2026-03-15 01:00:00,229.49337,204.00388,160.37299
2026-03-15 02:00:00,229.49337,202.34254,162.69229
2026-03-15 03:00:00,229.49337,197.11478,164.87544
2026-03-15 04:00:00,229.49337,191.71365,167.96053
2026-03-15 05:00:00,229.49337,187.65536,172.10135
2026-03-15 06:00:00,194.49337,186.1178,169.1406
2026-03-15 07:00:00,170.49337,188.8681,167.77478
2026-03-15 08:00:00,117.71437,192.6568,165.554
2026-03-15 09:00:00,117.62437,195.59647,164.67542
2026-03-15 10:00:00,117.62437,197.88927,164.47841
2026-03-15 11:00:00,170.49337,199.63898,166.62547
2026-03-15 12:00:00,170.49337,200.84447,168.48477
2026-03-15 13:00:00,170.49337,201.41542,169.5227
2026-03-15 14:00:00,171.49337,201.06012,170.92169
2026-03-15 15:00:00,171.49337,199.32642,172.45436
2026-03-15 16:00:00,229.49337,197.08797,177.92493
2026-03-15 17:00:00,272.41637,200.28864,201.60748
