fecha_hora,real,pred,pred_regla,pi,pc,pega
2026-01-01 01:00:00,307.90985,326.8291595002828,327.9098,0.660734731236896,327.9098,0
2026-01-01 02:00:00,296.32185,326.4031042066123,327.9098,0.5123452819526773,327.9098,0
2026-01-01 03:00:00,296.32185,325.59109628058275,325.59109628058275,0.45641477513575834,327.9098,0
2026-01-01 04:00:00,296.32185,325.39398092772876,327.9098,0.5662337202299239,327.9098,0
2026-01-01 05:00:00,296.32185,324.0738563068685,327.9098,0.8370145325772893,327.9098,0
2026-01-01 06:00:00,296.32185,289.5070567261913,327.9098,0.7559446401591777,327.9098,0
2026-01-01 07:00:00,296.32185,292.4904823037806,327.9098,0.7511666205899111,327.9098,0
2026-01-01 08:00:00,272.90985,293.7811659492778,293.7811659492778,0.2253001679344891,327.9098,0
2026-01-01 09:00:00,104.99185,293.9683093605015,327.9098,0.5643095249981366,327.9098,0
2026-01-01 10:00:00,103.53785,298.05095730576477,327.9098,0.9076389343821161,327.9098,0
2026-01-01 11:00:00,244.80985,296.01413562768425,296.01413562768425,0.3339103155644221,327.9098,0
2026-01-01 12:00:00,272.90985,294.4547692230348,327.9098,0.6193602569253339,327.9098,0
2026-01-01 13:00:00,292.90985,294.92121181764634,327.9098,0.8620497742983431,327.9098,0
2026-01-01 14:00:00,296.32185,295.9294188467495,327.9098,0.8010320518132689,327.9098,0
2026-01-01 15:00:00,296.32185,297.5496178846227,327.9098,0.9285110543278474,327.9098,0
2026-01-01 16:00:00,296.32185,300.80616781462,327.9098,0.550413497912094,327.9098,0
2026-01-01 17:00:00,327.90985,306.7844676804542,306.7844676804542,0.13485850132162042,327.9098,1
2026-01-01 18:00:00,332.90985,318.756255645195,318.756255645195,0.0018954183101903056,327.9098,0
2026-01-01 19:00:00,332.90985,316.5473306678381,316.5473306678381,0.0036986293419837522,327.9098,0
2026-01-01 20:00:00,332.90985,315.2108281144856,315.2108281144856,0.02154088094993455,327.9098,0
2026-01-01 21:00:00,332.90985,313.2910270710529,313.2910270710529,0.1880472314134692,327.9098,0
2026-01-01 22:00:00,332.90985,311.4237165773121,311.4237165773121,0.15897174684661364,327.9098,0
2026-01-01 23:00:00,327.90985,306.85782334458656,327.9098,0.5816529235776776,327.9098,1
2026-01-02 00:00:00,329.20101,320.749328080552,320.749328080552,2.1887414729033412e-08,327.9098,0
2026-01-02 01:00:00,326.20101,328.84493200148694,329.201,0.6601139095877938,329.201,0
2026-01-02 02:00:00,326.20101,328.683476539146,329.201,0.7260611049801992,329.201,0
2026-01-02 03:00:00,329.20101,328.4228602030144,329.201,0.8031881981525494,329.201,1
2026-01-02 04:00:00,326.20101,328.35653192953856,329.201,0.5258860683517705,329.201,0
2026-01-02 05:00:00,329.20101,327.1472574614156,329.201,0.832570980666719,329.201,1
2026-01-02 06:00:00,329.20101,305.22905498095884,329.201,0.7639750950534908,329.201,1
2026-01-02 07:00:00,329.20101,302.8284126517869,302.8284126517869,0.4866215172885288,329.201,1
2026-01-02 08:00:00,329.20101,299.31556214326866,299.31556214326866,0.19384348077743827,329.201,1
2026-01-02 09:00:00,326.20101,272.79259267612326,272.79259267612326,0.181244814521014,329.201,0
2026-01-02 10:00:00,326.20101,273.28686885640565,329.201,0.5357712784468555,329.201,0
2026-01-02 11:00:00,329.20101,294.10275014145634,294.10275014145634,0.20376078940722137,329.201,1
2026-01-02 12:00:00,329.20101,303.9459142785787,303.9459142785787,0.10985290243719315,329.201,1
2026-01-02 13:00:00,329.20101,311.05237570615157,311.05237570615157,0.06254356951081155,329.201,1
2026-01-02 14:00:00,329.20101,315.38795042096507,315.38795042096507,0.08611209714782234,329.201,1
2026-01-02 15:00:00,331.20101,316.97153016039204,316.97153016039204,0.11718253751993496,329.201,0
2026-01-02 16:00:00,331.20101,320.08074324668803,320.08074324668803,0.0802192696881084,329.201,0
2026-01-02 17:00:00,352.17901,326.0370145001028,326.0370145001028,0.005351601616216035,329.201,0
2026-01-02 18:00:00,352.17901,348.2980836892999,348.2980836892999,0.0001272140594979191,329.201,0
2026-01-02 19:00:00,352.17901,349.7839275080356,349.7839275080356,7.511249191650466e-05,329.201,0
2026-01-02 20:00:00,352.17901,345.7551762695831,345.7551762695831,0.0007378922673942958,329.201,0
2026-01-02 21:00:00,352.17901,344.80347211129896,344.80347211129896,0.005722952289285734,329.201,0
2026-01-02 22:00:00,352.17901,345.11233164927427,345.11233164927427,0.04877971847813067,329.201,0
2026-01-02 23:00:00,331.20101,339.1189103100106,339.1189103100106,0.23447637845575084,329.201,0
2026-01-03 00:00:00,342.48147,312.19361124289594,312.19361124289594,1.182570434949117e-08,329.201,0
2026-01-03 01:00:00,342.48147,342.40118015359394,342.4815,0.6042271680624159,342.4815,1
2026-01-03 02:00:00,327.48147,342.3805341156575,342.4815,0.5833726043806181,342.4815,0
2026-01-03 03:00:00,327.48147,342.1951333602043,342.1951333602043,0.4314715809087567,342.4815,0
2026-01-03 04:00:00,327.48147,342.33450961134827,342.33450961134827,0.39892095445693093,342.4815,0
2026-01-03 05:00:00,327.48147,341.5707896568605,342.4815,0.7143685012530298,342.4815,0
2026-01-03 06:00:00,327.48147,321.25707727759664,342.4815,0.6046929254281262,342.4815,0
2026-01-03 07:00:00,327.48147,320.43236049788027,342.4815,0.7065128710830775,342.4815,0
2026-01-03 08:00:00,327.48147,321.899058758368,342.4815,0.5367639182818698,342.4815,0
2026-01-03 09:00:00,327.48147,319.4725690063948,319.4725690063948,0.16846888321092343,342.4815,0
2026-01-03 10:00:00,327.48147,319.3933100203118,319.3933100203118,0.416402774269719,342.4815,0
2026-01-03 11:00:00,327.48147,322.5138592278897,322.5138592278897,0.42347434634601056,342.4815,0
2026-01-03 12:00:00,327.48147,327.2612882706845,327.2612882706845,0.378618725849253,342.4815,0
2026-01-03 13:00:00,327.48147,330.4772872684185,330.4772872684185,0.4813918769971302,342.4815,0
2026-01-03 14:00:00,332.48147,331.7602427692279,331.7602427692279,0.44251056577679765,342.4815,0
2026-01-03 15:00:00,342.48147,334.6324095937146,342.4815,0.6691974459715636,342.4815,1
2026-01-03 16:00:00,352.07947,339.1037983621476,339.1037983621476,0.32713846564293647,342.4815,0
2026-01-03 17:00:00,354.48147,348.07086085663246,348.07086085663246,0.05441881379234287,342.4815,0
2026-01-03 18:00:00,354.48147,364.86879447959825,364.86879447959825,0.006893419520061497,342.4815,0
2026-01-03 19:00:00,354.48147,362.2434061906208,362.2434061906208,0.005473837611170608,342.4815,0
2026-01-03 20:00:00,354.48147,357.380219173456,357.380219173456,0.041918498322200314,342.4815,0
2026-01-03 21:00:00,354.48147,359.1191535534508,359.1191535534508,0.12622877204707958,342.4815,0
2026-01-03 22:00:00,352.07947,359.7057890241066,359.7057890241066,0.10755903593667232,342.4815,0
2026-01-03 23:00:00,352.07947,351.12452422226966,342.4815,0.6817978420072339,342.4815,0
2026-01-04 00:00:00,282.47952,343.225782087958,343.225782087958,1.9016404628265092e-08,342.4815,0
2026-01-04 01:00:00,282.47952,282.38847819167347,282.4795,0.8601230622901812,282.4795,1
2026-01-04 02:00:00,282.47952,282.40609726882496,282.4795,0.6901529124516528,282.4795,1
2026-01-04 03:00:00,282.47952,282.42451806601855,282.4795,0.8118589223852181,282.4795,1
2026-01-04 04:00:00,282.47952,282.4610620899181,282.4795,0.6603016761148376,282.4795,1
2026-01-04 05:00:00,282.47952,283.76303229750454,282.4795,0.6754749871689744,282.4795,1
2026-01-04 06:00:00,282.47952,272.7176480835551,272.7176480835551,0.3653918403286737,282.4795,1
2026-01-04 07:00:00,282.47952,273.8869325442889,282.4795,0.5729839553806519,282.4795,1
2026-01-04 08:00:00,282.47952,274.8638965604313,274.8638965604313,0.3363634543957725,282.4795,1
2026-01-04 09:00:00,268.11152,275.06553075366253,275.06553075366253,0.4537860765877851,282.4795,0
2026-01-04 10:00:00,268.11152,278.9812730497965,282.4795,0.6387897986294051,282.4795,0
2026-01-04 11:00:00,282.47952,278.5170311188724,282.4795,0.7159670051592111,282.4795,1
2026-01-04 12:00:00,282.47952,292.9609508951292,292.9609508951292,0.2422188772384514,282.4795,1
2026-01-04 13:00:00,282.47952,297.8861616812568,297.8861616812568,0.3105380528694937,282.4795,1
2026-01-04 14:00:00,282.47952,302.50934867873656,282.4795,0.5492173340960679,282.4795,1
2026-01-04 15:00:00,282.47952,308.0636572289629,282.4795,0.7566437136293037,282.4795,1
2026-01-04 16:00:00,330.47952,315.5497781197352,282.4795,0.5337126392782658,282.4795,0
2026-01-04 17:00:00,334.47952,324.7024577905319,324.7024577905319,0.06893170571464774,282.4795,0
2026-01-04 18:00:00,347.07752,348.0863849889329,348.0863849889329,0.0014762798825769315,282.4795,0
2026-01-04 19:00:00,347.07752,350.7700058224149,350.7700058224149,0.00034760214541380114,282.4795,0
2026-01-04 20:00:00,347.07752,344.31711933769157,344.31711933769157,0.003152557208921019,282.4795,0
2026-01-04 21:00:00,343.47952,343.34810778986616,343.34810778986616,0.01583778092560159,282.4795,0
2026-01-04 22:00:00,342.47952,335.9756132878397,335.9756132878397,0.041704597260573434,282.4795,0
2026-01-04 23:00:00,334.47952,323.48779035805603,323.48779035805603,0.09824127751838278,282.4795,0
2026-01-05 00:00:00,293.94594,293.8757814540604,293.8757814540604,1.0810029541547709e-08,282.4795,0
2026-01-05 01:00:00,293.94594,293.88615022645797,293.9459,0.7667166096356175,293.9459,1
2026-01-05 02:00:00,269.57794,293.8929594641662,293.9459,0.7340054000760422,293.9459,0
2026-01-05 03:00:00,262.43094,293.85197110541844,293.9459,0.5853514529035163,293.9459,0
2026-01-05 04:00:00,269.57794,294.1671482928482,293.9459,0.5960355714971144,293.9459,0
2026-01-05 05:00:00,293.94594,295.04719921231674,293.9459,0.6239509244955432,293.9459,1
2026-01-05 06:00:00,334.16294,292.61104598184465,293.9459,0.696968382014779,293.9459,0
2026-01-05 07:00:00,334.16294,298.12004334572487,298.12004334572487,0.4297948587032948,293.9459,0
2026-01-05 08:00:00,334.16294,300.9096427547173,300.9096427547173,0.14681005294604046,293.9459,0
2026-01-05 09:00:00,334.16294,304.1281611284659,304.1281611284659,0.2652870785463628,293.9459,0
2026-01-05 10:00:00,334.16294,308.3901624676271,293.9459,0.5307190422788146,293.9459,0
2026-01-05 11:00:00,334.16294,313.4446383892913,313.4446383892913,0.18171211877395954,293.9459,0
2026-01-05 12:00:00,334.16294,314.6726735419174,314.6726735419174,0.21161241406394238,293.9459,0
2026-01-05 13:00:00,338.94594,317.80887728284347,317.80887728284347,0.24010027167336132,293.9459,0
2026-01-05 14:00:00,338.94594,322.64485702463674,322.64485702463674,0.16025999878891511,293.9459,0
2026-01-05 15:00:00,338.94594,325.4751748476488,325.4751748476488,0.12080534180047078,293.9459,0
2026-01-05 16:00:00,338.94594,335.14732095427024,335.14732095427024,0.06967165141829428,293.9459,0
2026-01-05 17:00:00,338.94594,336.69782311582406,336.69782311582406,0.003226008691069866,293.9459,0
2026-01-05 18:00:00,353.94594,359.11619210616277,359.11619210616277,0.0027306178506407842,293.9459,0
2026-01-05 19:00:00,353.94594,361.70163031177935,361.70163031177935,0.003292377740083884,293.9459,0
2026-01-05 20:00:00,353.94594,354.6529607379649,354.6529607379649,0.007643648404659056,293.9459,0
2026-01-05 21:00:00,338.94594,351.62442900726535,351.62442900726535,0.006438710131721554,293.9459,0
2026-01-05 22:00:00,338.94594,342.16860096785706,342.16860096785706,0.029032399771332755,293.9459,0
2026-01-05 23:00:00,338.94594,330.905311577892,330.905311577892,0.08032805691049559,293.9459,0
2026-01-06 00:00:00,301.18493,297.18224870047027,297.18224870047027,9.357782013427755e-09,293.9459,0
2026-01-06 01:00:00,301.18493,300.9637005759637,301.1849,0.6466233793534875,301.1849,1
2026-01-06 02:00:00,301.18493,300.64729061787136,301.1849,0.6083082591837906,301.1849,1
2026-01-06 03:00:00,301.18493,300.43701402249246,300.43701402249246,0.34520442609308466,301.1849,1
2026-01-06 04:00:00,301.18493,300.46443844757096,301.1849,0.5400834785832616,301.1849,1
2026-01-06 05:00:00,312.18493,301.11106200756615,301.11106200756615,0.4911916268339119,301.1849,0
2026-01-06 06:00:00,312.18493,292.58014139874575,301.1849,0.5190431457483796,301.1849,0
2026-01-06 07:00:00,312.18493,295.3382389597989,295.3382389597989,0.470370261590302,301.1849,0
2026-01-06 08:00:00,312.18493,298.9380557356196,298.9380557356196,0.27276874596170275,301.1849,0
2026-01-06 09:00:00,312.18493,304.88416887409835,304.88416887409835,0.14831409309722957,301.1849,0
2026-01-06 10:00:00,312.18493,307.26591886382454,307.26591886382454,0.36948288929314294,301.1849,0
2026-01-06 11:00:00,312.18493,311.7606698627784,301.1849,0.5025127907892264,301.1849,0
2026-01-06 12:00:00,312.18493,316.85030751166954,316.85030751166954,0.3454363163148824,301.1849,0
2026-01-06 13:00:00,312.18493,319.3604853898103,319.3604853898103,0.4809587206493691,301.1849,0
2026-01-06 14:00:00,312.18493,325.8573660599469,325.8573660599469,0.41957209121897676,301.1849,0
2026-01-06 15:00:00,312.18493,327.1384663157094,301.1849,0.5926184848201222,301.1849,0
2026-01-06 16:00:00,339.18493,328.4803801706206,328.4803801706206,0.14749646998348875,301.1849,0
2026-01-06 17:00:00,339.18493,326.7770894222969,326.7770894222969,0.01044217054831502,301.1849,0
2026-01-06 18:00:00,349.60093,347.7925241851873,347.7925241851873,0.006784572011712751,301.1849,0
2026-01-06 19:00:00,349.60093,353.88856247571835,353.88856247571835,0.0020891729123070713,301.1849,0
2026-01-06 20:00:00,339.18493,348.3744561426183,348.3744561426183,0.02194558414745035,301.1849,0
2026-01-06 21:00:00,339.18493,343.0991522223899,343.0991522223899,0.07129977755786213,301.1849,0
2026-01-06 22:00:00,322.18493,334.19565474826004,334.19565474826004,0.06467685565891017,301.1849,0
2026-01-06 23:00:00,312.18493,320.569323950642,320.569323950642,0.33511609363948597,301.1849,0
2026-01-07 00:00:00,252.71747,296.91623190437394,296.91623190437394,1.3524228194660744e-08,301.1849,0
2026-01-07 01:00:00,252.71747,252.63445202453943,252.7175,0.7425463936176739,252.7175,1
2026-01-07 02:00:00,245.61747,252.59622018526608,252.7175,0.7602769646736757,252.7175,0
2026-01-07 03:00:00,245.61747,252.43814056680247,252.7175,0.6745230461658513,252.7175,0
2026-01-07 04:00:00,249.61747,252.53427027253173,252.7175,0.5785127411912067,252.7175,0
2026-01-07 05:00:00,252.71747,254.460606698631,252.7175,0.6266910662580641,252.7175,1
2026-01-07 06:00:00,252.71747,251.19416037093282,252.7175,0.6413967386571416,252.7175,1
2026-01-07 07:00:00,252.71747,252.34330855509498,252.34330855509498,0.4563687579131304,252.7175,1
2026-01-07 08:00:00,252.71747,254.48535055599152,254.48535055599152,0.18101148449340085,252.7175,1
2026-01-07 09:00:00,245.61747,258.9855786852001,258.9855786852001,0.152463653381979,252.7175,0
2026-01-07 10:00:00,249.61747,263.7180609413533,263.7180609413533,0.2756102083538204,252.7175,0
2026-01-07 11:00:00,252.71747,265.658766030753,265.658766030753,0.4146940375834904,252.7175,1
2026-01-07 12:00:00,252.71747,278.4973543465517,278.4973543465517,0.137511350742648,252.7175,1
2026-01-07 13:00:00,252.71747,281.30823012498274,281.30823012498274,0.47116107764630244,252.7175,1
2026-01-07 14:00:00,261.20247,286.565334289899,286.565334289899,0.20577312015613647,252.7175,0
2026-01-07 15:00:00,292.71747,287.45297396849446,287.45297396849446,0.1766912927339317,252.7175,0
2026-01-07 16:00:00,292.71747,293.1826272658891,293.1826272658891,0.05874947372795523,252.7175,0
2026-01-07 17:00:00,312.71747,294.4418414933828,294.4418414933828,0.0023394725285864706,252.7175,0
2026-01-07 18:00:00,328.20947,324.26568329054965,324.26568329054965,0.0009821370753981113,252.7175,0
2026-01-07 19:00:00,328.20947,328.9296135169838,328.9296135169838,6.749172832749453e-05,252.7175,0
2026-01-07 20:00:00,328.20947,322.262479437753,322.262479437753,0.0008426849246831356,252.7175,0
2026-01-07 21:00:00,321.71747,317.6683540819565,317.6683540819565,0.01404368101181268,252.7175,0
2026-01-07 22:00:00,312.71747,300.9927010634824,300.9927010634824,0.041747377374442084,252.7175,0
2026-01-07 23:00:00,292.71747,282.27665165260726,282.27665165260726,0.15559366763923876,252.7175,0
2026-01-08 00:00:00,108.19992,262.10933409830227,262.10933409830227,1.7643901943031017e-08,252.7175,0
2026-01-08 01:00:00,108.19992,108.17477564504952,108.1999,0.7813050017659677,108.1999,1
2026-01-08 02:00:00,108.19992,108.2019775591126,108.1999,0.7699533741368431,108.1999,1
2026-01-08 03:00:00,108.19992,108.17809769205647,108.1999,0.7787159686111037,108.1999,1
2026-01-08 04:00:00,118.19992,108.49201702851283,108.49201702851283,0.39123363031899994,108.1999,0
2026-01-08 05:00:00,156.68492,114.37051326327024,114.37051326327024,0.2968656663308686,108.1999,0
2026-01-08 06:00:00,118.19992,171.47363801893522,171.47363801893522,0.2163728226921108,108.1999,0
2026-01-08 07:00:00,118.19992,177.6640851680526,177.6640851680526,0.11816828778334552,108.1999,0
2026-01-08 08:00:00,118.19992,183.65116678260102,183.65116678260102,0.09343054155131435,108.1999,0
2026-01-08 09:00:00,108.19992,188.6759293286742,188.6759293286742,0.2257020390901876,108.1999,1
2026-01-08 10:00:00,118.19992,195.87576342996636,195.87576342996636,0.10703245242839303,108.1999,0
2026-01-08 11:00:00,156.68492,205.77507441832992,205.77507441832992,0.06867389776345899,108.1999,0
2026-01-08 12:00:00,228.19992,211.86953363203597,211.86953363203597,0.11275920545898946,108.1999,0
2026-01-08 13:00:00,118.19992,220.88373291670706,220.88373291670706,0.2542105543750895,108.1999,0
2026-01-08 14:00:00,238.19992,233.67901561255263,233.67901561255263,0.04345123581993749,108.1999,0
2026-01-08 15:00:00,270.19992,244.14089801901963,244.14089801901963,0.11542449990543195,108.1999,0
2026-01-08 16:00:00,270.19992,245.4634096373369,245.4634096373369,0.007121874852028395,108.1999,0
2026-01-08 17:00:00,288.19992,250.1008470479778,250.1008470479778,0.0008066957781961924,108.1999,0
2026-01-08 18:00:00,288.19992,292.83765057037334,292.83765057037334,0.00021108759607113873,108.1999,0
2026-01-08 19:00:00,288.19992,300.9348354145059,300.9348354145059,1.3970330465652678e-05,108.1999,0
2026-01-08 20:00:00,288.19992,285.9949889587399,285.9949889587399,0.00013875925916397394,108.1999,0
2026-01-08 21:00:00,288.19992,280.99463260807175,280.99463260807175,0.0010218144221333819,108.1999,0
2026-01-08 22:00:00,270.19992,254.50117527103436,254.50117527103436,0.011207633643115299,108.1999,0
2026-01-08 23:00:00,270.19992,216.27197396165786,216.27197396165786,0.03897253331951423,108.1999,0
2026-01-09 00:00:00,148.95631,138.0291827800125,138.0291827800125,1.4064834315638102e-08,108.1999,0
2026-01-09 01:00:00,124.95631,148.9405583174551,148.9563,0.8867578463706761,148.9563,0
2026-01-09 02:00:00,124.95631,148.52924534181906,148.9563,0.6373279543764522,148.9563,0
2026-01-09 03:00:00,124.95631,148.10185020790252,148.9563,0.7597537859124638,148.9563,0
2026-01-09 04:00:00,148.95631,148.26191658729263,148.9563,0.6664435737653281,148.9563,1
2026-01-09 05:00:00,148.95631,152.02267840761544,148.9563,0.6918349983524392,148.9563,1
2026-01-09 06:00:00,209.95631,147.27523915052083,148.9563,0.6291500266308792,148.9563,0
2026-01-09 07:00:00,209.95631,151.3986944871222,148.9563,0.5771101708283606,148.9563,0
2026-01-09 08:00:00,148.95631,156.16436348931825,156.16436348931825,0.15803680400197795,148.9563,1
2026-01-09 09:00:00,124.95631,159.18360991737208,159.18360991737208,0.2837039827599323,148.9563,0
2026-01-09 10:00:00,124.95631,168.98424344023695,168.98424344023695,0.31374128124346,148.9563,0
2026-01-09 11:00:00,148.95631,179.77617054420054,179.77617054420054,0.25179796151637307,148.9563,1
2026-01-09 12:00:00,148.95631,194.07907333187086,194.07907333187086,0.2730581358516764,148.9563,1
2026-01-09 13:00:00,209.95631,179.84960613534065,179.84960613534065,0.17568604528840637,148.9563,0
2026-01-09 14:00:00,249.95631,211.3366464650373,211.3366464650373,0.09674524646635708,148.9563,0
2026-01-09 15:00:00,249.95631,228.1542330609135,228.1542330609135,0.2591111626873078,148.9563,0
2026-01-09 16:00:00,249.95631,229.93628730546033,229.93628730546033,0.011816665399441246,148.9563,0
2026-01-09 17:00:00,249.95631,235.6012346072657,235.6012346072657,0.004765309101909306,148.9563,0
2026-01-09 18:00:00,279.95631,268.59850835740997,268.59850835740997,0.0002304059203562958,148.9563,0
2026-01-09 19:00:00,279.95631,277.57275882701776,277.57275882701776,7.503956736922148e-05,148.9563,0
2026-01-09 20:00:00,279.95631,265.22056077068225,265.22056077068225,0.00027872876730973675,148.9563,0
2026-01-09 21:00:00,249.95631,253.4315720363231,253.4315720363231,0.012198967139632502,148.9563,0
2026-01-09 22:00:00,249.95631,230.1478482830399,230.1478482830399,0.02561020082632286,148.9563,0
2026-01-09 23:00:00,228.85631,210.41502545784277,210.41502545784277,0.12464324893202883,148.9563,0
2026-01-10 00:00:00,176.78564,155.27157454436895,155.27157454436895,1.776095989172305e-08,148.9563,0
2026-01-10 01:00:00,176.78564,176.6994485418076,176.7856,0.7587969870798477,176.7856,1
2026-01-10 02:00:00,165.78564,176.64851124064813,176.7856,0.5970569508917085,176.7856,0
2026-01-10 03:00:00,165.78564,176.61520960712872,176.7856,0.558485489220185,176.7856,0
2026-01-10 04:00:00,165.78564,176.61047367652716,176.7856,0.5160528840664552,176.7856,0
2026-01-10 05:00:00,176.78564,177.23919811904543,177.23919811904543,0.468440664853141,176.7856,1
2026-01-10 06:00:00,176.78564,168.84781598922743,176.7856,0.5276928044331859,176.7856,1
2026-01-10 07:00:00,176.78564,163.15753853049745,176.7856,0.6745444941159229,176.7856,1
2026-01-10 08:00:00,151.78564,154.44826057863494,154.44826057863494,0.3523710018669317,176.7856,0
2026-01-10 09:00:00,113.86764,151.94836746558482,151.94836746558482,0.4827088538548365,176.7856,0
2026-01-10 10:00:00,113.86764,157.7683435504373,157.7683435504373,0.43077023929105046,176.7856,0
2026-01-10 11:00:00,151.78564,163.52073107340158,163.52073107340158,0.3524562168654794,176.7856,0
2026-01-10 12:00:00,151.78564,165.96042742408332,165.96042742408332,0.2619966683296837,176.7856,0
2026-01-10 13:00:00,151.78564,180.96659667774162,180.96659667774162,0.1310239234861341,176.7856,0
2026-01-10 14:00:00,176.78564,195.04419760751722,195.04419760751722,0.36401161405255406,176.7856,1
2026-01-10 15:00:00,176.78564,199.26810519232748,176.7856,0.6704063514253393,176.7856,1
2026-01-10 16:00:00,214.78564,202.82882123909246,202.82882123909246,0.05345567858283995,176.7856,0
2026-01-10 17:00:00,276.78564,208.6879049076286,208.6879049076286,0.05281010988978469,176.7856,0
2026-01-10 18:00:00,276.78564,248.52429322995835,248.52429322995835,0.00011231292497540177,176.7856,0
2026-01-10 19:00:00,276.78564,257.4488963352054,257.4488963352054,5.254608006347059e-05,176.7856,0
2026-01-10 20:00:00,276.78564,249.77907173847478,249.77907173847478,0.0018357082364209337,176.7856,0
2026-01-10 21:00:00,276.78564,239.2244838862665,239.2244838862665,0.10174417329455222,176.7856,0
2026-01-10 22:00:00,276.78564,228.14754937544478,228.14754937544478,0.08408050909841643,176.7856,0
2026-01-10 23:00:00,214.78564,206.6528746382407,206.6528746382407,0.3024770451143295,176.7856,0
2026-01-11 00:00:00,119.10337,165.91321912415304,165.91321912415304,1.9194252606695856e-08,176.7856,0
2026-01-11 01:00:00,116.18537,119.0337751661952,119.1034,0.8640174163026566,119.1034,0
2026-01-11 02:00:00,116.18537,119.48593426519213,119.1034,0.7604696772662392,119.1034,0
2026-01-11 03:00:00,116.18537,119.4238148513673,119.1034,0.7862879940816554,119.1034,0
2026-01-11 04:00:00,116.18537,119.1044439622717,119.1034,0.583306058561205,119.1034,0
2026-01-11 05:00:00,116.18537,121.42262440007931,121.42262440007931,0.2367727238980669,119.1034,0
2026-01-11 06:00:00,116.18537,124.01758261521617,124.01758261521617,0.22877824690941972,119.1034,0
2026-01-11 07:00:00,114.73137,124.76226792450346,124.76226792450346,0.3570194583438557,119.1034,0
2026-01-11 08:00:00,110.59537,118.1024923021856,118.1024923021856,0.14497265282327773,119.1034,0
2026-01-11 09:00:00,110.59537,116.4452606011937,116.4452606011937,0.2999180631054625,119.1034,0
2026-01-11 10:00:00,110.59537,121.45158106019998,121.45158106019998,0.2563946130839801,119.1034,0
2026-01-11 11:00:00,110.59537,125.12403449022278,125.12403449022278,0.09016390009152454,119.1034,0
2026-01-11 12:00:00,112.10337,133.2350207250322,133.2350207250322,0.3017036652216478,119.1034,0
2026-01-11 13:00:00,116.17837,140.14997568591065,140.14997568591065,0.2270362412696911,119.1034,0
