fecha_hora,real,pred_A,pred_B
2026-06-25 09:00:00,652.70216,626.402838259603,676.3775628617271
2026-06-25 10:00:00,662.90216,637.507176126586,676.5254333266074
2026-06-25 11:00:00,662.90216,639.3740085229932,682.5797344015521
2026-06-25 12:00:00,662.90216,662.2583299933406,683.5455374477326
2026-06-25 13:00:00,663.16616,675.2664675306833,694.5125206324104
2026-06-25 14:00:00,669.70216,691.1410151575197,709.0509857977327
2026-06-25 15:00:00,677.70216,714.2048666467801,728.968480624276
2026-06-25 16:00:00,697.70216,733.1513347112441,737.5718143246098
2026-06-25 17:00:00,701.41616,762.6190695468076,752.2985735133234
2026-06-25 18:00:00,707.70216,852.3489583307779,843.3065376840093
2026-06-25 19:00:00,1246.70216,1100.758211619124,1095.2031690537792
2026-06-25 20:00:00,1245.70216,1021.800104470215,1011.4344002799024
2026-06-25 21:00:00,707.70216,765.6981231582313,777.8789800198714
2026-06-25 22:00:00,697.70216,738.4304604692904,736.2705083217278
2026-06-25 23:00:00,697.70216,702.6400010330688,697.1793220767535
2026-06-26 00:00:00,669.473,653.2643505737448,684.3220194041509
2026-06-26 01:00:00,669.473,668.8729644946345,677.9101504425645
2026-06-26 02:00:00,669.473,668.6611781069846,677.5967181120872
2026-06-26 03:00:00,669.473,669.6461818790239,677.7574504622143
2026-06-26 04:00:00,669.473,668.8621227057522,682.9203124969918
2026-06-26 05:00:00,669.473,669.2792457294627,689.6008832929596
2026-06-26 06:00:00,669.473,642.832719214842,682.445500077007
2026-06-26 07:00:00,669.473,634.6407013130886,683.9769427094562
2026-06-26 08:00:00,669.473,623.6601660991614,674.0877124088598
2026-06-26 09:00:00,669.473,627.2224970319251,671.8461135129164
2026-06-26 10:00:00,669.473,629.610172588234,679.3457479049853
2026-06-26 11:00:00,669.473,631.0248328669211,684.6178001871347
2026-06-26 12:00:00,669.473,651.621742209213,679.6296787723307
2026-06-26 13:00:00,669.473,664.0906581728914,686.1467424692457
2026-06-26 14:00:00,691.334,677.24129730789,694.2211008702443
2026-06-26 15:00:00,695.473,694.8859688557893,706.5171770112133
2026-06-26 16:00:00,697.473,715.7479801909146,720.3215649588609
2026-06-26 17:00:00,707.473,728.8426539193896,730.2214700681845
2026-06-26 18:00:00,712.473,819.487284241046,806.4564279975792
2026-06-26 19:00:00,1246.473,1056.4207435517753,1061.4301561314196
2026-06-26 20:00:00,712.473,1010.9301637549661,996.1386133591978
2026-06-26 21:00:00,712.473,757.1455299934371,774.2950569322196
2026-06-26 22:00:00,707.473,735.9730540548319,736.4091879794248
