fecha_hora,real,pred_fijo,pred_recursivo_1paso,pred_recursivo_dayahead
2026-01-09 04:00:00,148.95631,119.14686132687493,119.13378398963692,119.12533812356268
2026-01-09 05:00:00,148.95631,154.07792195630802,154.04577125508388,154.03266994133887
2026-01-09 06:00:00,209.95631,119.32943856336709,119.31422348302293,119.30437361060983
2026-01-09 07:00:00,209.95631,119.57923494228686,119.57182150319592,119.55506921251688
2026-01-09 08:00:00,148.95631,119.91489666378497,119.91694449533531,119.89338443323071
2026-01-09 09:00:00,124.95631,111.00395540178373,111.01521884890265,110.99119236679482
2026-01-09 10:00:00,124.95631,120.749874695038,120.76407267944806,120.73817745335162
2026-01-09 11:00:00,148.95631,156.67736661714827,156.68614701115374,156.65642917382144
2026-01-09 12:00:00,148.95631,221.4530131428593,221.44259726538846,221.40941102900777
2026-01-09 13:00:00,209.95631,121.97957165322556,122.0049027607671,121.98853427024828
2026-01-09 14:00:00,249.95631,231.52051544629526,231.53033312840833,231.49766056737803
2026-01-09 15:00:00,249.95631,260.1018507399624,260.1118115167004,260.07763409196417
2026-01-09 16:00:00,249.95631,260.26843730897605,260.2849638994597,260.25343048824936
2026-01-09 17:00:00,249.95631,275.93137978380753,275.94581594593774,275.9158458318356
2026-01-09 18:00:00,279.95631,275.58348250599755,275.5969584587996,275.57000881747985
2026-01-09 19:00:00,279.95631,275.000706316206,275.01310969484916,274.9850964205858
2026-01-09 20:00:00,279.95631,274.22386068560706,274.2320001984212,274.2020951300875
2026-01-09 21:00:00,249.95631,273.30704194885413,273.30809539768467,273.27556463970967
2026-01-09 22:00:00,249.95631,256.7735073380702,256.7692615642685,256.7373265858931
2026-01-09 23:00:00,228.85631,255.82852067100885,255.8126132923202,255.77862729307836
2026-01-10 00:00:00,176.78564,147.53937566353022,147.6020070658998,147.6020070658998
2026-01-10 01:00:00,176.78564,125.31622988932116,125.37479453798794,125.37241104730936
2026-01-10 02:00:00,165.78564,124.99904117643428,125.05660441487755,125.04969285627418
2026-01-10 03:00:00,165.78564,124.78368019574057,124.84001294434479,124.82964501490352
2026-01-10 04:00:00,165.78564,146.32744469504914,146.38242674935108,146.3669454124391
2026-01-10 05:00:00,176.78564,146.34997767153547,146.4033393706741,146.3869099578432
2026-01-10 06:00:00,176.78564,200.30315699681893,200.3483204484697,200.325040929662
2026-01-10 07:00:00,176.78564,200.6940770261947,200.73615180292725,200.71724606250527
2026-01-10 08:00:00,151.78564,147.18741301985463,147.2389275505233,147.22722112157072
2026-01-10 09:00:00,113.86764,125.81540029019388,125.87156386379736,125.86180466534236
2026-01-10 10:00:00,113.86764,126.25329618035283,126.31183245548074,126.3044693364184
2026-01-10 11:00:00,151.78564,148.69283432030272,148.75445688657115,148.74894983600444
2026-01-10 12:00:00,151.78564,149.18654552468917,149.2548541803517,149.2495940273383
2026-01-10 13:00:00,151.78564,204.54902673656943,204.6225681018786,204.61659950387607
2026-01-10 14:00:00,176.78564,240.30755992205385,240.3796354606696,240.38019513740997
2026-01-10 15:00:00,176.78564,240.64802405650576,240.72258479599512,240.72928145642882
2026-01-10 16:00:00,214.78564,240.7681025886176,240.84391231332793,240.85583004496672
2026-01-10 17:00:00,276.78564,240.65675312808656,240.73678777014592,240.74832341717084
2026-01-10 18:00:00,276.78564,266.46451905306833,266.54961929926407,266.55500973311064
2026-01-10 19:00:00,276.78564,265.8634293339176,265.95195247057416,265.9516824115969
2026-01-10 20:00:00,276.78564,265.0749095833868,265.1638417881626,265.15779969539915
2026-01-10 21:00:00,276.78564,238.23311777494877,238.3223038545191,238.31136487169738
2026-01-10 22:00:00,276.78564,237.33357843464177,237.42041153222124,237.4025241914736
2026-01-10 23:00:00,214.78564,218.1723637202798,218.25636212800833,218.23388545011994
2026-01-11 00:00:00,119.10337,176.25798881264413,176.34432302678175,176.34432302678175
2026-01-11 01:00:00,116.18537,175.60071571051176,175.67125854201055,175.6782763886054
2026-01-11 02:00:00,116.18537,165.1067778717027,165.162562223405,165.1758824002086
2026-01-11 03:00:00,116.18537,164.73103537738012,164.77342084892254,164.79200780016802
2026-01-11 04:00:00,116.18537,164.50691964793373,164.5372134836937,164.5605831225837
2026-01-11 05:00:00,116.18537,174.35347933586633,174.3700181710901,174.39930230081598
2026-01-11 06:00:00,116.18537,174.44773358720144,174.45450310551357,174.48883479129094
2026-01-11 07:00:00,114.73137,174.69139405903715,174.6908856209705,174.7297368285575
2026-01-11 08:00:00,110.59537,152.35484298246038,152.3597594129035,152.3972999506697
2026-01-11 09:00:00,110.59537,117.56085889305074,117.57815302720549,117.6085805881348
2026-01-11 10:00:00,110.59537,117.90469245737087,117.92617942108181,117.95479424429635
2026-01-11 11:00:00,110.59537,153.6575431787016,153.67429491803273,153.70888503091868
2026-01-11 12:00:00,112.10337,154.08235965301864,154.1028160554522,154.13940866417252
2026-01-11 13:00:00,116.17837,154.4401659525368,154.46492321071435,154.50365934599353
2026-01-11 14:00:00,116.18537,177.75298831918013,177.77608352791339,177.82237170451396
2026-01-11 15:00:00,116.18537,177.9062456517194,177.9315632707214,177.9830106843068
2026-01-11 16:00:00,119.10337,212.42689614022433,212.44211971126688,212.50915575276218
2026-01-11 17:00:00,119.10337,267.37242800222646,267.36020246936187,267.4556546253211
2026-01-11 18:00:00,154.10337,266.8496988825973,266.8227316663764,266.9380877680091
2026-01-11 19:00:00,219.10337,266.1002902529871,266.06262314379836,266.19078980661646
2026-01-11 20:00:00,154.10337,265.16413671381594,265.1223380408148,265.2535019116384
2026-01-11 21:00:00,154.10337,264.0939014503459,264.0350329332454,264.178929604916
2026-01-11 22:00:00,124.10337,262.9510099680283,262.8723158301097,263.02876595870526
2026-01-11 23:00:00,119.10337,207.78921363029576,207.72736518312365,207.86509575878077
2026-01-12 00:00:00,117.87734,123.36663863211035,123.35850829112263,123.35850829112263
2026-01-12 01:00:00,113.88434,120.11036795997337,120.09664758582946,120.09933649418765
2026-01-12 02:00:00,113.88434,119.69049003305048,119.66928570993119,119.67507259949845
2026-01-12 03:00:00,113.88434,119.36872084333467,119.34055098213067,119.34917618083038
2026-01-12 04:00:00,113.88434,119.15702487202933,119.12258011205671,119.13383595802854
2026-01-12 05:00:00,113.88434,119.06011829689535,119.02022170919807,119.03396008606336
2026-01-12 06:00:00,113.88434,119.07521975495068,119.03078040505308,119.04691648006951
2026-01-12 07:00:00,113.88434,117.8324243167144,117.78558448339209,117.80388868322804
2026-01-12 08:00:00,113.46634,114.14913473835793,114.10375858792344,114.12313638614854
2026-01-12 09:00:00,113.46634,114.40215785062169,114.35736189643973,114.37681784886543
2026-01-12 10:00:00,113.46634,114.68930593643799,114.64578779688483,114.66544730360155
2026-01-12 11:00:00,151.38434,114.98239529697175,114.94068546790652,114.96070526143967
2026-01-12 12:00:00,151.38434,116.68356185733386,116.65945559215317,116.66361027697425
2026-01-12 13:00:00,196.38434,120.77183942711194,120.76381772670828,120.75241186922197
2026-01-12 14:00:00,196.38434,120.93052043515618,120.9546815258568,120.91420283639074
2026-01-12 15:00:00,196.38434,120.98473428511811,121.04045776472547,120.9713024423298
2026-01-12 16:00:00,206.38434,123.69213515881563,123.77892723256605,123.67950860694727
2026-01-12 17:00:00,206.38434,123.51536206571504,123.6336020762635,123.50449383806095
2026-01-12 18:00:00,216.38434,155.82397604817157,155.99175504180906,155.79367091820745
2026-01-12 19:00:00,216.38434,214.03519490849476,214.25866000957532,213.96018742373602
2026-01-12 20:00:00,216.38434,154.71167499450297,154.8947829615301,154.68000210405123
2026-01-12 21:00:00,216.38434,154.02351977328365,154.22418845938427,153.9893280370864
2026-01-12 22:00:00,206.38434,125.84996896743094,126.0413732886311,125.83095072139788
2026-01-12 23:00:00,206.38434,120.64189894333319,120.85005397442617,120.62218503716849
2026-01-13 00:00:00,105.22064,129.93397780468254,130.0944060371844,130.0944060371844
2026-01-13 01:00:00,105.21064,125.52824975332452,125.66679458190075,125.67801399915116
2026-01-13 02:00:00,105.21064,125.22110935695791,125.34324569258393,125.36371110030821
2026-01-13 03:00:00,105.20264,125.01593339255923,125.1230685952639,125.15249124255287
2026-01-13 04:00:00,105.21064,124.92558872958577,125.0194709892951,125.05760885242641
2026-01-13 05:00:00,105.22064,124.95538853226158,125.03800688671296,125.08466730154285
2026-01-13 06:00:00,105.22064,125.10279050695182,125.17624418774554,125.23130145580517
2026-01-13 07:00:00,105.22064,125.35754284599126,125.42390558900756,125.487313164017
2026-01-13 08:00:00,105.22064,125.28183986202289,125.34305230961132,125.41460137230061
2026-01-13 09:00:00,105.22064,125.69171179354653,125.74959475669947,125.82941975593128
2026-01-13 10:00:00,105.22064,126.1398398122223,126.19565509457136,126.28391931490377
2026-01-13 11:00:00,105.22064,164.62728381929585,164.67552849799512,164.80113883314493
2026-01-13 12:00:00,105.22064,165.18786621877592,165.21662555554855,165.37188641068894
2026-01-13 13:00:00,105.22064,210.01112280079872,209.9963692201582,210.23061644426173
2026-01-13 14:00:00,188.12064,210.49686063125975,210.43471986764746,210.72816158600148
2026-01-13 15:00:00,208.12064,210.8129094661482,210.75341861492444,211.05423183712017
2026-01-13 16:00:00,208.12064,220.70043974572044,220.6425853703238,220.95545931127535
2026-01-13 17:00:00,208.12064,220.61701989058392,220.5615767020726,220.87670987212152
2026-01-13 18:00:00,209.12064,230.03238005583358,229.96800751024182,230.2994132631327
2026-01-13 19:00:00,209.12064,229.5328762794067,229.45975332412885,229.79736798302764
2026-01-13 20:00:00,209.12064,228.87145523079525,228.7858702225029,229.1298519358053
2026-01-13 21:00:00,208.12064,228.0932916058217,227.99192251189805,228.34248754201877
2026-01-13 22:00:00,208.12064,217.6625490498895,217.55239279184187,217.8950865109186
2026-01-13 23:00:00,188.12064,216.84916677714048,216.72301053610522,217.06896829891508
2026-01-14 00:00:00,109.65888,110.79345635288354,110.83727716467818,110.83727716467818
2026-01-14 01:00:00,109.65888,110.47951753318483,110.51569360239233,110.51617948937351
2026-01-14 02:00:00,109.65888,110.24739643236819,110.27638549324585,110.27721813962725
2026-01-14 03:00:00,109.65888,110.09727596764668,110.11996475145439,110.12103993522352
2026-01-14 04:00:00,109.65888,110.06346958369399,110.08110732540717,110.08235614408841
2026-01-14 05:00:00,109.65888,110.13741800467032,110.15153709818799,110.15293975035898
2026-01-14 06:00:00,109.65888,110.30555862026995,110.31788451158133,110.31946684299524
2026-01-14 07:00:00,109.65888,110.56848826593439,110.58082721195306,110.58265566254573
2026-01-14 08:00:00,109.65888,110.91097906536207,110.92510354044684,110.92728560557329
2026-01-14 09:00:00,109.65888,111.31240261795533,111.32993596027076,111.33261420592885
2026-01-14 10:00:00,109.65888,111.74798239154825,111.77028876033484,111.7736323290328
2026-01-14 11:00:00,109.65888,112.19036041474601,112.21844733859139,112.22264117319581
2026-01-14 12:00:00,109.65888,112.61140403916033,112.6458454194988,112.65107759774382
2026-01-14 13:00:00,109.65888,112.98414580444928,113.02503296100666,113.0314808054819
2026-01-14 14:00:00,138.16688,192.34364099323415,192.3679565879898,192.38089648656597
2026-01-14 15:00:00,138.16688,211.28001980186568,211.2802299094156,211.32247940505758
2026-01-14 16:00:00,142.16688,211.47658626033882,211.4508583147651,211.52905351042028
2026-01-14 17:00:00,213.16688,211.46992252096342,211.4182220973398,211.52948221723534
2026-01-14 18:00:00,213.16688,212.18916653353108,212.14265334580708,212.2521924346069
2026-01-14 19:00:00,217.16688,211.80179309066463,211.75770409437013,211.86489030400716
