mes,mae_modelo,mae_naive7d,rmae,mape
2026-01,18.851100439285545,79.4433168371467,0.23728994696846553,10.84425966864991
2026-02,7.38340086473374,34.03980223214286,0.21690492836535327,5.775436457277031
2026-03,30.979716214990106,87.11197876344086,0.3556309551768748,13.519368026662338
2026-04,41.945039371680366,117.52919130555557,0.35689039383101445,14.200325107913134
2026-05,61.03367488424322,216.77313709677424,0.2815555271361686,13.5322101724802
2026-06,91.29452834863281,182.49205836111113,0.5002657604309623,19.777632960394733
2026-07,69.32422232650265,118.71373427419354,0.5839612640470414,10.499439209897702
2026-08,80.38549796975678,297.17451587628864,0.2704992981404254,13.572190305459534
