fecha_hora,real,pred_ensamble,pred_causal,q10_causal,q90_causal
2026-01-05 00:00:00,293.94594,314.8477542850062,,,
2026-01-05 01:00:00,293.94594,294.6252342746916,,,
2026-01-05 02:00:00,269.57794,294.8367125620272,,,
2026-01-05 03:00:00,262.43094,295.7533204005653,,,
2026-01-05 04:00:00,269.57794,299.6547996004256,,,
2026-01-05 05:00:00,293.94594,305.45820572618516,,,
2026-01-05 06:00:00,334.16294,295.8421870158101,,,
2026-01-05 07:00:00,334.16294,301.69452325395,,,
2026-01-05 08:00:00,334.16294,303.89925341278706,,,
2026-01-05 09:00:00,334.16294,307.33752601084393,,,
2026-01-05 10:00:00,334.16294,311.11060124433374,,,
2026-01-05 11:00:00,334.16294,316.5291461783908,,,
2026-01-05 12:00:00,334.16294,317.6406339867889,,,
2026-01-05 13:00:00,338.94594,320.5478837910134,,,
2026-01-05 14:00:00,338.94594,324.4841945083283,,,
2026-01-05 15:00:00,338.94594,326.8942205628639,,,
2026-01-05 16:00:00,338.94594,340.38917797769875,,,
2026-01-05 17:00:00,338.94594,341.74547697038037,,,
2026-01-05 18:00:00,353.94594,360.36519769687317,,,
2026-01-05 19:00:00,353.94594,363.02282094273136,,,
2026-01-05 20:00:00,353.94594,361.0904504912087,,,
2026-01-05 21:00:00,338.94594,355.91359395099295,,,
2026-01-05 22:00:00,338.94594,349.914218546742,,,
2026-01-05 23:00:00,338.94594,339.53836169568564,,,
2026-01-06 00:00:00,301.18493,324.1531585108376,,,
2026-01-06 01:00:00,301.18493,299.6353921543985,,,
2026-01-06 02:00:00,301.18493,295.58488802335563,,,
2026-01-06 03:00:00,301.18493,292.84809424424304,,,
2026-01-06 04:00:00,301.18493,293.1666960933169,,,
2026-01-06 05:00:00,312.18493,295.6545053505236,,,
2026-01-06 06:00:00,312.18493,293.7155380905989,,,
2026-01-06 07:00:00,312.18493,296.48440672149275,,,
2026-01-06 08:00:00,312.18493,299.99622152696696,,,
2026-01-06 09:00:00,312.18493,306.5107044839125,,,
2026-01-06 10:00:00,312.18493,308.8648357021186,,,
2026-01-06 11:00:00,312.18493,313.6886911570679,,,
2026-01-06 12:00:00,312.18493,321.9998661852351,,,
2026-01-06 13:00:00,312.18493,325.7602563316897,,,
2026-01-06 14:00:00,312.18493,328.24356988958857,,,
2026-01-06 15:00:00,312.18493,331.1542288423,,,
2026-01-06 16:00:00,339.18493,331.2289804781859,,,
2026-01-06 17:00:00,339.18493,330.3540828331737,,,
2026-01-06 18:00:00,349.60093,350.98082406595944,,,
2026-01-06 19:00:00,349.60093,354.34813391488115,,,
2026-01-06 20:00:00,339.18493,354.0025235116391,,,
2026-01-06 21:00:00,339.18493,343.5887527681268,,,
2026-01-06 22:00:00,322.18493,336.48749959737125,,,
2026-01-06 23:00:00,312.18493,329.0573815082526,,,
2026-01-07 00:00:00,252.71747,305.78839734063183,,,
2026-01-07 01:00:00,252.71747,252.27303885860903,,,
2026-01-07 02:00:00,245.61747,251.79594808947425,,,
2026-01-07 03:00:00,245.61747,251.5933059216747,,,
2026-01-07 04:00:00,249.61747,250.67635431695706,,,
2026-01-07 05:00:00,252.71747,254.0740237820454,,,
2026-01-07 06:00:00,252.71747,250.38683400104404,,,
2026-01-07 07:00:00,252.71747,251.32092050748827,,,
2026-01-07 08:00:00,252.71747,253.12183242706266,,,
2026-01-07 09:00:00,245.61747,257.7204872899248,,,
2026-01-07 10:00:00,249.61747,262.57024051793127,,,
2026-01-07 11:00:00,252.71747,264.23198101661785,,,
2026-01-07 12:00:00,252.71747,281.41360505231813,,,
2026-01-07 13:00:00,252.71747,284.2574234233622,,,
2026-01-07 14:00:00,261.20247,288.1058500600544,,,
2026-01-07 15:00:00,292.71747,290.80127987246055,,,
2026-01-07 16:00:00,292.71747,299.2844484817112,,,
2026-01-07 17:00:00,312.71747,299.44489622582165,,,
2026-01-07 18:00:00,328.20947,322.99598777092604,,,
2026-01-07 19:00:00,328.20947,327.4574643611374,,,
2026-01-07 20:00:00,328.20947,323.65219419771023,,,
2026-01-07 21:00:00,321.71747,318.6670882271819,,,
2026-01-07 22:00:00,312.71747,302.15956059512433,,,
2026-01-07 23:00:00,292.71747,287.6452582747996,,,
2026-01-08 00:00:00,108.19992,258.4775838689881,,,
2026-01-08 01:00:00,108.19992,107.75845204873474,,,
2026-01-08 02:00:00,108.19992,108.02096082477608,,,
2026-01-08 03:00:00,108.19992,105.66369662810469,,,
2026-01-08 04:00:00,118.19992,116.24900707557171,,,
2026-01-08 05:00:00,156.68492,144.7095815325372,,,
2026-01-08 06:00:00,118.19992,170.35370959782455,,,
2026-01-08 07:00:00,118.19992,176.09606289608266,,,
2026-01-08 08:00:00,118.19992,181.58761872641747,,,
2026-01-08 09:00:00,108.19992,186.51626078275496,,,
2026-01-08 10:00:00,118.19992,194.1490466433578,,,
2026-01-08 11:00:00,156.68492,205.76493854864145,,,
2026-01-08 12:00:00,228.19992,215.7340153392052,,,
2026-01-08 13:00:00,118.19992,224.76136583771267,,,
2026-01-08 14:00:00,238.19992,235.34222856140568,,,
2026-01-08 15:00:00,270.19992,249.20048367552954,,,
2026-01-08 16:00:00,270.19992,251.95389250178428,,,
2026-01-08 17:00:00,288.19992,255.72237559339814,,,
2026-01-08 18:00:00,288.19992,295.91385527051455,,,
2026-01-08 19:00:00,288.19992,299.5421705737074,,,
2026-01-08 20:00:00,288.19992,297.8360974410364,,,
2026-01-08 21:00:00,288.19992,289.37358310977265,,,
2026-01-08 22:00:00,270.19992,270.8490764254684,,,
2026-01-08 23:00:00,270.19992,238.97860716973187,,,
2026-01-09 00:00:00,148.95631,157.26368825091714,,,
2026-01-09 01:00:00,124.95631,148.7671247900853,,,
2026-01-09 02:00:00,124.95631,143.69131567757182,,,
2026-01-09 03:00:00,124.95631,139.3652569130242,,,
2026-01-09 04:00:00,148.95631,141.377129806813,,,
2026-01-09 05:00:00,148.95631,148.6000329988555,,,
2026-01-09 06:00:00,209.95631,151.03221432105485,,,
2026-01-09 07:00:00,209.95631,156.40725349115124,,,
2026-01-09 08:00:00,148.95631,162.41087543947825,,,
2026-01-09 09:00:00,124.95631,165.53160078775798,,,
2026-01-09 10:00:00,124.95631,175.4516995564399,,,
2026-01-09 11:00:00,148.95631,184.03362736703343,,,
2026-01-09 12:00:00,148.95631,197.10000210424442,,,
2026-01-09 13:00:00,209.95631,177.06203077290093,,,
2026-01-09 14:00:00,249.95631,214.44922104497732,,,
2026-01-09 15:00:00,249.95631,232.91559567006584,,,
2026-01-09 16:00:00,249.95631,235.70138383570614,,,
2026-01-09 17:00:00,249.95631,240.56967399632063,,,
2026-01-09 18:00:00,279.95631,276.6214369715758,,,
2026-01-09 19:00:00,279.95631,287.3888493247588,,,
2026-01-09 20:00:00,279.95631,277.69931710739286,,,
2026-01-09 21:00:00,249.95631,261.8619442490716,,,
2026-01-09 22:00:00,249.95631,238.46627755735676,,,
2026-01-09 23:00:00,228.85631,221.6512912063538,,,
2026-01-10 00:00:00,176.78564,164.8446702614341,,,
2026-01-10 01:00:00,176.78564,174.68438143333918,,,
2026-01-10 02:00:00,165.78564,173.17078504003973,,,
2026-01-10 03:00:00,165.78564,172.9671322925638,,,
2026-01-10 04:00:00,165.78564,172.0169179794534,,,
2026-01-10 05:00:00,176.78564,169.29045077416714,,,
2026-01-10 06:00:00,176.78564,168.35939777156554,,,
2026-01-10 07:00:00,176.78564,161.59993180567417,,,
2026-01-10 08:00:00,151.78564,154.3547018770731,,,
2026-01-10 09:00:00,113.86764,152.50126947600043,,,
2026-01-10 10:00:00,113.86764,159.4854177916006,,,
2026-01-10 11:00:00,151.78564,164.29500963839274,,,
2026-01-10 12:00:00,151.78564,163.19415491045584,,,
2026-01-10 13:00:00,151.78564,182.43142174401584,,,
2026-01-10 14:00:00,176.78564,196.28995644217096,,,
2026-01-10 15:00:00,176.78564,199.84533639361814,,,
2026-01-10 16:00:00,214.78564,204.82632135541093,,,
2026-01-10 17:00:00,276.78564,209.25868317913253,,,
2026-01-10 18:00:00,276.78564,248.74216207359015,,,
2026-01-10 19:00:00,276.78564,254.84845649607982,,,
2026-01-10 20:00:00,276.78564,256.92163876339407,,,
2026-01-10 21:00:00,276.78564,238.4505921893675,,,
2026-01-10 22:00:00,276.78564,230.5022816830882,,,
2026-01-10 23:00:00,214.78564,211.40238893364,,,
2026-01-11 00:00:00,119.10337,183.218250679135,,,
2026-01-11 01:00:00,116.18537,117.96639845204986,,,
2026-01-11 02:00:00,116.18537,122.59580565313311,,,
2026-01-11 03:00:00,116.18537,122.80989688343631,,,
2026-01-11 04:00:00,116.18537,118.49719466153802,,,
2026-01-11 05:00:00,116.18537,117.99902634004884,,,
2026-01-11 06:00:00,116.18537,124.84049363322937,,,
2026-01-11 07:00:00,114.73137,125.8742646556882,,,
2026-01-11 08:00:00,110.59537,118.30901035557234,,,
2026-01-11 09:00:00,110.59537,116.20181882867139,,,
2026-01-11 10:00:00,110.59537,121.79775730107023,,,
2026-01-11 11:00:00,110.59537,125.36457611615143,,,
2026-01-11 12:00:00,112.10337,130.3793956171262,,,
2026-01-11 13:00:00,116.17837,134.23068358793915,,,
2026-01-11 14:00:00,116.18537,147.8699608015209,,,
2026-01-11 15:00:00,116.18537,157.94094893373895,,,
2026-01-11 16:00:00,119.10337,175.5011001345005,,,
2026-01-11 17:00:00,119.10337,198.6017475670369,,,
2026-01-11 18:00:00,154.10337,239.71921938647517,,,
2026-01-11 19:00:00,219.10337,256.0852247865425,,,
2026-01-11 20:00:00,154.10337,258.4499410417035,,,
2026-01-11 21:00:00,154.10337,253.63442379089437,,,
2026-01-11 22:00:00,124.10337,238.44630186207712,,,
2026-01-11 23:00:00,119.10337,197.5962186414952,,,
2026-01-12 00:00:00,117.87734,160.08815541353033,,,
2026-01-12 01:00:00,113.88434,118.91079695683055,,,
2026-01-12 02:00:00,113.88434,118.25048609970482,,,
2026-01-12 03:00:00,113.88434,116.60170883046506,,,
2026-01-12 04:00:00,113.88434,115.72303843382922,,,
2026-01-12 05:00:00,113.88434,118.6249826229747,,,
2026-01-12 06:00:00,113.88434,113.99137494639773,,,
2026-01-12 07:00:00,113.88434,111.85371087970378,,,
2026-01-12 08:00:00,113.46634,110.36105712691496,,,
2026-01-12 09:00:00,113.46634,114.07121948462928,,,
2026-01-12 10:00:00,113.46634,113.43656847775854,,,
2026-01-12 11:00:00,151.38434,112.25664241658056,,,
2026-01-12 12:00:00,151.38434,109.72975373114441,,,
2026-01-12 13:00:00,196.38434,112.47041156772583,,,
2026-01-12 14:00:00,196.38434,115.0732810147763,,,
2026-01-12 15:00:00,196.38434,119.61389490929325,,,
2026-01-12 16:00:00,206.38434,122.25352580971249,,,
2026-01-12 17:00:00,206.38434,128.84895877569133,,,
2026-01-12 18:00:00,216.38434,161.14264844601416,,,
2026-01-12 19:00:00,216.38434,189.45847012930852,,,
2026-01-12 20:00:00,216.38434,160.4065321472422,,,
2026-01-12 21:00:00,216.38434,152.15425916945054,,,
2026-01-12 22:00:00,206.38434,134.5406895081014,,,
2026-01-12 23:00:00,206.38434,125.60906021791257,,,
2026-01-13 00:00:00,105.22064,124.33594453495178,,,
2026-01-13 01:00:00,105.21064,107.53720517477805,,,
2026-01-13 02:00:00,105.21064,107.41214927556456,,,
2026-01-13 03:00:00,105.20264,104.38191008395921,,,
2026-01-13 04:00:00,105.21064,104.46856091777984,,,
2026-01-13 05:00:00,105.22064,113.68382900590865,,,
2026-01-13 06:00:00,105.22064,108.72830845769356,,,
2026-01-13 07:00:00,105.22064,105.47760819147216,,,
2026-01-13 08:00:00,105.22064,105.65847340691462,,,
2026-01-13 09:00:00,105.22064,110.93557674568505,,,
2026-01-13 10:00:00,105.22064,122.8290097540339,,,
2026-01-13 11:00:00,105.22064,132.83517653595428,,,
2026-01-13 12:00:00,105.22064,146.6595395048837,,,
2026-01-13 13:00:00,105.22064,166.67582237967252,,,
2026-01-13 14:00:00,188.12064,176.66364185897132,,,
2026-01-13 15:00:00,208.12064,188.73735974255428,,,
2026-01-13 16:00:00,208.12064,198.50201066856496,,,
2026-01-13 17:00:00,208.12064,201.4484668282115,,,
2026-01-13 18:00:00,209.12064,234.84218877702978,,,
2026-01-13 19:00:00,209.12064,243.09843748553772,,,
2026-01-13 20:00:00,209.12064,224.60921611328422,,,
2026-01-13 21:00:00,208.12064,208.18187338157645,,,
2026-01-13 22:00:00,208.12064,186.74344118284483,,,
2026-01-13 23:00:00,188.12064,167.3265879346834,,,
2026-01-14 00:00:00,109.65888,122.32921446216405,,,
2026-01-14 01:00:00,109.65888,110.84374537268008,,,
2026-01-14 02:00:00,109.65888,109.31743018864366,,,
2026-01-14 03:00:00,109.65888,109.17711459833342,,,
2026-01-14 04:00:00,109.65888,108.48775870230928,,,
2026-01-14 05:00:00,109.65888,116.46060411148416,,,
2026-01-14 06:00:00,109.65888,119.92619542457479,,,
2026-01-14 07:00:00,109.65888,116.32217809490463,,,
2026-01-14 08:00:00,109.65888,115.88345812641683,,,
2026-01-14 09:00:00,109.65888,121.45505372507732,,,
2026-01-14 10:00:00,109.65888,129.52573690898086,,,
2026-01-14 11:00:00,109.65888,136.30498417659655,,,
2026-01-14 12:00:00,109.65888,136.33444562777322,,,
2026-01-14 13:00:00,109.65888,143.51292973425578,,,
2026-01-14 14:00:00,138.16688,177.71771808013435,,,
2026-01-14 15:00:00,138.16688,193.01725164445082,,,
2026-01-14 16:00:00,142.16688,199.18458994684107,,,
2026-01-14 17:00:00,213.16688,196.1468673281268,,,
2026-01-14 18:00:00,213.16688,218.98454088769347,,,
2026-01-14 19:00:00,217.16688,232.51392838896146,,,
2026-01-14 20:00:00,213.16688,226.15734446743087,,,
2026-01-14 21:00:00,213.16688,210.6825579016901,,,
2026-01-14 22:00:00,142.16688,191.38509033310754,,,
2026-01-14 23:00:00,138.16688,164.1111260865341,,,
2026-01-15 00:00:00,111.95694,124.93932718234542,120.53635472977321,108.80059868534288,122.44045818495107
2026-01-15 01:00:00,111.95694,111.32819851136871,106.96126637757253,96.03931942485414,111.3382766095695
2026-01-15 02:00:00,111.95694,107.7658942152441,103.48930476608086,93.00957239534863,108.03682017855357
2026-01-15 03:00:00,111.95694,106.45043269387908,102.30954903290221,92.28567666600011,106.30767886383926
2026-01-15 04:00:00,111.95694,104.77046066737866,100.90156057417282,91.74443831239897,103.59871857785005
2026-01-15 05:00:00,111.95694,108.24623234049244,103.68233669631718,92.35923423419008,109.84321417689408
2026-01-15 06:00:00,117.54694,107.39455773766365,98.27381352248177,62.438395475902155,118.11089067650437
2026-01-15 07:00:00,117.54694,108.1211409157072,99.1870215419221,63.33031569587324,118.95923760438498
