origen,fecha_hora,real,modelo,prediccion
Junio 2020,2020-06-01 00:00:00,252.18777,Persistencia,221.22797
Junio 2020,2020-06-01 01:00:00,252.18777,Persistencia,270.14297
Junio 2020,2020-06-01 02:00:00,252.18777,Persistencia,221.22797
Junio 2020,2020-06-01 03:00:00,246.20777,Persistencia,221.22797
Junio 2020,2020-06-01 04:00:00,252.18777,Persistencia,221.22797
Junio 2020,2020-06-01 05:00:00,252.18777,Persistencia,210.21997
Junio 2020,2020-06-01 06:00:00,252.18777,Persistencia,221.21897
Junio 2020,2020-06-01 07:00:00,293.18777,Persistencia,221.22797
Junio 2020,2020-06-01 08:00:00,573.18777,Persistencia,221.22797
Junio 2020,2020-06-01 09:00:00,383.18777,Persistencia,270.14297
Junio 2020,2020-06-01 10:00:00,383.18777,Persistencia,336.22797
Junio 2020,2020-06-01 11:00:00,573.18777,Persistencia,325.31397
Junio 2020,2020-06-01 12:00:00,383.18777,Persistencia,336.22797
Junio 2020,2020-06-01 13:00:00,383.18777,Persistencia,298.01497
Junio 2020,2020-06-01 14:00:00,383.18777,Persistencia,298.01497
Junio 2020,2020-06-01 15:00:00,383.18777,Persistencia,297.73997
Junio 2020,2020-06-01 16:00:00,400.18777,Persistencia,297.73997
Junio 2020,2020-06-01 17:00:00,293.18777,Persistencia,298.01497
Junio 2020,2020-06-01 18:00:00,454.99777,Persistencia,531.32797
Junio 2020,2020-06-01 19:00:00,568.18777,Persistencia,531.32797
Junio 2020,2020-06-01 20:00:00,454.99777,Persistencia,531.32797
Junio 2020,2020-06-01 21:00:00,383.18777,Persistencia,531.32797
Junio 2020,2020-06-01 22:00:00,383.18777,Persistencia,336.22797
Junio 2020,2020-06-01 23:00:00,293.18777,Persistencia,298.01497
Junio 2020,2020-06-02 00:00:00,362.12335,Persistencia,252.18777
Junio 2020,2020-06-02 01:00:00,362.12335,Persistencia,252.18777
Junio 2020,2020-06-02 02:00:00,307.60435,Persistencia,252.18777
Junio 2020,2020-06-02 03:00:00,251.12335,Persistencia,246.20777
Junio 2020,2020-06-02 04:00:00,251.12335,Persistencia,252.18777
Junio 2020,2020-06-02 05:00:00,256.70835,Persistencia,252.18777
Junio 2020,2020-06-02 06:00:00,362.12335,Persistencia,252.18777
Junio 2020,2020-06-02 07:00:00,377.12335,Persistencia,293.18777
Junio 2020,2020-06-02 08:00:00,377.12335,Persistencia,573.18777
Junio 2020,2020-06-02 09:00:00,377.12335,Persistencia,383.18777
Junio 2020,2020-06-02 10:00:00,377.12335,Persistencia,383.18777
Junio 2020,2020-06-02 11:00:00,455.12335,Persistencia,573.18777
Junio 2020,2020-06-02 12:00:00,455.12335,Persistencia,383.18777
Junio 2020,2020-06-02 13:00:00,455.12335,Persistencia,383.18777
Junio 2020,2020-06-02 14:00:00,455.12335,Persistencia,383.18777
Junio 2020,2020-06-02 15:00:00,455.12335,Persistencia,383.18777
Junio 2020,2020-06-02 16:00:00,377.12335,Persistencia,400.18777
Junio 2020,2020-06-02 17:00:00,377.12335,Persistencia,293.18777
Junio 2020,2020-06-02 18:00:00,455.12335,Persistencia,454.99777
Junio 2020,2020-06-02 19:00:00,455.12335,Persistencia,568.18777
Junio 2020,2020-06-02 20:00:00,455.12335,Persistencia,454.99777
Junio 2020,2020-06-02 21:00:00,377.12335,Persistencia,383.18777
Junio 2020,2020-06-02 22:00:00,377.12335,Persistencia,383.18777
Junio 2020,2020-06-02 23:00:00,377.12335,Persistencia,293.18777
Junio 2020,2020-06-03 00:00:00,328.96414,Persistencia,362.12335
Junio 2020,2020-06-03 01:00:00,256.54914,Persistencia,362.12335
Junio 2020,2020-06-03 02:00:00,250.96414,Persistencia,307.60435
Junio 2020,2020-06-03 03:00:00,250.96414,Persistencia,251.12335
Junio 2020,2020-06-03 04:00:00,250.96414,Persistencia,251.12335
Junio 2020,2020-06-03 05:00:00,250.96414,Persistencia,256.70835
Junio 2020,2020-06-03 06:00:00,376.96414,Persistencia,362.12335
Junio 2020,2020-06-03 07:00:00,376.96414,Persistencia,377.12335
Junio 2020,2020-06-03 08:00:00,376.96414,Persistencia,377.12335
Junio 2020,2020-06-03 09:00:00,376.96414,Persistencia,377.12335
Junio 2020,2020-06-03 10:00:00,376.96414,Persistencia,377.12335
Junio 2020,2020-06-03 11:00:00,381.96414,Persistencia,455.12335
Junio 2020,2020-06-03 12:00:00,381.96414,Persistencia,455.12335
Junio 2020,2020-06-03 13:00:00,381.96414,Persistencia,455.12335
Junio 2020,2020-06-03 14:00:00,381.96414,Persistencia,455.12335
Junio 2020,2020-06-03 15:00:00,381.96414,Persistencia,455.12335
Junio 2020,2020-06-03 16:00:00,376.96414,Persistencia,377.12335
Junio 2020,2020-06-03 17:00:00,376.96414,Persistencia,377.12335
Junio 2020,2020-06-03 18:00:00,381.96414,Persistencia,455.12335
Junio 2020,2020-06-03 19:00:00,381.96414,Persistencia,455.12335
Junio 2020,2020-06-03 20:00:00,381.96414,Persistencia,455.12335
Junio 2020,2020-06-03 21:00:00,376.96414,Persistencia,377.12335
Junio 2020,2020-06-03 22:00:00,376.96414,Persistencia,377.12335
Junio 2020,2020-06-03 23:00:00,376.96414,Persistencia,377.12335
Junio 2020,2020-06-04 00:00:00,261.00408,Persistencia,328.96414
Junio 2020,2020-06-04 01:00:00,261.00408,Persistencia,256.54914
Junio 2020,2020-06-04 02:00:00,261.00408,Persistencia,250.96414
Junio 2020,2020-06-04 03:00:00,261.00408,Persistencia,250.96414
Junio 2020,2020-06-04 04:00:00,261.00408,Persistencia,250.96414
Junio 2020,2020-06-04 05:00:00,261.00408,Persistencia,250.96414
Junio 2020,2020-06-04 06:00:00,322.00408,Persistencia,376.96414
Junio 2020,2020-06-04 07:00:00,325.00408,Persistencia,376.96414
Junio 2020,2020-06-04 08:00:00,377.00408,Persistencia,376.96414
Junio 2020,2020-06-04 09:00:00,377.00408,Persistencia,376.96414
Junio 2020,2020-06-04 10:00:00,377.00408,Persistencia,376.96414
Junio 2020,2020-06-04 11:00:00,377.50408,Persistencia,381.96414
Junio 2020,2020-06-04 12:00:00,377.50408,Persistencia,381.96414
Junio 2020,2020-06-04 13:00:00,377.00408,Persistencia,381.96414
Junio 2020,2020-06-04 14:00:00,377.00408,Persistencia,381.96414
Junio 2020,2020-06-04 15:00:00,377.00408,Persistencia,381.96414
Junio 2020,2020-06-04 16:00:00,377.00408,Persistencia,376.96414
Junio 2020,2020-06-04 17:00:00,377.00408,Persistencia,376.96414
Junio 2020,2020-06-04 18:00:00,377.00408,Persistencia,381.96414
Junio 2020,2020-06-04 19:00:00,429.00408,Persistencia,381.96414
Junio 2020,2020-06-04 20:00:00,377.50408,Persistencia,381.96414
Junio 2020,2020-06-04 21:00:00,377.00408,Persistencia,376.96414
Junio 2020,2020-06-04 22:00:00,377.00408,Persistencia,376.96414
Junio 2020,2020-06-04 23:00:00,377.00408,Persistencia,376.96414
Junio 2020,2020-06-05 00:00:00,374.90004,Persistencia,261.00408
Junio 2020,2020-06-05 01:00:00,374.90004,Persistencia,261.00408
Junio 2020,2020-06-05 02:00:00,374.90004,Persistencia,261.00408
Junio 2020,2020-06-05 03:00:00,326.90004,Persistencia,261.00408
Junio 2020,2020-06-05 04:00:00,321.90004,Persistencia,261.00408
Junio 2020,2020-06-05 05:00:00,321.90004,Persistencia,261.00408
Junio 2020,2020-06-05 06:00:00,374.90004,Persistencia,322.00408
Junio 2020,2020-06-05 07:00:00,377.00004,Persistencia,325.00408
Junio 2020,2020-06-05 08:00:00,377.40004,Persistencia,377.00408
Junio 2020,2020-06-05 09:00:00,377.90004,Persistencia,377.00408
Junio 2020,2020-06-05 10:00:00,374.90004,Persistencia,377.00408
Junio 2020,2020-06-05 11:00:00,377.00004,Persistencia,377.50408
Junio 2020,2020-06-05 12:00:00,377.90004,Persistencia,377.50408
Junio 2020,2020-06-05 13:00:00,377.40004,Persistencia,377.00408
Junio 2020,2020-06-05 14:00:00,377.40004,Persistencia,377.00408
Junio 2020,2020-06-05 15:00:00,377.90004,Persistencia,377.00408
Junio 2020,2020-06-05 16:00:00,377.00004,Persistencia,377.00408
Junio 2020,2020-06-05 17:00:00,374.90004,Persistencia,377.00408
Junio 2020,2020-06-05 18:00:00,377.40004,Persistencia,377.00408
Junio 2020,2020-06-05 19:00:00,377.90004,Persistencia,429.00408
Junio 2020,2020-06-05 20:00:00,377.90004,Persistencia,377.50408
Junio 2020,2020-06-05 21:00:00,377.00004,Persistencia,377.00408
Junio 2020,2020-06-05 22:00:00,374.90004,Persistencia,377.00408
Junio 2020,2020-06-05 23:00:00,326.90004,Persistencia,377.00408
Junio 2020,2020-06-06 00:00:00,369.80848,Persistencia,374.90004
Junio 2020,2020-06-06 01:00:00,327.80848,Persistencia,374.90004
Junio 2020,2020-06-06 02:00:00,327.80848,Persistencia,374.90004
Junio 2020,2020-06-06 03:00:00,327.80848,Persistencia,326.90004
Junio 2020,2020-06-06 04:00:00,327.80848,Persistencia,321.90004
Junio 2020,2020-06-06 05:00:00,320.80848,Persistencia,321.90004
Junio 2020,2020-06-06 06:00:00,320.80848,Persistencia,374.90004
Junio 2020,2020-06-06 07:00:00,327.80848,Persistencia,377.00004
Junio 2020,2020-06-06 08:00:00,382.80848,Persistencia,377.40004
Junio 2020,2020-06-06 09:00:00,382.80848,Persistencia,377.90004
Junio 2020,2020-06-06 10:00:00,434.80848,Persistencia,374.90004
Junio 2020,2020-06-06 11:00:00,461.80848,Persistencia,377.00004
Junio 2020,2020-06-06 12:00:00,461.80848,Persistencia,377.90004
Junio 2020,2020-06-06 13:00:00,434.80848,Persistencia,377.40004
Junio 2020,2020-06-06 14:00:00,382.80848,Persistencia,377.40004
Junio 2020,2020-06-06 15:00:00,382.80848,Persistencia,377.90004
Junio 2020,2020-06-06 16:00:00,382.80848,Persistencia,377.00004
Junio 2020,2020-06-06 17:00:00,369.80848,Persistencia,374.90004
Junio 2020,2020-06-06 18:00:00,382.80848,Persistencia,377.40004
Junio 2020,2020-06-06 19:00:00,434.80848,Persistencia,377.90004
Junio 2020,2020-06-06 20:00:00,382.80848,Persistencia,377.90004
Junio 2020,2020-06-06 21:00:00,382.80848,Persistencia,377.00004
Junio 2020,2020-06-06 22:00:00,369.80848,Persistencia,374.90004
Junio 2020,2020-06-06 23:00:00,327.80848,Persistencia,326.90004
Junio 2020,2020-06-07 00:00:00,317.896,Persistencia,369.80848
Junio 2020,2020-06-07 01:00:00,317.896,Persistencia,327.80848
Junio 2020,2020-06-07 02:00:00,317.896,Persistencia,327.80848
Junio 2020,2020-06-07 03:00:00,317.896,Persistencia,327.80848
Junio 2020,2020-06-07 04:00:00,317.896,Persistencia,327.80848
Junio 2020,2020-06-07 05:00:00,317.896,Persistencia,320.80848
Junio 2020,2020-06-07 06:00:00,255.807,Persistencia,320.80848
Junio 2020,2020-06-07 07:00:00,317.896,Persistencia,327.80848
Junio 2020,2020-06-07 08:00:00,317.896,Persistencia,382.80848
Junio 2020,2020-06-07 09:00:00,317.896,Persistencia,382.80848
Junio 2020,2020-06-07 10:00:00,361.896,Persistencia,434.80848
Junio 2020,2020-06-07 11:00:00,361.896,Persistencia,461.80848
Junio 2020,2020-06-07 12:00:00,409.896,Persistencia,461.80848
Junio 2020,2020-06-07 13:00:00,409.896,Persistencia,434.80848
Junio 2020,2020-06-07 14:00:00,361.896,Persistencia,382.80848
Junio 2020,2020-06-07 15:00:00,361.896,Persistencia,382.80848
Junio 2020,2020-06-07 16:00:00,361.896,Persistencia,382.80848
Junio 2020,2020-06-07 17:00:00,330.786,Persistencia,369.80848
Junio 2020,2020-06-07 18:00:00,409.896,Persistencia,382.80848
Junio 2020,2020-06-07 19:00:00,431.896,Persistencia,434.80848
Junio 2020,2020-06-07 20:00:00,431.896,Persistencia,382.80848
Junio 2020,2020-06-07 21:00:00,561.996,Persistencia,382.80848
Junio 2020,2020-06-07 22:00:00,409.896,Persistencia,369.80848
Junio 2020,2020-06-07 23:00:00,361.896,Persistencia,327.80848
Junio 2020,2020-06-08 00:00:00,331.83049,Persistencia,317.896
Junio 2020,2020-06-08 01:00:00,331.83049,Persistencia,317.896
Junio 2020,2020-06-08 02:00:00,331.83049,Persistencia,317.896
Junio 2020,2020-06-08 03:00:00,331.83049,Persistencia,317.896
Junio 2020,2020-06-08 04:00:00,331.83049,Persistencia,317.896
Junio 2020,2020-06-08 05:00:00,331.83049,Persistencia,317.896
Junio 2020,2020-06-08 06:00:00,331.83049,Persistencia,255.807
Junio 2020,2020-06-08 07:00:00,418.83049,Persistencia,317.896
Junio 2020,2020-06-08 08:00:00,430.83049,Persistencia,317.896
Junio 2020,2020-06-08 09:00:00,431.83049,Persistencia,317.896
Junio 2020,2020-06-08 10:00:00,441.83049,Persistencia,361.896
Junio 2020,2020-06-08 11:00:00,441.83049,Persistencia,361.896
Junio 2020,2020-06-08 12:00:00,441.83049,Persistencia,409.896
Junio 2020,2020-06-08 13:00:00,441.83049,Persistencia,409.896
Junio 2020,2020-06-08 14:00:00,441.83049,Persistencia,361.896
Junio 2020,2020-06-08 15:00:00,441.83049,Persistencia,361.896
Junio 2020,2020-06-08 16:00:00,441.83049,Persistencia,361.896
Junio 2020,2020-06-08 17:00:00,431.83049,Persistencia,330.786
Junio 2020,2020-06-08 18:00:00,441.83049,Persistencia,409.896
Junio 2020,2020-06-08 19:00:00,441.83049,Persistencia,431.896
Junio 2020,2020-06-08 20:00:00,441.83049,Persistencia,431.896
Junio 2020,2020-06-08 21:00:00,431.83049,Persistencia,561.996
Junio 2020,2020-06-08 22:00:00,431.83049,Persistencia,409.896
Junio 2020,2020-06-08 23:00:00,430.83049,Persistencia,361.896
Junio 2020,2020-06-09 00:00:00,407.66197,Persistencia,331.83049
Junio 2020,2020-06-09 01:00:00,407.66197,Persistencia,331.83049
Junio 2020,2020-06-09 02:00:00,407.66197,Persistencia,331.83049
Junio 2020,2020-06-09 03:00:00,394.73197,Persistencia,331.83049
Junio 2020,2020-06-09 04:00:00,407.66197,Persistencia,331.83049
Junio 2020,2020-06-09 05:00:00,407.66197,Persistencia,331.83049
Junio 2020,2020-06-09 06:00:00,407.66197,Persistencia,331.83049
Junio 2020,2020-06-09 07:00:00,421.73197,Persistencia,418.83049
Junio 2020,2020-06-09 08:00:00,421.73197,Persistencia,430.83049
Junio 2020,2020-06-09 09:00:00,426.83197,Persistencia,431.83049
Junio 2020,2020-06-09 10:00:00,426.83197,Persistencia,441.83049
Junio 2020,2020-06-09 11:00:00,426.83197,Persistencia,441.83049
Junio 2020,2020-06-09 12:00:00,426.83197,Persistencia,441.83049
Junio 2020,2020-06-09 13:00:00,426.83197,Persistencia,441.83049
Junio 2020,2020-06-09 14:00:00,426.83197,Persistencia,441.83049
Junio 2020,2020-06-09 15:00:00,426.83197,Persistencia,441.83049
Junio 2020,2020-06-09 16:00:00,426.83197,Persistencia,441.83049
Junio 2020,2020-06-09 17:00:00,426.83197,Persistencia,431.83049
Junio 2020,2020-06-09 18:00:00,426.83197,Persistencia,441.83049
Junio 2020,2020-06-09 19:00:00,426.83197,Persistencia,441.83049
Junio 2020,2020-06-09 20:00:00,426.83197,Persistencia,441.83049
Junio 2020,2020-06-09 21:00:00,426.83197,Persistencia,431.83049
Junio 2020,2020-06-09 22:00:00,426.83197,Persistencia,431.83049
Junio 2020,2020-06-09 23:00:00,421.73197,Persistencia,430.83049
Junio 2020,2020-06-10 00:00:00,417.71408,Persistencia,407.66197
Junio 2020,2020-06-10 01:00:00,407.68408,Persistencia,407.66197
Junio 2020,2020-06-10 02:00:00,407.68408,Persistencia,407.66197
Junio 2020,2020-06-10 03:00:00,407.68408,Persistencia,394.73197
Junio 2020,2020-06-10 04:00:00,407.68408,Persistencia,407.66197
Junio 2020,2020-06-10 05:00:00,403.71408,Persistencia,407.66197
Junio 2020,2020-06-10 06:00:00,407.68408,Persistencia,407.66197
Junio 2020,2020-06-10 07:00:00,420.71408,Persistencia,421.73197
Junio 2020,2020-06-10 08:00:00,419.71408,Persistencia,421.73197
Junio 2020,2020-06-10 09:00:00,419.71408,Persistencia,426.83197
Junio 2020,2020-06-10 10:00:00,419.71408,Persistencia,426.83197
Junio 2020,2020-06-10 11:00:00,419.71408,Persistencia,426.83197
Junio 2020,2020-06-10 12:00:00,419.71408,Persistencia,426.83197
Junio 2020,2020-06-10 13:00:00,419.71408,Persistencia,426.83197
Junio 2020,2020-06-10 14:00:00,419.71408,Persistencia,426.83197
Junio 2020,2020-06-10 15:00:00,419.71408,Persistencia,426.83197
Junio 2020,2020-06-10 16:00:00,419.71408,Persistencia,426.83197
Junio 2020,2020-06-10 17:00:00,419.71408,Persistencia,426.83197
Junio 2020,2020-06-10 18:00:00,419.71408,Persistencia,426.83197
Junio 2020,2020-06-10 19:00:00,419.71408,Persistencia,426.83197
Junio 2020,2020-06-10 20:00:00,419.71408,Persistencia,426.83197
Junio 2020,2020-06-10 21:00:00,419.71408,Persistencia,426.83197
Junio 2020,2020-06-10 22:00:00,420.71408,Persistencia,426.83197
Junio 2020,2020-06-10 23:00:00,410.71408,Persistencia,421.73197
Junio 2020,2020-06-11 00:00:00,404.18104,Persistencia,417.71408
Junio 2020,2020-06-11 01:00:00,398.15104,Persistencia,407.68408
Junio 2020,2020-06-11 02:00:00,398.15104,Persistencia,407.68408
Junio 2020,2020-06-11 03:00:00,342.18104,Persistencia,407.68408
Junio 2020,2020-06-11 04:00:00,342.18104,Persistencia,407.68408
Junio 2020,2020-06-11 05:00:00,398.15104,Persistencia,403.71408
Junio 2020,2020-06-11 06:00:00,398.15104,Persistencia,407.68408
Junio 2020,2020-06-11 07:00:00,404.18104,Persistencia,420.71408
Junio 2020,2020-06-11 08:00:00,409.18104,Persistencia,419.71408
Junio 2020,2020-06-11 09:00:00,409.18104,Persistencia,419.71408
Junio 2020,2020-06-11 10:00:00,409.18104,Persistencia,419.71408
Junio 2020,2020-06-11 11:00:00,409.18104,Persistencia,419.71408
Junio 2020,2020-06-11 12:00:00,409.18104,Persistencia,419.71408
Junio 2020,2020-06-11 13:00:00,413.18104,Persistencia,419.71408
Junio 2020,2020-06-11 14:00:00,409.18104,Persistencia,419.71408
Junio 2020,2020-06-11 15:00:00,409.18104,Persistencia,419.71408
Junio 2020,2020-06-11 16:00:00,409.18104,Persistencia,419.71408
Junio 2020,2020-06-11 17:00:00,409.18104,Persistencia,419.71408
Junio 2020,2020-06-11 18:00:00,409.18104,Persistencia,419.71408
Junio 2020,2020-06-11 19:00:00,409.18104,Persistencia,419.71408
Junio 2020,2020-06-11 20:00:00,409.18104,Persistencia,419.71408
Junio 2020,2020-06-11 21:00:00,409.18104,Persistencia,419.71408
Junio 2020,2020-06-11 22:00:00,404.18104,Persistencia,420.71408
Junio 2020,2020-06-11 23:00:00,398.15104,Persistencia,410.71408
Junio 2020,2020-06-12 00:00:00,371.79263,Persistencia,404.18104
Junio 2020,2020-06-12 01:00:00,371.79263,Persistencia,398.15104
Junio 2020,2020-06-12 02:00:00,371.79263,Persistencia,398.15104
Junio 2020,2020-06-12 03:00:00,371.79263,Persistencia,342.18104
Junio 2020,2020-06-12 04:00:00,366.62263,Persistencia,342.18104
Junio 2020,2020-06-12 05:00:00,371.79263,Persistencia,398.15104
Junio 2020,2020-06-12 06:00:00,371.79263,Persistencia,398.15104
Junio 2020,2020-06-12 07:00:00,371.79263,Persistencia,404.18104
Junio 2020,2020-06-12 08:00:00,408.79263,Persistencia,409.18104
Junio 2020,2020-06-12 09:00:00,408.79263,Persistencia,409.18104
Junio 2020,2020-06-12 10:00:00,408.79263,Persistencia,409.18104
Junio 2020,2020-06-12 11:00:00,409.79263,Persistencia,409.18104
Junio 2020,2020-06-12 12:00:00,408.79263,Persistencia,409.18104
Junio 2020,2020-06-12 13:00:00,408.79263,Persistencia,413.18104
Junio 2020,2020-06-12 14:00:00,408.79263,Persistencia,409.18104
Junio 2020,2020-06-12 15:00:00,397.79263,Persistencia,409.18104
Junio 2020,2020-06-12 16:00:00,397.09263,Persistencia,409.18104
Junio 2020,2020-06-12 17:00:00,371.79263,Persistencia,409.18104
Junio 2020,2020-06-12 18:00:00,397.09263,Persistencia,409.18104
Junio 2020,2020-06-12 19:00:00,397.09263,Persistencia,409.18104
Junio 2020,2020-06-12 20:00:00,397.09263,Persistencia,409.18104
Junio 2020,2020-06-12 21:00:00,397.09263,Persistencia,409.18104
Junio 2020,2020-06-12 22:00:00,397.79263,Persistencia,404.18104
Junio 2020,2020-06-12 23:00:00,371.79263,Persistencia,398.15104
Junio 2020,2020-06-13 00:00:00,302.31275,Persistencia,371.79263
Junio 2020,2020-06-13 01:00:00,302.31275,Persistencia,371.79263
Junio 2020,2020-06-13 02:00:00,302.31275,Persistencia,371.79263
Junio 2020,2020-06-13 03:00:00,292.31275,Persistencia,371.79263
Junio 2020,2020-06-13 04:00:00,292.31275,Persistencia,366.62263
Junio 2020,2020-06-13 05:00:00,302.31275,Persistencia,371.79263
Junio 2020,2020-06-13 06:00:00,292.31275,Persistencia,371.79263
Junio 2020,2020-06-13 07:00:00,352.05275,Persistencia,371.79263
Junio 2020,2020-06-13 08:00:00,342.31275,Persistencia,408.79263
Junio 2020,2020-06-13 09:00:00,342.31275,Persistencia,408.79263
Junio 2020,2020-06-13 10:00:00,372.31275,Persistencia,408.79263
Junio 2020,2020-06-13 11:00:00,403.31275,Persistencia,409.79263
Junio 2020,2020-06-13 12:00:00,403.31275,Persistencia,408.79263
Junio 2020,2020-06-13 13:00:00,403.31275,Persistencia,408.79263
Junio 2020,2020-06-13 14:00:00,403.31275,Persistencia,408.79263
Junio 2020,2020-06-13 15:00:00,403.31275,Persistencia,397.79263
Junio 2020,2020-06-13 16:00:00,366.52275,Persistencia,397.09263
Junio 2020,2020-06-13 17:00:00,342.31275,Persistencia,371.79263
Junio 2020,2020-06-13 18:00:00,403.31275,Persistencia,397.09263
Junio 2020,2020-06-13 19:00:00,403.31275,Persistencia,397.09263
Junio 2020,2020-06-13 20:00:00,403.31275,Persistencia,397.09263
Junio 2020,2020-06-13 21:00:00,403.31275,Persistencia,397.09263
Junio 2020,2020-06-13 22:00:00,342.31275,Persistencia,397.79263
Junio 2020,2020-06-13 23:00:00,342.31275,Persistencia,371.79263
Junio 2020,2020-06-14 00:00:00,300.8842,Persistencia,302.31275
Junio 2020,2020-06-14 01:00:00,300.8842,Persistencia,302.31275
Junio 2020,2020-06-14 02:00:00,300.8842,Persistencia,302.31275
Junio 2020,2020-06-14 03:00:00,300.8842,Persistencia,292.31275
Junio 2020,2020-06-14 04:00:00,257.0862,Persistencia,292.31275
Junio 2020,2020-06-14 05:00:00,300.8842,Persistencia,302.31275
Junio 2020,2020-06-14 06:00:00,300.8842,Persistencia,292.31275
Junio 2020,2020-06-14 07:00:00,300.8842,Persistencia,352.05275
Junio 2020,2020-06-14 08:00:00,300.8842,Persistencia,342.31275
Junio 2020,2020-06-14 09:00:00,300.8842,Persistencia,342.31275
Junio 2020,2020-06-14 10:00:00,300.8842,Persistencia,372.31275
Junio 2020,2020-06-14 11:00:00,300.8842,Persistencia,403.31275
Junio 2020,2020-06-14 12:00:00,320.8842,Persistencia,403.31275
Junio 2020,2020-06-14 13:00:00,320.8842,Persistencia,403.31275
Junio 2020,2020-06-14 14:00:00,300.8842,Persistencia,403.31275
Junio 2020,2020-06-14 15:00:00,331.8842,Persistencia,403.31275
Junio 2020,2020-06-14 16:00:00,300.8842,Persistencia,366.52275
Junio 2020,2020-06-14 17:00:00,300.8842,Persistencia,342.31275
Junio 2020,2020-06-14 18:00:00,320.8842,Persistencia,403.31275
Junio 2020,2020-06-14 19:00:00,320.8842,Persistencia,403.31275
Junio 2020,2020-06-14 20:00:00,320.8842,Persistencia,403.31275
Junio 2020,2020-06-14 21:00:00,320.8842,Persistencia,403.31275
Junio 2020,2020-06-14 22:00:00,320.8842,Persistencia,342.31275
Junio 2020,2020-06-14 23:00:00,320.8842,Persistencia,342.31275
Junio 2020,2020-06-15 00:00:00,291.03326,Persistencia,300.8842
Junio 2020,2020-06-15 01:00:00,291.03326,Persistencia,300.8842
Junio 2020,2020-06-15 02:00:00,242.03326,Persistencia,300.8842
Junio 2020,2020-06-15 03:00:00,245.75826,Persistencia,300.8842
Junio 2020,2020-06-15 04:00:00,211.03326,Persistencia,257.0862
Junio 2020,2020-06-15 05:00:00,211.03326,Persistencia,300.8842
Junio 2020,2020-06-15 06:00:00,245.75826,Persistencia,300.8842
Junio 2020,2020-06-15 07:00:00,245.75826,Persistencia,300.8842
Junio 2020,2020-06-15 08:00:00,291.03326,Persistencia,300.8842
Junio 2020,2020-06-15 09:00:00,291.03326,Persistencia,300.8842
Junio 2020,2020-06-15 10:00:00,291.03326,Persistencia,300.8842
Junio 2020,2020-06-15 11:00:00,291.03326,Persistencia,300.8842
Junio 2020,2020-06-15 12:00:00,292.03326,Persistencia,320.8842
Junio 2020,2020-06-15 13:00:00,292.03326,Persistencia,320.8842
Junio 2020,2020-06-15 14:00:00,291.03326,Persistencia,300.8842
Junio 2020,2020-06-15 15:00:00,291.03326,Persistencia,331.8842
Junio 2020,2020-06-15 16:00:00,291.03326,Persistencia,300.8842
Junio 2020,2020-06-15 17:00:00,291.03326,Persistencia,300.8842
Junio 2020,2020-06-15 18:00:00,292.03326,Persistencia,320.8842
Junio 2020,2020-06-15 19:00:00,342.03326,Persistencia,320.8842
Junio 2020,2020-06-15 20:00:00,342.03326,Persistencia,320.8842
Junio 2020,2020-06-15 21:00:00,292.03326,Persistencia,320.8842
Junio 2020,2020-06-15 22:00:00,291.03326,Persistencia,320.8842
Junio 2020,2020-06-15 23:00:00,291.03326,Persistencia,320.8842
Junio 2020,2020-06-16 00:00:00,197.831,Persistencia,291.03326
Junio 2020,2020-06-16 01:00:00,206.467,Persistencia,291.03326
Junio 2020,2020-06-16 02:00:00,197.831,Persistencia,242.03326
Junio 2020,2020-06-16 03:00:00,197.831,Persistencia,245.75826
Junio 2020,2020-06-16 04:00:00,206.467,Persistencia,211.03326
Junio 2020,2020-06-16 05:00:00,197.831,Persistencia,211.03326
Junio 2020,2020-06-16 06:00:00,197.831,Persistencia,245.75826
Junio 2020,2020-06-16 07:00:00,302.831,Persistencia,245.75826
Junio 2020,2020-06-16 08:00:00,272.831,Persistencia,291.03326
Junio 2020,2020-06-16 09:00:00,302.831,Persistencia,291.03326
Junio 2020,2020-06-16 10:00:00,302.831,Persistencia,291.03326
Junio 2020,2020-06-16 11:00:00,362.821,Persistencia,291.03326
Junio 2020,2020-06-16 12:00:00,362.821,Persistencia,292.03326
Junio 2020,2020-06-16 13:00:00,362.821,Persistencia,292.03326
Junio 2020,2020-06-16 14:00:00,302.831,Persistencia,291.03326
Junio 2020,2020-06-16 15:00:00,302.831,Persistencia,291.03326
Junio 2020,2020-06-16 16:00:00,302.831,Persistencia,291.03326
Junio 2020,2020-06-16 17:00:00,302.831,Persistencia,291.03326
Junio 2020,2020-06-16 18:00:00,302.831,Persistencia,292.03326
Junio 2020,2020-06-16 19:00:00,362.821,Persistencia,342.03326
Junio 2020,2020-06-16 20:00:00,302.831,Persistencia,342.03326
Junio 2020,2020-06-16 21:00:00,302.831,Persistencia,292.03326
Junio 2020,2020-06-16 22:00:00,302.831,Persistencia,291.03326
Junio 2020,2020-06-16 23:00:00,248.561,Persistencia,291.03326
Junio 2020,2020-06-17 00:00:00,232.40198,Persistencia,197.831
Junio 2020,2020-06-17 01:00:00,262.40198,Persistencia,206.467
Junio 2020,2020-06-17 02:00:00,262.40198,Persistencia,197.831
Junio 2020,2020-06-17 03:00:00,262.40198,Persistencia,197.831
Junio 2020,2020-06-17 04:00:00,262.40198,Persistencia,206.467
Junio 2020,2020-06-17 05:00:00,262.40198,Persistencia,197.831
