fecha_hora,real,pred
2026-01-01 01:00:00,307.90985,316.91121722352904
2026-01-01 02:00:00,296.32185,312.9791823078242
2026-01-01 03:00:00,296.32185,305.0087078606372
2026-01-01 04:00:00,296.32185,318.08088534365464
2026-01-01 05:00:00,296.32185,322.4116164967488
2026-01-01 06:00:00,296.32185,327.1784164343714
2026-01-01 07:00:00,296.32185,316.7030878161829
2026-01-01 08:00:00,272.90985,327.1645864362447
2026-01-01 09:00:00,104.99185,322.65441166553785
2026-01-01 10:00:00,103.53785,313.4693590903633
2026-01-01 11:00:00,244.80985,320.1800810421701
2026-01-01 12:00:00,272.90985,323.08191964281343
2026-01-01 13:00:00,292.90985,329.3859433771695
2026-01-01 14:00:00,296.32185,329.57695094606095
2026-01-01 15:00:00,296.32185,329.8782764395377
2026-01-01 16:00:00,296.32185,329.44624857316006
2026-01-01 17:00:00,327.90985,358.7826402036592
2026-01-01 18:00:00,332.90985,356.142593370034
2026-01-01 19:00:00,332.90985,493.1840428041784
2026-01-01 20:00:00,332.90985,335.20365136269635
2026-01-01 21:00:00,332.90985,370.7659607119999
2026-01-01 22:00:00,332.90985,346.18903929253696
2026-01-01 23:00:00,327.90985,345.88441273590297
2026-01-02 00:00:00,329.20101,302.505360291232
2026-01-02 01:00:00,326.20101,319.90826423543706
2026-01-02 02:00:00,326.20101,299.95588519504736
2026-01-02 03:00:00,329.20101,277.3266818052503
2026-01-02 04:00:00,326.20101,291.77624826135667
2026-01-02 05:00:00,329.20101,307.4499386915203
2026-01-02 06:00:00,329.20101,306.1128297435531
2026-01-02 07:00:00,329.20101,301.7616242330506
2026-01-02 08:00:00,329.20101,302.74788281305007
2026-01-02 09:00:00,326.20101,272.8774944072912
2026-01-02 10:00:00,326.20101,237.6991519061806
2026-01-02 11:00:00,329.20101,293.7923876030181
2026-01-02 12:00:00,329.20101,311.05877801859236
2026-01-02 13:00:00,329.20101,324.17118128106296
2026-01-02 14:00:00,329.20101,311.07349077426454
2026-01-02 15:00:00,331.20101,332.6361974728201
2026-01-02 16:00:00,331.20101,339.71654514584714
2026-01-02 17:00:00,352.17901,343.40163132059286
2026-01-02 18:00:00,352.17901,350.57296165429926
2026-01-02 19:00:00,352.17901,372.17317194164673
2026-01-02 20:00:00,352.17901,302.1028507684798
2026-01-02 21:00:00,352.17901,340.7800947998802
2026-01-02 22:00:00,352.17901,364.47758362184777
2026-01-02 23:00:00,331.20101,363.59694597591994
2026-01-03 00:00:00,342.48147,312.7165034327063
2026-01-03 01:00:00,342.48147,333.25221634027713
2026-01-03 02:00:00,327.48147,329.06246635179247
2026-01-03 03:00:00,327.48147,329.61457041526927
2026-01-03 04:00:00,327.48147,324.91468287443337
2026-01-03 05:00:00,327.48147,318.5027102624081
2026-01-03 06:00:00,327.48147,298.1919684506994
2026-01-03 07:00:00,327.48147,306.02883271457165
2026-01-03 08:00:00,327.48147,313.9443788899299
2026-01-03 09:00:00,327.48147,297.8804994707485
2026-01-03 10:00:00,327.48147,286.68178442137855
2026-01-03 11:00:00,327.48147,323.64196913477303
2026-01-03 12:00:00,327.48147,335.4414343214889
2026-01-03 13:00:00,327.48147,323.9557607568973
2026-01-03 14:00:00,332.48147,313.5207256306047
2026-01-03 15:00:00,342.48147,331.1047199484134
2026-01-03 16:00:00,352.07947,325.7928228853929
2026-01-03 17:00:00,354.48147,352.91303073777044
2026-01-03 18:00:00,354.48147,376.6635246638681
2026-01-03 19:00:00,354.48147,352.80086754859946
2026-01-03 20:00:00,354.48147,305.5414373141941
2026-01-03 21:00:00,354.48147,398.43560692798667
2026-01-03 22:00:00,352.07947,335.9895884976901
2026-01-03 23:00:00,352.07947,355.9108419228954
2026-01-04 00:00:00,282.47952,309.590528584351
2026-01-04 01:00:00,282.47952,287.9139250096361
2026-01-04 02:00:00,282.47952,289.5704134657488
2026-01-04 03:00:00,282.47952,290.22632303385865
2026-01-04 04:00:00,282.47952,285.21761965526696
2026-01-04 05:00:00,282.47952,296.24993195548325
2026-01-04 06:00:00,282.47952,282.0125433054662
2026-01-04 07:00:00,282.47952,277.1105236279268
2026-01-04 08:00:00,282.47952,263.82589306590813
2026-01-04 09:00:00,268.11152,255.85917051499285
2026-01-04 10:00:00,268.11152,273.2622356645419
2026-01-04 11:00:00,282.47952,287.2894902759463
2026-01-04 12:00:00,282.47952,294.97593382618004
2026-01-04 13:00:00,282.47952,288.87913035924305
2026-01-04 14:00:00,282.47952,302.32688128269956
2026-01-04 15:00:00,282.47952,318.50826814491137
2026-01-04 16:00:00,330.47952,314.92908937547656
2026-01-04 17:00:00,334.47952,329.81578481266104
2026-01-04 18:00:00,347.07752,348.58966019658965
2026-01-04 19:00:00,347.07752,360.7322844586392
2026-01-04 20:00:00,347.07752,363.0745019304768
2026-01-04 21:00:00,343.47952,373.2732244766187
2026-01-04 22:00:00,342.47952,340.18713046864025
2026-01-04 23:00:00,334.47952,322.75483069105576
2026-01-05 00:00:00,293.94594,288.76127794594885
2026-01-05 01:00:00,293.94594,290.28546189134687
2026-01-05 02:00:00,269.57794,282.29830861656365
2026-01-05 03:00:00,262.43094,276.678757390186
2026-01-05 04:00:00,269.57794,301.1823937724859
2026-01-05 05:00:00,293.94594,310.6606546682819
2026-01-05 06:00:00,334.16294,313.8389058404933
2026-01-05 07:00:00,334.16294,318.3989074475656
2026-01-05 08:00:00,334.16294,313.1256436893423
2026-01-05 09:00:00,334.16294,302.9765545232394
2026-01-05 10:00:00,334.16294,321.17123095783546
2026-01-05 11:00:00,334.16294,337.89009258232824
2026-01-05 12:00:00,334.16294,339.45915774371684
2026-01-05 13:00:00,338.94594,341.618021938746
2026-01-05 14:00:00,338.94594,363.2760247619868
2026-01-05 15:00:00,338.94594,376.8197497665757
2026-01-05 16:00:00,338.94594,389.06585892746364
2026-01-05 17:00:00,338.94594,395.91497678707935
2026-01-05 18:00:00,353.94594,448.76436764956674
2026-01-05 19:00:00,353.94594,532.6553656752428
2026-01-05 20:00:00,353.94594,429.0825881811776
2026-01-05 21:00:00,338.94594,400.88507814528464
2026-01-05 22:00:00,338.94594,357.36898874380205
2026-01-05 23:00:00,338.94594,346.91621209270374
2026-01-06 00:00:00,301.18493,284.28011125668814
2026-01-06 01:00:00,301.18493,296.01342518667707
2026-01-06 02:00:00,301.18493,287.8128154470427
2026-01-06 03:00:00,301.18493,279.0773846764272
2026-01-06 04:00:00,301.18493,294.18527292546656
2026-01-06 05:00:00,312.18493,309.457252028154
2026-01-06 06:00:00,312.18493,325.4405180326263
2026-01-06 07:00:00,312.18493,324.067265495469
2026-01-06 08:00:00,312.18493,319.619856261686
2026-01-06 09:00:00,312.18493,312.86455780191596
2026-01-06 10:00:00,312.18493,323.6112554682698
2026-01-06 11:00:00,312.18493,334.53210060071797
2026-01-06 12:00:00,312.18493,326.33364330353754
2026-01-06 13:00:00,312.18493,336.4614402025926
2026-01-06 14:00:00,312.18493,351.32545037106274
2026-01-06 15:00:00,312.18493,362.9361209311569
2026-01-06 16:00:00,339.18493,370.63815727096437
2026-01-06 17:00:00,339.18493,389.7622409329989
2026-01-06 18:00:00,349.60093,476.409804949815
2026-01-06 19:00:00,349.60093,576.2374291668976
2026-01-06 20:00:00,339.18493,443.382009381196
2026-01-06 21:00:00,339.18493,389.27373096216775
2026-01-06 22:00:00,322.18493,358.34065248486866
2026-01-06 23:00:00,312.18493,342.53527105855073
2026-01-07 00:00:00,252.71747,307.2910115673394
2026-01-07 01:00:00,252.71747,262.6588227959113
2026-01-07 02:00:00,245.61747,259.13660664681174
2026-01-07 03:00:00,245.61747,262.56479263330834
2026-01-07 04:00:00,249.61747,264.3623533468891
2026-01-07 05:00:00,252.71747,292.2144085721684
2026-01-07 06:00:00,252.71747,297.11237665671433
2026-01-07 07:00:00,252.71747,296.8059809482139
2026-01-07 08:00:00,252.71747,286.40476492180716
2026-01-07 09:00:00,245.61747,271.4564700014792
2026-01-07 10:00:00,249.61747,298.20153628695675
2026-01-07 11:00:00,252.71747,305.80525386592313
2026-01-07 12:00:00,252.71747,304.93978212773476
2026-01-07 13:00:00,252.71747,306.6171747369222
2026-01-07 14:00:00,261.20247,316.07318895429245
2026-01-07 15:00:00,292.71747,327.2175665913554
2026-01-07 16:00:00,292.71747,340.0427855284313
2026-01-07 17:00:00,312.71747,337.61627019873026
2026-01-07 18:00:00,328.20947,369.6065020882457
2026-01-07 19:00:00,328.20947,490.7310287280123
2026-01-07 20:00:00,328.20947,379.81148150185555
2026-01-07 21:00:00,321.71747,323.22691004845433
2026-01-07 22:00:00,312.71747,316.4287820921462
2026-01-07 23:00:00,292.71747,298.1546837419097
2026-01-08 00:00:00,108.19992,277.3900901753601
2026-01-08 01:00:00,108.19992,130.58146576923184
2026-01-08 02:00:00,108.19992,143.10572392352742
2026-01-08 03:00:00,108.19992,150.42201443963714
2026-01-08 04:00:00,118.19992,157.64638039683487
2026-01-08 05:00:00,156.68492,201.06427159078083
