fecha_hora,real,pred_mae,pred_mape,pred_smape
2026-01-04 12:00:00,282.47952,295.1937064468111,292.66500580676535,292.9609508951292
2026-01-04 13:00:00,282.47952,300.18507432307626,297.5716777854912,297.8861616812568
2026-01-04 14:00:00,282.47952,304.938712452038,301.9230661338467,302.50934867873656
2026-01-04 15:00:00,282.47952,310.6889347061856,307.6406011963871,308.0636572289629
2026-01-04 16:00:00,330.47952,318.56334036887495,315.2477190929864,315.5497781197352
2026-01-04 17:00:00,334.47952,328.4203031434489,323.83825968030027,324.7024577905319
2026-01-04 18:00:00,347.07752,350.52865838216786,346.1348851668518,348.0863849889329
2026-01-04 19:00:00,347.07752,353.27877358648306,348.94148875706816,350.7700058224149
2026-01-04 20:00:00,347.07752,346.90236228297306,342.46474731168104,344.31711933769157
2026-01-04 21:00:00,343.47952,345.6430778585704,341.50982562044146,343.34810778986616
2026-01-04 22:00:00,342.47952,338.5892046929578,333.93306511147824,335.9756132878397
2026-01-04 23:00:00,334.47952,327.4348601622797,320.9434926815392,323.48779035805603
2026-01-05 00:00:00,293.94594,294.1445869080768,293.77064781899014,293.8757814540604
2026-01-05 01:00:00,293.94594,293.9049151179427,293.83044770857776,293.88615022645797
2026-01-05 02:00:00,269.57794,293.9124636038455,293.83655358750343,293.8929594641662
2026-01-05 03:00:00,262.43094,293.8931510842791,293.79434432414644,293.85197110541844
2026-01-05 04:00:00,269.57794,294.24011960212056,294.0992602756857,294.1671482928482
2026-01-05 05:00:00,293.94594,295.1273761064973,294.9609981819706,295.04719921231674
2026-01-05 06:00:00,334.16294,295.78146845080744,289.92564610474454,292.61104598184465
2026-01-05 07:00:00,334.16294,301.63634440704516,295.4562547474665,298.12004334572487
2026-01-05 08:00:00,334.16294,303.8492179603794,298.0733659355674,300.9096427547173
2026-01-05 09:00:00,334.16294,307.10582166135777,301.4076488621155,304.1281611284659
2026-01-05 10:00:00,334.16294,310.9521562369991,305.5020254265677,308.3901624676271
2026-01-05 11:00:00,334.16294,316.26262998332373,310.4935605643379,313.4446383892913
2026-01-05 12:00:00,334.16294,316.1822878981584,313.3154176791226,314.6726735419174
2026-01-05 13:00:00,338.94594,319.3153862611316,316.3500373115359,317.80887728284347
2026-01-05 14:00:00,338.94594,324.1196372584767,320.91107847563956,322.64485702463674
2026-01-05 15:00:00,338.94594,327.0569698269187,323.5504644167705,325.4751748476488
2026-01-05 16:00:00,338.94594,337.922816419606,334.0829677391609,335.14732095427024
2026-01-05 17:00:00,338.94594,339.6177701134885,335.5523883738147,336.69782311582406
2026-01-05 18:00:00,353.94594,361.5322710785468,356.14831479002436,359.11619210616277
2026-01-05 19:00:00,353.94594,363.64848367907416,358.97184420300573,361.70163031177935
2026-01-05 20:00:00,353.94594,357.4062548299834,351.7607483741878,354.6529607379649
2026-01-05 21:00:00,338.94594,354.61890132415414,348.5828180961921,351.62442900726535
2026-01-05 22:00:00,338.94594,345.5249730696116,338.89279802054307,342.16860096785706
2026-01-05 23:00:00,338.94594,334.70227866800786,328.18226749164677,330.905311577892
2026-01-06 00:00:00,301.18493,297.3773042923391,297.09465497256383,297.18224870047027
2026-01-06 01:00:00,301.18493,300.9536950118875,300.90752027241274,300.9637005759637
2026-01-06 02:00:00,301.18493,300.51748691326463,300.59470204228853,300.64729061787136
2026-01-06 03:00:00,301.18493,300.2650156196845,300.38719183421983,300.43701402249246
2026-01-06 04:00:00,301.18493,300.25964305278,300.4139695124636,300.46443844757096
2026-01-06 05:00:00,312.18493,300.96901882102316,301.0587025326739,301.11106200756615
2026-01-06 06:00:00,312.18493,294.3097268227758,289.3564259092552,292.58014139874575
2026-01-06 07:00:00,312.18493,297.24925195710915,291.74571783959357,295.3382389597989
2026-01-06 08:00:00,312.18493,301.3550140608325,294.79426204194203,298.9380557356196
2026-01-06 09:00:00,312.18493,306.8646375688647,300.6653969693412,304.88416887409835
2026-01-06 10:00:00,312.18493,309.30343199597644,302.56685997072174,307.26591886382454
2026-01-06 11:00:00,312.18493,313.5402428735575,306.80782999198465,311.7606698627784
2026-01-06 12:00:00,312.18493,318.63019244475066,314.8116258444295,316.85030751166954
2026-01-06 13:00:00,312.18493,321.0051015577559,317.42434205948325,319.3604853898103
2026-01-06 14:00:00,312.18493,328.0765940340066,323.47083941100834,325.8573660599469
2026-01-06 15:00:00,312.18493,328.9433904919622,325.01931758304795,327.1384663157094
2026-01-06 16:00:00,339.18493,330.41452198638706,326.3335567511547,328.4803801706206
2026-01-06 17:00:00,339.18493,328.5656785957337,324.78215439723965,326.7770894222969
2026-01-06 18:00:00,349.60093,349.7892003764887,345.85634380338075,347.7925241851873
2026-01-06 19:00:00,349.60093,355.40306538238303,351.9197984682858,353.88856247571835
2026-01-06 20:00:00,339.18493,351.0512879174137,346.6055532220025,348.3744561426183
2026-01-06 21:00:00,339.18493,344.7680149782632,341.24836818418873,343.0991522223899
2026-01-06 22:00:00,322.18493,336.1009686218233,332.6144728146663,334.19565474826004
2026-01-06 23:00:00,312.18493,323.59304062763624,319.18985550184266,320.569323950642
2026-01-07 00:00:00,252.71747,297.2289562423846,296.7494494473421,296.91623190437394
2026-01-07 01:00:00,252.71747,252.65649080307048,252.61807495548612,252.63445202453943
2026-01-07 02:00:00,245.61747,252.5975155497651,252.58767183268725,252.59622018526608
2026-01-07 03:00:00,245.61747,252.45164365633184,252.42858277719284,252.43814056680247
2026-01-07 04:00:00,249.61747,252.51576538243233,252.54074877641057,252.53427027253173
2026-01-07 05:00:00,252.71747,254.4637507849153,254.44675169433185,254.460606698631
2026-01-07 06:00:00,252.71747,248.44623848438627,246.3395105540547,251.19416037093282
2026-01-07 07:00:00,252.71747,250.81225121813313,247.3283199352099,252.34330855509498
2026-01-07 08:00:00,252.71747,253.77611656628616,249.21037095827856,254.48535055599152
2026-01-07 09:00:00,245.61747,258.42592234828203,253.5827192542083,258.9855786852001
2026-01-07 10:00:00,249.61747,263.51009356636746,258.1886866500464,263.7180609413533
2026-01-07 11:00:00,252.71747,265.8638308179392,259.90893116072135,265.658766030753
2026-01-07 12:00:00,252.71747,279.5874058862445,277.51882766890145,278.4973543465517
2026-01-07 13:00:00,252.71747,282.3400864987545,280.2733012069479,281.30823012498274
2026-01-07 14:00:00,261.20247,288.7527617894353,284.95363965405244,286.565334289899
2026-01-07 15:00:00,292.71747,288.1168851142303,286.3794371987489,287.45297396849446
2026-01-07 16:00:00,292.71747,292.1205323544168,293.1713190191221,293.1826272658891
2026-01-07 17:00:00,312.71747,294.2911274739053,294.0782397206616,294.4418414933828
2026-01-07 18:00:00,328.20947,322.31661858350833,322.56322544944237,324.26568329054965
2026-01-07 19:00:00,328.20947,326.97013306788284,327.2955675381662,328.9296135169838
2026-01-07 20:00:00,328.20947,321.7325596826008,320.5659568232044,322.262479437753
2026-01-07 21:00:00,321.71747,316.9654710872533,315.9281144230209,317.6683540819565
2026-01-07 22:00:00,312.71747,300.0094804751289,299.43783908581645,300.9927010634824
2026-01-07 23:00:00,292.71747,283.25409420945925,280.6060320359623,282.27665165260726
2026-01-08 00:00:00,108.19992,262.1565835806373,262.15010817835247,262.10933409830227
2026-01-08 01:00:00,108.19992,108.09832820197599,108.19054486194783,108.17477564504952
2026-01-08 02:00:00,108.19992,108.20344171763126,108.20250057604609,108.2019775591126
2026-01-08 03:00:00,108.19992,108.2386407007759,108.19580261063408,108.17809769205647
2026-01-08 04:00:00,118.19992,108.86172202055364,108.34237407652398,108.49201702851283
2026-01-08 05:00:00,156.68492,115.07668606213724,113.90853327360533,114.37051326327024
2026-01-08 06:00:00,118.19992,170.35370959782455,170.73768720516645,171.47363801893522
2026-01-08 07:00:00,118.19992,176.09606289608266,176.81445916454817,177.6640851680526
2026-01-08 08:00:00,118.19992,181.58761872641747,182.6984026416256,183.65116678260102
2026-01-08 09:00:00,108.19992,186.51626078275496,187.560408450254,188.6759293286742
2026-01-08 10:00:00,118.19992,194.14904664335776,194.54978689980499,195.87576342996636
2026-01-08 11:00:00,156.68492,205.76493854864145,204.02522850340978,205.77507441832992
2026-01-08 12:00:00,228.19992,212.66049730427827,210.792195436644,211.86953363203597
2026-01-08 13:00:00,118.19992,221.19009787571764,219.9348235778021,220.88373291670706
2026-01-08 14:00:00,238.19992,234.86919697213608,231.6824323919282,233.67901561255263
2026-01-08 15:00:00,270.19992,246.20797576042185,243.22306271652482,244.14089801901963
2026-01-08 16:00:00,270.19992,247.26532556538848,245.309563391596,245.4634096373369
2026-01-08 17:00:00,288.19992,251.9084364490592,248.7165303122085,250.1008470479778
2026-01-08 18:00:00,288.19992,297.53735835858856,290.29671786142205,292.83765057037334
2026-01-08 19:00:00,288.19992,302.42834575984693,298.62825961259716,300.9348354145059
2026-01-08 20:00:00,288.19992,296.1642639709849,283.31518494161946,285.9949889587399
2026-01-08 21:00:00,288.19992,289.08283564885363,278.24591249498644,280.99463260807175
2026-01-08 22:00:00,270.19992,268.17374634305907,251.4829820112473,254.50117527103436
2026-01-08 23:00:00,270.19992,235.35110695132633,213.11582848864796,216.27197396165786
2026-01-09 00:00:00,148.95631,138.2559527892291,137.97031710315474,138.0291827800125
2026-01-09 01:00:00,124.95631,148.9605243995022,148.9297238486373,148.9405583174551
2026-01-09 02:00:00,124.95631,148.34865076351062,148.5138479767914,148.52924534181906
2026-01-09 03:00:00,124.95631,147.7304484774985,148.08005593706804,148.10185020790252
2026-01-09 04:00:00,148.95631,147.89351545543485,148.2333155949779,148.26191658729263
2026-01-09 05:00:00,148.95631,151.6113521995785,151.97490717202663,152.02267840761544
2026-01-09 06:00:00,209.95631,151.06081205418465,147.6893293613081,147.27523915052083
2026-01-09 07:00:00,209.95631,156.52079358749174,152.0714276986965,151.3986944871222
2026-01-09 08:00:00,148.95631,162.54234027361457,157.08458451255058,156.16436348931825
2026-01-09 09:00:00,124.95631,165.48561337876217,160.1590526006636,159.18360991737208
2026-01-09 10:00:00,124.95631,175.35475284195687,169.80347644122367,168.98424344023695
2026-01-09 11:00:00,148.95631,184.47055614425716,179.66964328237168,179.77617054420054
2026-01-09 12:00:00,148.95631,196.92612666023854,193.57080889781457,194.07907333187086
2026-01-09 13:00:00,209.95631,180.37388941059044,177.72247710908968,179.84960613534065
2026-01-09 14:00:00,249.95631,214.24660849440073,210.6688339787852,211.3366464650373
2026-01-09 15:00:00,249.95631,231.45436029244712,227.85779710175063,228.1542330609135
2026-01-09 16:00:00,249.95631,233.15721445605197,229.87398265915505,229.93628730546033
2026-01-09 17:00:00,249.95631,238.97537463205913,235.44044017761152,235.6012346072657
2026-01-09 18:00:00,279.95631,273.21704617702665,266.5527135488128,268.59850835740997
2026-01-09 19:00:00,279.95631,282.29571780976613,275.98769571797976,277.57275882701776
2026-01-09 20:00:00,279.95631,269.2320770283024,263.3826464920608,265.22056077068225
2026-01-09 21:00:00,249.95631,256.6078931943962,251.11250167609336,253.4315720363231
2026-01-09 22:00:00,249.95631,233.44548282587135,227.66842328475616,230.1478482830399
2026-01-09 23:00:00,228.85631,213.82097356786278,207.42999709396162,210.41502545784277
2026-01-10 00:00:00,176.78564,155.09535849050837,155.19159239206994,155.27157454436895
2026-01-10 01:00:00,176.78564,176.6239348281038,176.7369869730564,176.6994485418076
2026-01-10 02:00:00,165.78564,176.5635913899559,176.7043013469518,176.64851124064813
2026-01-10 03:00:00,165.78564,176.4923903958998,176.67905460681703,176.61520960712872
2026-01-10 04:00:00,165.78564,176.4401276448085,176.692797008735,176.61047367652716
2026-01-10 05:00:00,176.78564,176.93420273667465,177.38164905913703,177.23919811904543
2026-01-10 06:00:00,176.78564,168.35939777156554,167.86211607047034,168.84781598922743
2026-01-10 07:00:00,176.78564,161.59993180567417,162.43636675770867,163.15753853049745
2026-01-10 08:00:00,151.78564,154.3547018770731,153.43872705615786,154.44826057863494
2026-01-10 09:00:00,113.86764,152.50126947600043,150.79447797939696,151.94836746558482
2026-01-10 10:00:00,113.86764,159.4854177916006,156.3383951745944,157.7683435504373
2026-01-10 11:00:00,151.78564,164.29500963839274,162.1836446717746,163.52073107340158
2026-01-10 12:00:00,151.78564,165.50475457778015,164.00691070884145,165.96042742408332
2026-01-10 13:00:00,151.78564,182.11832448864857,179.67947950506206,180.96659667774162
2026-01-10 14:00:00,176.78564,197.4841388917948,192.70346901125063,195.04419760751722
2026-01-10 15:00:00,176.78564,201.98302670857427,196.78301812918235,199.26810519232748
2026-01-10 16:00:00,214.78564,205.39992312547943,201.25750786389503,202.82882123909246
2026-01-10 17:00:00,276.78564,211.49545092538852,206.50567185941466,208.6879049076286
2026-01-10 18:00:00,276.78564,252.32758847168643,246.7799605474975,248.52429322995835
2026-01-10 19:00:00,276.78564,258.9716944753961,255.9268122562177,257.4488963352054
2026-01-10 20:00:00,276.78564,257.4615759304121,248.0153267370968,249.77907173847478
2026-01-10 21:00:00,276.78564,240.5043544314737,237.70109954651414,239.2244838862665
2026-01-10 22:00:00,276.78564,231.65815951219238,226.53069092616784,228.14754937544478
2026-01-10 23:00:00,214.78564,211.56523672015007,205.31204266992788,206.6528746382407
2026-01-11 00:00:00,119.10337,166.22927381011752,165.7010763315767,165.91321912415304
2026-01-11 01:00:00,116.18537,119.0145121913636,119.04299969119428,119.0337751661952
2026-01-11 02:00:00,116.18537,119.35991172074239,119.50560205200098,119.48593426519213
2026-01-11 03:00:00,116.18537,119.25607336288368,119.45543701618527,119.4238148513673
2026-01-11 04:00:00,116.18537,119.04893310548874,119.1227655847989,119.1044439622717
2026-01-11 05:00:00,116.18537,121.33813072807334,121.4663283809707,121.42262440007931
2026-01-11 06:00:00,116.18537,124.77237523053067,122.27281743519706,124.01758261521617
2026-01-11 07:00:00,114.73137,126.28134575586513,123.00694519111849,124.76226792450346
2026-01-11 08:00:00,110.59537,119.1244594127346,117.04298940597528,118.1024923021856
2026-01-11 09:00:00,110.59537,116.72175273707694,116.35337800766916,116.4452606011937
2026-01-11 10:00:00,110.59537,122.5941582482265,121.31167353510648,121.45158106019998
2026-01-11 11:00:00,110.59537,126.09488383062286,124.045632563005,125.12403449022278
2026-01-11 12:00:00,112.10337,132.56146551957346,132.54175153414778,133.2350207250322
2026-01-11 13:00:00,116.17837,137.75954000644197,139.12496839372469,140.14997568591065
2026-01-11 14:00:00,116.18537,152.2766874749338,154.10623243503994,155.16357074123323
2026-01-11 15:00:00,116.18537,162.4819390254092,164.90346550951088,166.17017471694186
2026-01-11 16:00:00,119.10337,178.39424473615315,181.09741399707823,181.6799710995989
2026-01-11 17:00:00,119.10337,200.5843577951802,203.25208267117173,203.03507784387153
2026-01-11 18:00:00,154.10337,242.39402534946933,235.03879048527244,237.48474011740984
2026-01-11 19:00:00,219.10337,260.3661517562871,253.89481471526818,256.25408932210985
2026-01-11 20:00:00,154.10337,255.828144906729,243.00951167800565,245.69448783921428
2026-01-11 21:00:00,154.10337,252.21311326701868,240.61943450674164,243.2531367776424
2026-01-11 22:00:00,124.10337,232.73613167647636,219.2610982618661,221.80913301220568
2026-01-11 23:00:00,119.10337,194.34911971610381,184.2031702673932,186.30696427790133
2026-01-12 00:00:00,117.87734,126.6620079938068,126.69838017061613,126.83781235078824
2026-01-12 01:00:00,113.88434,117.97542460545313,117.93543347705102,117.95172719148442
2026-01-12 02:00:00,113.88434,117.90500938073966,117.92873064316456,117.92663498384093
2026-01-12 03:00:00,113.88434,117.70202660386215,117.72444297140504,117.71636663007362
2026-01-12 04:00:00,113.88434,117.71407033243364,117.71415372175832,117.70775181532532
2026-01-12 05:00:00,113.88434,118.2597483484652,118.19369416412833,118.21400923152576
2026-01-12 06:00:00,113.88434,114.04453080492169,114.6196998484086,114.7147483380064
2026-01-12 07:00:00,113.88434,111.99126872506369,112.54750952284152,112.59069396468985
2026-01-12 08:00:00,113.46634,110.57328740089734,111.02617169275791,110.96141561948592
2026-01-12 09:00:00,113.46634,114.22061552674359,114.37430980253097,114.33685288944677
2026-01-12 10:00:00,113.46634,113.70646291256345,113.51868179852727,113.48212765598252
2026-01-12 11:00:00,151.38434,112.39664087880035,112.74530743528581,112.68229449063551
2026-01-12 12:00:00,151.38434,110.17342972366701,110.14436638601525,110.68954789477634
2026-01-12 13:00:00,196.38434,112.88657138108685,112.42869856721562,112.96963309639342
2026-01-12 14:00:00,196.38434,114.61324389027335,114.03730915184848,114.43291390893903
2026-01-12 15:00:00,196.38434,119.61696548801328,118.95820646173529,119.55455810552557
2026-01-12 16:00:00,206.38434,121.9388917900261,120.78155433397325,121.32769685244553
2026-01-12 17:00:00,206.38434,129.1962207994123,128.4896421016298,129.3026837145248
2026-01-12 18:00:00,216.38434,160.15690969942335,159.55897882160411,160.71036570652404
2026-01-12 19:00:00,216.38434,184.53728693718816,178.8194613562613,180.5799074552108
2026-01-12 20:00:00,216.38434,160.75858095727165,160.46912843016327,161.71440807719063
2026-01-12 21:00:00,216.38434,149.70730771189568,148.08726640487123,149.2627266182588
2026-01-12 22:00:00,206.38434,134.9824808439009,137.70498659668982,138.62992487832935
2026-01-12 23:00:00,206.38434,125.29194559289164,127.05288456220497,128.00620023149992
2026-01-13 00:00:00,105.22064,122.87547308474024,122.80171423254583,122.80608367785814
2026-01-13 01:00:00,105.21064,105.53577136669651,105.42869301499776,105.42578014669786
2026-01-13 02:00:00,105.21064,105.46132900318779,105.38267510177377,105.38299585535295
2026-01-13 03:00:00,105.20264,105.1745235440284,105.1756183517953,105.17379506070526
2026-01-13 04:00:00,105.21064,105.22697309385427,105.20915231600219,105.20518031472164
2026-01-13 05:00:00,105.22064,108.1180665618833,107.96289213102119,107.97025752888182
2026-01-13 06:00:00,105.22064,108.72590046063716,109.53084717468235,109.79653870256143
2026-01-13 07:00:00,105.22064,105.67873350184104,107.5762990829682,108.2368260867665
2026-01-13 08:00:00,105.22064,105.9343160867142,108.41071986030596,109.29571420587067
2026-01-13 09:00:00,105.22064,111.02531059264462,113.28583520398837,114.11637425565024
2026-01-13 10:00:00,105.22064,122.85913303080082,124.41985360007763,125.18257412048182
2026-01-13 11:00:00,105.22064,132.92028059519566,134.5295438211418,135.82025676373325
2026-01-13 12:00:00,105.22064,144.9947071455382,145.99528426745678,145.6706657229789
2026-01-13 13:00:00,105.22064,163.58176812290034,163.98243433613993,163.207918555718
2026-01-13 14:00:00,188.12064,175.4742776502938,174.75867683378146,174.70081429872107
2026-01-13 15:00:00,208.12064,186.91749367716272,186.2985035621011,186.26864754796054
2026-01-13 16:00:00,208.12064,196.09293329405617,194.99946204357747,194.94322179019883
2026-01-13 17:00:00,208.12064,199.98616098005877,198.5692147056136,198.8062894829705
2026-01-13 18:00:00,209.12064,226.08269504802422,219.26628189147598,220.39236647016907
2026-01-13 19:00:00,209.12064,240.25560905804423,234.27157953642322,234.9327828513406
2026-01-13 20:00:00,209.12064,218.32779175119788,212.92030654033442,214.08579760062094
2026-01-13 21:00:00,208.12064,202.3123221710702,197.44294086559228,199.0511437451229
2026-01-13 22:00:00,208.12064,179.71057371504867,176.15590434326924,178.11628479092215
2026-01-13 23:00:00,188.12064,158.6901263581462,155.14262111182103,157.52268948025196
2026-01-14 00:00:00,109.65888,107.63644652789428,107.28410378164673,107.29730473076033
2026-01-14 01:00:00,109.65888,109.87435367924363,109.79232650174478,109.79154867389025
2026-01-14 02:00:00,109.65888,109.66891731594866,109.65531737760658,109.65339545531059
2026-01-14 03:00:00,109.65888,109.56568698754113,109.59875556346071,109.59712186462154
2026-01-14 04:00:00,109.65888,109.35164012456178,109.48660048970355,109.48511703133946
2026-01-14 05:00:00,109.65888,111.50737050163492,111.60623065197477,111.61225390800962
2026-01-14 06:00:00,109.65888,119.41364077502345,119.34465098993067,119.46533230546129
2026-01-14 07:00:00,109.65888,117.56137964483987,115.65823333028587,116.71976669590623
2026-01-14 08:00:00,109.65888,118.20409430993375,115.07984660524914,116.69909117999204
2026-01-14 09:00:00,109.65888,122.12900556866764,120.13589738232051,121.52131749794367
2026-01-14 10:00:00,109.65888,129.55349801241246,127.22241735028544,129.116460943196
2026-01-14 11:00:00,109.65888,136.1231746202705,133.19919503069383,135.5864498464625
2026-01-14 12:00:00,109.65888,135.25709714128732,135.35632546824934,135.9335480181012
2026-01-14 13:00:00,109.65888,146.37897201229902,145.5541546734398,146.63803853991573
2026-01-14 14:00:00,138.16688,176.85950802992193,174.97821322047912,175.9073194438005
2026-01-14 15:00:00,138.16688,193.65884115992782,191.04576728189835,192.2418020847955
2026-01-14 16:00:00,142.16688,194.845686584848,194.30877665680202,194.57684463670586
2026-01-14 17:00:00,213.16688,196.88833207785444,194.32748137018785,195.54320243750652
2026-01-14 18:00:00,213.16688,215.85726434252922,212.6460428536598,213.2164293322974
2026-01-14 19:00:00,217.16688,231.67564462801676,227.95253844172737,229.75297188672968
2026-01-14 20:00:00,213.16688,218.90207124118592,213.7090817155078,215.52846630022987
