fecha,valor
2020-08-22,249947100.0
2020-08-23,194252300.0
2020-08-24,156274500.0
2020-08-25,201331300.0
2020-08-26,170272700.0
2020-08-27,136654200.0
2020-08-28,158081800.0
2020-08-29,118338500.0
2020-08-30,122255100.0
2020-08-31,103706700.0
2020-09-01,130863800.0
2020-09-02,164685000.0
2020-09-03,152563700.0
2020-09-04,201979200.0
2020-09-05,181774900.0
2020-09-06,182950200.0
2020-09-07,158783200.0
2020-09-08,284870500.0
2020-09-09,154282000.0
2020-09-10,146542400.0
2020-09-11,138013100.0
2020-09-12,151314900.0
2020-09-13,140667300.0
2020-09-14,126624400.0
2020-09-15,114119000.0
2020-09-16,137549900.0
2020-09-17,130954100.0
2020-09-18,171385600.0
2020-09-19,182744700.0
2020-09-20,187046700.0
2020-09-21,173181700.0
2020-09-22,148570700.0
2020-09-23,172019800.0
2020-09-24,146659700.0
2020-09-25,151449200.0
2020-09-26,149150800.0
2020-09-27,155660500.0
2020-09-28,128645200.0
2020-09-29,126512500.0
2020-09-30,163068500.0
2020-10-01,148907700.0
2020-10-02,163058200.0
2020-10-03,138502400.0
2020-10-04,223054400.0
2020-10-05,185077800.0
2020-10-06,185589200.0
2020-10-07,127664400.0
2020-10-08,161096000.0
2020-10-09,156496500.0
2020-10-10,121652300.0
2020-10-11,106635900.0
2020-10-12,110960300.0
2020-10-13,155222100.0
2020-10-14,147450000.0
2020-10-15,125868400.0
2020-10-16,125143000.0
2020-10-17,102551700.0
2020-10-18,111364500.0
2020-10-19,126273100.0
2020-10-20,102836500.0
2020-10-21,109603900.0
2020-10-22,158640900.0
2020-10-23,132488800.0
2020-10-24,165207100.0
2020-10-25,121793700.0
2020-10-26,124359000.0
2020-10-27,115789200.0
2020-10-28,136714100.0
2020-10-29,132981200.0
2020-10-30,123541600.0
2020-10-31,225777500.0
2020-11-01,299751600.0
2020-11-02,161967500.0
2020-11-03,167627900.0
2020-11-04,145290100.0
2020-11-05,168747200.0
2020-11-06,178143500.0
2020-11-07,160815200.0
2020-11-08,162562300.0
2020-11-09,148233900.0
2020-11-10,196916900.0
2020-11-11,340668800.0
2020-11-12,235306600.0
2020-11-13,347286600.0
2020-11-14,319942400.0
2020-11-15,263288200.0
2020-11-16,342009100.0
2020-11-17,304187400.0
2020-11-18,320134600.0
2020-11-19,291002300.0
2020-11-20,256107100.0
2020-11-21,252981600.0
2020-11-22,201638400.0
2020-11-23,164207500.0
2020-11-24,167837200.0
2020-11-25,173978500.0
2020-11-26,155098900.0
2020-11-27,173437400.0
2020-11-28,326447400.0
2020-11-29,253281700.0
2020-11-30,213091800.0
2020-12-01,206927000.0
2020-12-02,214771800.0
2020-12-03,247264300.0
2020-12-04,167811300.0
2020-12-05,136791400.0
2020-12-06,145503300.0
2020-12-07,132784900.0
2020-12-08,126222600.0
2020-12-09,125367800.0
2020-12-10,121002400.0
2020-12-11,118399500.0
2020-12-12,104956300.0
2020-12-13,101368400.0
2020-12-14,94319200.0
2020-12-15,113568600.0
2020-12-16,96078500.0
2020-12-17,94357000.0
2020-12-18,105233700.0
2020-12-19,97947100.0
2020-12-20,111471900.0
2020-12-21,100475300.0
2020-12-22,145119900.0
2020-12-23,90100000.0
2020-12-24,110080200.0
2020-12-25,151050500.0
2020-12-26,158815700.0
2020-12-27,130860000.0
2020-12-28,122573000.0
2020-12-29,102585300.0
2020-12-30,109352800.0
2020-12-31,118550500.0
2021-01-01,118503400.0
2021-01-02,124764300.0
2021-01-03,131550400.0
2021-01-04,106500900.0
2021-01-05,108040700.0
2021-01-06,105571400.0
2021-01-07,114085700.0
2021-01-08,130360000.0
2021-01-09,125371400.0
2021-01-10,158533100.0
2021-01-11,197065200.0
2021-01-12,141975900.0
2021-01-13,112246600.0
2021-01-14,95120100.0
2021-01-15,82782200.0
2021-01-16,80110700.0
2021-01-17,78483200.0
2021-01-18,71193000.0
2021-01-19,69724500.0
2021-01-20,66877500.0
2021-01-21,65280500.0
2021-01-22,70043800.0
2021-01-23,91296300.0
2021-01-24,90754200.0
2021-01-25,98840500.0
2021-01-26,89524400.0
2021-01-27,75010000.0
2021-01-28,70319100.0
2021-01-29,69308700.0
2021-01-30,63453700.0
2021-01-31,59145700.0
2021-02-01,63655700.0
2021-02-02,76760500.0
2021-02-03,72136500.0
2021-02-04,67142400.0
2021-02-05,93293900.0
2021-02-06,79908600.0
2021-02-07,63483600.0
2021-02-08,68374500.0
2021-02-09,95075900.0
2021-02-10,103123200.0
2021-02-11,86854400.0
2021-02-12,80792900.0
2021-02-13,77342000.0
2021-02-14,71599900.0
2021-02-15,90694700.0
2021-02-16,68867800.0
2021-02-17,70178400.0
2021-02-18,77651300.0
2021-02-19,95273600.0
2021-02-20,87340600.0
2021-02-21,94850100.0
2021-02-22,105033500.0
2021-02-23,94881200.0
2021-02-24,85351600.0
2021-02-25,125479800.0
2021-02-26,146325200.0
2021-02-27,145694100.0
2021-02-28,121747000.0
2021-03-01,124939400.0
2021-03-02,152692600.0
2021-03-03,142987900.0
2021-03-04,122754300.0
2021-03-05,132600900.0
2021-03-06,111096500.0
2021-03-07,157266900.0
2021-03-08,220456000.0
2021-03-09,130382600.0
2021-03-10,138812100.0
2021-03-11,131012700.0
2021-03-12,186390100.0
2021-03-13,188166300.0
2021-03-14,154475700.0
2021-03-15,186683600.0
2021-03-16,240933200.0
2021-03-17,223884200.0
2021-03-18,284907600.0
2021-03-19,238886500.0
2021-03-20,258302200.0
2021-03-21,227078600.0
2021-03-22,228588800.0
2021-03-23,191755300.0
2021-03-24,262503500.0
2021-03-25,176273000.0
2021-03-26,209694800.0
2021-03-27,221206200.0
2021-03-28,160922800.0
2021-03-29,181142000.0
2021-03-30,235420900.0
2021-03-31,185303000.0
2021-04-01,165209700.0
2021-04-02,147235900.0
2021-04-03,186873600.0
2021-04-04,186255800.0
2021-04-05,210957000.0
2021-04-06,248382800.0
2021-04-07,180898500.0
2021-04-08,171884000.0
2021-04-09,274950300.0
2021-04-10,178208600.0
2021-04-11,164527000.0
2021-04-12,320549600.0
2021-04-13,172993800.0
2021-04-14,153917500.0
2021-04-15,179134300.0
2021-04-16,177048600.0
2021-04-17,214620000.0
2021-04-18,176269600.0
2021-04-19,156016500.0
2021-04-20,121929400.0
2021-04-21,131231700.0
2021-04-22,118293600.0
2021-04-23,152045200.0
2021-04-24,142287100.0
2021-04-25,115137000.0
2021-04-26,124970500.0
2021-04-27,182031100.0
2021-04-28,184299900.0
2021-04-29,255343400.0
2021-04-30,394223400.0
2021-05-01,238916500.0
2021-05-02,318501300.0
2021-05-03,413270000.0
2021-05-04,389435100.0
2021-05-05,373716300.0
2021-05-06,311073900.0
2021-05-07,315431000.0
2021-05-08,344864400.0
2021-05-09,324682400.0
2021-05-10,423162400.0
2021-05-11,291080000.0
2021-05-12,259072100.0
2021-05-13,251926800.0
2021-05-14,213602200.0
2021-05-15,223782800.0
2021-05-16,277389400.0
2021-05-17,415405600.0
2021-05-18,417090700.0
2021-05-19,260530800.0
