fecha_hora,HIDRAULICA,TERMICA,COGENERADOR,DESCONOCIDO,SOLAR,EOLICA
2019-01-07 10:00:00,4648390.489999999,2220233.0300000003,73154.7,66187.73999999999,6844.38,0.0
2019-01-07 11:00:00,4896957.349999999,2225963.3200000003,76846.18,66559.33,9073.86,0.0
2019-01-07 12:00:00,5026321.899999999,2228008.96,77595.79,65545.07999999999,9661.14,0.0
2019-01-07 13:00:00,4996827.6099999985,2229252.2199999997,73766.36,66990.51,8076.9,0.0
2019-01-07 14:00:00,4894902.56,2229062.58,77214.41,68698.78,6756.12,0.0
2019-01-07 15:00:00,4810175.22,2223166.61,73459.14,70752.51000000001,3811.56,0.0
2019-01-07 16:00:00,4768561.109999998,2180693.6100000003,63538.21000000001,72705.28,2012.04,0.0
2019-01-07 17:00:00,4798960.410000001,2228324.69,60105.08,71585.93,444.3,0.0
2019-01-07 18:00:00,5884116.92,2193661.7700000005,70993.29000000001,70592.21,0.0,0.0
2019-01-07 19:00:00,6208494.639999998,2165738.34,70844.83,69063.22,0.0,0.0
2019-01-07 20:00:00,6011499.770000001,2165093.9600000004,73222.76000000001,68817.08000000002,0.0,0.0
2019-01-07 21:00:00,5529255.88,2167289.85,69354.35,68458.58,0.0,0.0
2019-01-07 22:00:00,5016254.19,2168188.18,73998.6,66504.15,0.0,0.0
2019-01-07 23:00:00,4621500.289999999,2099174.83,73064.02,65772.47,0.0,0.0
2019-01-08 00:00:00,4263381.38,2056105.4700000002,76028.39,66785.66,0.0,0.0
2019-01-08 01:00:00,4042257.909999999,2048694.46,73624.29,67871.26,0.0,0.0
2019-01-08 02:00:00,3924652.2200000007,2047483.7399999998,73157.41,66967.12999999999,0.0,0.0
2019-01-08 03:00:00,3930913.22,2046883.91,75849.72,63754.91,0.0,0.0
2019-01-08 04:00:00,3994909.9099999983,2057484.41,74824.17,63129.719999999994,0.0,0.0
2019-01-08 05:00:00,4215861.1,2115802.3,76417.12,62378.25,0.0,0.0
2019-01-08 06:00:00,4402158.68,2101971.42,74474.33,60891.73,72.79,0.0
2019-01-08 07:00:00,4934689.180000001,2085419.2000000002,73973.2,61100.86,1213.02,0.0
2019-01-08 08:00:00,5497544.469999999,2119060.8,72097.5,61904.32,4081.38,0.0
2019-01-08 09:00:00,5855269.02,2143914.0599999996,70351.66,62152.55,7749.06,0.0
