fecha,alineacion_despacho,alineacion_media_7d,alineacion_lag1d,alineacion_anomalia_lag1d,alineacion_anomalia_media_7d
2019-06-01,0.8817417623483123,0.8754730749381271,0.9383148632568364,0.056952696120847524,-0.003939070431010304
2019-06-02,0.890539578956477,0.8828823424493503,0.8817417623483123,-0.0015942735422647125,0.0030547541091181358
2019-06-03,0.9293527148865898,0.8798211225057768,0.890539578956477,-0.005824320165595198,-0.0024862000484130293
2019-06-04,0.9493654216630991,0.8949709727174593,0.9293527148865898,0.028050210789053343,0.009580065849570068
2019-06-05,0.937161322120793,0.9174222784198073,0.9493654216630991,0.04254031854053475,0.028105730490904906
2019-06-06,0.8222455421194461,0.920770886168186,0.937161322120793,0.030788955468072032,0.027301939911022872
2019-06-07,0.6227823471293721,0.9069601721930791,0.8222455421194461,-0.0802639937927111,0.010092799059705235
2019-06-08,0.865444021900392,0.8618840984605842,0.6227823471293721,-0.27159399561317965,-0.03684244261658436
2019-06-09,0.912328782341132,0.859555849825167,0.865444021900392,-0.025727842906128173,-0.04029009538285057
2019-06-10,0.9285361419539017,0.862668593165832,0.912328782341132,0.019646921783352256,-0.036651346533000936
2019-06-11,0.8619008727592613,0.8625519398897337,0.9285361419539017,0.03611809957248302,-0.03549879099251098
2019-06-12,0.939455527598947,0.8500570043320426,0.8619008727592613,-0.02953513751808079,-0.045795284715170345
2019-06-13,0.927283897074255,0.8503847479717789,0.939455527598947,0.04794435891430415,-0.04334451279428004
2019-06-14,0.9200714107971095,0.8653902272510373,0.927283897074255,0.03484469458840056,-0.02690041445412123
2019-06-15,0.8948194427727374,0.9078600934892854,0.9200714107971095,0.028000381051236034,0.015898782212223867
2019-06-16,0.8495139815034045,0.9120565821853349,0.8948194427727374,0.004981243057964324,0.02028579449280851
2019-06-17,0.9321274624201749,0.9030830392085166,0.8495139815034045,-0.037056931061370646,0.012185244086419522
2019-06-18,0.9628556991099385,0.9035960849894129,0.9321274624201749,0.04423498997373054,0.01334479985802631
2019-06-19,0.8610680060180135,0.9180182030395095,0.9628556991099385,0.07086848787776812,0.027688174914576154
2019-06-20,0.8515664141490221,0.9068199856708047,0.8610680060180135,-0.027572410414612336,0.016900065010445227
2019-06-21,0.938863314057785,0.8960032023957715,0.8515664141490221,-0.035753859046339764,0.006814557348339467
2019-06-22,0.8809579765923793,0.8986877600044394,0.938863314057785,0.04973354126818841,0.009919294522189806
2019-06-23,0.3596475319455786,0.8967075505501025,0.8809579765923793,-0.006376317921974239,0.008296785810770011
2019-06-24,0.8921432443368554,0.8267266291846989,0.3596475319455786,-0.5086171579472551,-0.05906896088721349
2019-06-25,0.888330138395973,0.8210145980299389,0.8921432443368554,0.021803009291784803,-0.06227352955606288
2019-06-26,0.9216648905363516,0.8103680893565153,0.888330138395973,0.01877783602308636,-0.06971505124958885
2019-06-27,0.895824053917415,0.8190247871448493,0.9216648905363516,0.048833883925746946,-0.05879986634382323
2019-06-28,0.7012356539203431,0.8253473071117625,0.895824053917415,0.019539121567785367,-0.05090086911323393
2019-06-29,0.7832016063475885,0.7914004985206995,0.7012356539203431,-0.16796643129722655,-0.0820008651940075
2019-06-30,0.8023590181358025,0.7774353027714435,0.7832016063475885,-0.08147651441672765,-0.09272946469325798
2019-07-01,0.8700314188862226,0.8406798007986185,0.8023590181358025,-0.057787241124479194,-0.028325190861432845
2019-07-02,0.9537629346687552,0.8375209685913853,0.8700314188862226,0.010275504408010505,-0.0299719772734006
2019-07-03,0.9192075209656074,0.8468685109160684,0.9537629346687552,0.09189957500013379,-0.019526014562393827
2019-07-04,0.9216343048148359,0.8465174581202477,0.9192075209656074,0.057682334427685555,-0.018261950204974026
2019-07-05,0.9089701630799629,0.8502046368198793,0.9216343048148359,0.061033488838522776,-0.012334183452011538
2019-07-06,0.9413717993900557,0.8798809952712536,0.9089701630799629,0.04930905240501082,0.018705171362593802
2019-07-07,0.8482519245437332,0.9024767371344632,0.9413717993900557,0.07773981347274994,0.0414503610610906
2019-07-08,0.9503200598285464,0.9090328666213104,0.8482519245437332,-0.022895713954051322,0.0464348649425803
2019-07-09,0.9124739424510565,0.9205026724702138,0.9503200598285464,0.07634322006649008,0.055873110036648806
2019-07-10,0.9400185684514127,0.9146042450105425,0.9124739424510565,0.03849226401866945,0.0482434941821539
2019-07-11,0.9322721818930024,0.917577251794229,0.9400185684514127,0.06565414246910872,0.04938232390235721
2019-07-12,0.9009311952827143,0.9190969485196814,0.9322721818930024,0.05556204560624023,0.04860068915488828
2019-07-13,0.9249290467943692,0.917948524548646,0.9009311952827143,0.025505203406493093,0.04520013929795717
2019-07-14,0.9337355394253811,0.9155995598921193,0.9249290467943692,0.04958154992747765,0.04117753022006113
2019-07-15,0.9299215269766029,0.9278115048752118,0.9337355394253811,0.057932571604213834,0.05272442815695615
2019-07-16,0.9602988665220209,0.9248974287535056,0.9299215269766029,0.05294848968197352,0.04938232381631093
2019-07-17,0.909684122099957,0.9317295607636433,0.9602988665220209,0.07963299972677085,0.055259571774611126
2019-07-18,0.8941199219246871,0.927396068427721,0.909684122099957,0.029766366648714127,0.0501327466574119
2019-07-19,0.9309803383459585,0.9219457455751047,0.8941199219246871,0.016493359046286127,0.0445515057202756
2019-07-20,0.8777086827956517,0.9262384802984253,0.9309803383459585,0.05102336438995936,0.04819695728934221
2019-07-21,0.9053190189970728,0.9194927140128941,0.8777086827956517,-0.0031197001152351023,0.04066820728324039
2019-07-22,0.9456272901940131,0.9154332110945643,0.9053190189970728,0.025608779254876368,0.03605052266190646
2019-07-23,0.9291560361107245,0.9176768915541944,0.9456272901940131,0.06376140666509555,0.03759522508806675
2019-07-24,0.9304029470310956,0.9132279157811521,0.9291560361107245,0.028306535776302044,0.03026287309514264
2019-07-25,0.933186759766832,0.916187747914172,0.9304029470310956,0.028278123273531852,0.03005026689868803
2019-07-26,0.9215719977956329,0.921768724748764,0.933186759766832,0.029566715296906243,0.031917889220205185
2019-07-27,0.9447922390071114,0.9204246760987175,0.9215719977956329,0.017955049750397856,0.027193844271696403
2019-07-28,0.9430706544183195,0.9300080412717833,0.9447922390071114,0.039543018125553164,0.03328851830609473
2019-07-29,0.9001269425331989,0.9354011320462471,0.9430706544183195,0.02976026685349531,0.03388158796304029
2019-07-30,0.9534842949951448,0.9289010823804164,0.9001269425331989,-0.01708095623781225,0.022332678976910603
2019-07-31,0.9416684785780229,0.9323765479353335,0.9534842949951448,0.031238886995488713,0.02275158629393727
2019-08-01,0.9185234677641569,0.9339859095848946,0.9416684785780229,0.017035168588640404,0.021145449910381347
2019-08-02,0.9603862349983593,0.9318911535845125,0.9185234677641569,-0.004935193328405751,0.016216605821051062
2019-08-03,0.9310992475697827,0.9374360446134734,0.9603862349983593,0.035554950104704885,0.018730877300237782
2019-08-04,0.6758479739093539,0.9354799029795693,0.9310992475697827,0.005952464584296657,0.013932226794343996
2019-08-05,0.9047977652652098,0.8973052343354314,0.6758479739093539,-0.2415280694371118,-0.024823249818599877
2019-08-06,0.8375283003204927,0.8979724947257186,0.9047977652652098,-0.011359143610427669,-0.024005848014687796
2019-08-07,0.9226574098581207,0.8814073526293399,0.8375283003204927,-0.07827115441437005,-0.03965013964466762
2019-08-08,0.9216305711963372,0.8786914856693537,0.9226574098581207,0.0077800434556053455,-0.04097230037795834
2019-08-09,0.915970765620008,0.8791353575882367,0.9216305711963372,0.006447983835645932,-0.03934613221166524
2019-08-10,0.9613845431099595,0.8727902905341864,0.915970765620008,0.001589771687030117,-0.044198300557047356
2019-08-11,0.9276298846864233,0.8771167613256402,0.9613845431099595,0.046033137136416546,-0.0384724901924588
2019-08-12,0.8757718222145424,0.9130856057223645,0.9276298846864233,0.011388522399423229,-0.002341548501525221
2019-08-13,0.7039055681581754,0.9089390424294119,0.8757718222145424,-0.038830965919796734,-0.006266094545720802
2019-08-14,0.8137715160089829,0.8898500806919379,0.7039055681581754,-0.2030362209339237,-0.02408967547708561
2019-08-15,0.7683103597491553,0.874294952999204,0.8137715160089829,-0.08929860605086204,-0.03795805397800952
2019-08-16,0.8573583149658418,0.8523920656496067,0.7683103597491553,-0.12836014541826068,-0.05721635815713904
2019-08-17,0.9289210267553553,0.8440188584132972,0.8573583149658418,-0.037567996630437084,-0.06281032505963435
2019-08-18,0.9652838996874498,0.8393812132197823,0.9289210267553553,0.032834678331387424,-0.06469581917463851
2019-08-19,0.8697967824082513,0.844760358219929,0.9652838996874498,0.0680540992187656,-0.05660073677187532
2019-08-20,0.9197373292379637,0.8439067811047446,0.8697967824082513,-0.027169288047519724,-0.05493478279012146
2019-08-21,0.957694829747578,0.8747398898304286,0.9197373292379637,0.02229064844082973,-0.02274523002229954
2019-08-22,0.9378295948838457,0.8953003632216564,0.957694829747578,0.059845897631991996,-0.0014388723533203926
2019-08-23,0.8658000725265649,0.9195173968123266,0.9378295948838457,0.03969154414248888,0.022568511869643832
2019-08-24,0.8749065548882479,0.9207233621781441,0.8658000725265649,-0.030184549064640853,0.023623290093329006
2019-08-25,0.9269004281484413,0.9130070090542716,0.8749065548882479,-0.01913539320700519,0.01619899415927292
2019-08-26,0.9434265690954267,0.9075236559772704,0.9269004281484413,0.03268086570809481,0.011145675086319948
2019-08-27,0.95838670756712,0.9180421969325812,0.9434265690954267,0.0492525289854695,0.022063077519604124
2019-08-28,0.8887507267967211,0.9235635366938892,0.95838670756712,0.0637021323522029,0.027979003792657435
2019-08-29,0.9364822127680938,0.9137143791294811,0.8887507267967211,-0.005554641226980128,0.01863606966994713
2019-08-30,0.9726928096694941,0.9135218959700878,0.9364822127680938,0.042743580818627724,0.019072074909395536
2019-08-31,0.9439920096563815,0.9287922869905064,0.9726928096694941,0.07792003335031228,0.03451558668296027
2019-09-01,0.8866154501934528,0.9386616376716683,0.9439920096563815,0.04837028194079229,0.044159254561217054
2019-09-02,0.909135538313359,0.9329066408209556,0.8866154501934528,-0.006547251361972983,0.038555237836921656
2019-09-03,0.8532023550169283,0.9280079221378033,0.909135538313359,0.01670496039981395,0.033905585181828006
2019-09-04,0.8987428394496275,0.9129815860592043,0.8532023550169283,-0.04514003560020241,0.018356704045770104
2019-09-05,0.9661825294176576,0.9144090307239053,0.8987428394496275,0.0006022796930161833,0.019236264177198148
2019-09-06,0.9323735735233856,0.9186519331024143,0.9661825294176576,0.06375349535780739,0.0222376805399381
2019-09-07,0.9431676507341121,0.912892042224399,0.9323735735233856,0.02962066734135993,0.015337771110087764
2019-09-08,0.7859764021929395,0.9127742766640747,0.9431676507341121,0.03969684190082723,0.014098708247235612
2019-09-09,0.9826953063639453,0.8983972698068585,0.7859764021929395,-0.11316126119277636,-0.001131864585736299
2019-09-10,0.9627073032675171,0.9089058080997994,0.9826953063639453,0.0828472842030964,0.008317038814732622
2019-09-11,0.8529126298944162,0.9245493721355977,0.9627073032675171,0.06169003382063176,0.023578477303423218
2019-09-12,0.9610709804832287,0.9180021993419961,0.8529126298944162,-0.04734266647513152,0.016729199279402116
2019-09-13,0.8261201802386776,0.9172719780656493,0.9610709804832287,0.05224350370284592,0.015084914757264764
2019-09-14,0.8809579765923793,0.9020929218821195,0.8261201802386776,-0.08311891868269505,-0.0010207403890288053
2019-09-15,0.9682021787504911,0.8932058255761577,0.8809579765923793,-0.03203604289043416,-0.011268295359209004
2019-09-16,0.91390228761304,0.9192380793700936,0.9682021787504911,0.05151336380818938,0.012256651069500388
2019-09-17,0.6033109828820609,0.9094105052628214,0.91390228761304,-0.0022859026911845604,9.476722746025259e-05
2019-09-18,0.9482433889500695,0.8580681737791848,0.6033109828820609,-0.30081144352865086,-0.05169115810815155
2019-09-19,0.9276004765373064,0.8716868536442782,0.9482433889500695,0.041506075654630714,-0.03899848066104266
2019-09-20,0.8993886356662203,0.8669053530805749,0.9276004765373064,0.0206010583318893,-0.04351882999975075
2019-09-21,0.9636340257508091,0.8773722752845098,0.8993886356662203,-0.005667242736484779,-0.03245430486457785
2019-09-22,0.9174755356871982,0.8891831394499997,0.9636340257508091,0.057717999652538654,-0.019632298787010307
2019-09-23,0.9182377334421935,0.8819364761552436,0.9174755356871982,0.009836994150239975,-0.025586065881003078
2019-09-24,0.9408599211914321,0.8825558255594083,0.9182377334421935,0.009154819286770421,-0.02395167702700951
2019-09-25,0.9267145619911816,0.9307771024607471,0.9408599211914321,0.031311690601242614,0.0234944849915467
2019-09-26,0.8356525085472725,0.9277015557523345,0.9267145619911816,0.01772339830446701,0.020096959655809026
2019-09-27,0.9377777312039868,0.9145661317537581,0.8356525085472725,-0.06924751517211403,0.007261449155237124
2019-09-28,0.9407817850953695,0.9200502882591534,0.9377777312039868,0.03124347400435812,0.012534408689643253
2019-09-29,0.9460113896814957,0.9167856824512334,0.9407817850953695,0.034104208818165116,0.009161009999018461
2019-09-30,0.9096183040583786,0.9208622330218474,0.9460113896814957,0.040223194070557744,0.013501895701920999
2019-10-01,0.9271369209663832,0.9196308859670167,0.9096183040583786,0.0049758986340407985,0.012904907037245339
2019-10-02,0.9279339314165468,0.9176704573634383,0.9271369209663832,0.021143799849614453,0.011452351215584173
2019-10-03,0.9316279214709009,0.9178446529956332,0.9279339314165468,0.021314197196338425,0.011965322485851517
2019-10-04,0.9157769186899078,0.9315554262704373,0.9316279214709009,0.022394001702226718,0.025056967753614483
2019-10-05,0.9109874864379885,0.9284124530541404,0.9157769186899078,0.005975196279891071,0.021447213792976334
2019-10-06,0.8161163004142097,0.9241561246745145,0.9109874864379885,0.003025598793960693,0.01700741236094713
2019-10-07,0.953260603305578,0.9055996833506166,0.8161163004142097,-0.0879703447928456,-0.0013059503338247774
2019-10-08,0.8524041985639222,0.911834297528788,0.953260603305578,0.04883752634614047,0.0049599964821894615
2019-10-09,0.8476893843106355,0.9011581943284362,0.8524041985639222,-0.05423313827454801,-0.0058081375355480335
2019-10-10,0.9890742081271414,0.8896946875990205,0.8476893843106355,-0.05444775512605782,-0.016631273581604638
2019-10-11,0.8789366151221892,0.8979012999784833,0.9890742081271414,0.0860581718617941,-0.007536392130237871
2019-10-12,0.9594852651733485,0.8926383994688092,0.8789366151221892,-0.024946887317417232,-0.011953832644139057
2019-10-13,0.845664013578967,0.8995666535738607,0.9594852651733485,0.05565461991073806,-0.004435401056028005
2019-10-14,0.9370241750008608,0.9037877554545403,0.845664013578967,-0.0588180927949864,-0.0002707936277624049
2019-10-15,0.9015277292861154,0.9014682656967236,0.9370241750008608,0.030673195346624493,-0.002865698056264687
2019-10-16,0.9194188995095949,0.9084859129427512,0.9015277292861154,-0.002600768719308366,0.004510354737340976
2019-10-17,0.8708990960875699,0.9187329865426025,0.9194188995095949,0.015106514440952679,0.01444667896119962
2019-10-18,0.882200293769405,0.9018508276798064,0.8708990960875699,-0.04233289275458929,-0.0038949016982837226
2019-10-19,0.9190123078792822,0.9023170674865516,0.882200293769405,-0.028830258566731937,-0.004449669019614395
2019-10-20,0.8926134562067756,0.8965352164445423,0.9190123078792822,0.008268027831746072,-0.011219182173756106
2019-10-21,0.8522314569365572,0.9032422796770863,0.8926134562067756,-0.017904984525445755,-0.005374452420964586
2019-10-22,0.8311623094243963,0.8911290342393287,0.8522314569365572,-0.05457356483518894,-0.017552561018366504
2019-10-23,0.9484541198135545,0.8810768314019402,0.8311623094243963,-0.07276560480525662,-0.02757610903064483
2019-10-24,0.8366234886362933,0.8852247200167914,0.9484541198135545,0.04351899270485626,-0.023517183564372886
2019-10-25,0.9086912390904025,0.8803282046666092,0.8366234886362933,-0.06483709072056698,-0.026732068988083984
2019-10-26,0.83658685627022,0.8841126254267516,0.9086912390904025,0.007831437163568156,-0.0214946838837554
2019-10-27,0.7141797951607579,0.8723375609111713,0.83658685627022,-0.06430409058071251,-0.031862129371249485
2019-10-28,0.9350713057048375,0.8468470379045974,0.7141797951607579,-0.17925788715540025,-0.054912544032671554
2019-10-29,0.943630312214981,0.8586813020143518,0.9350713057048375,0.04182397270169702,-0.041141467241687844
2019-10-30,0.9276004765373064,0.8747481595558639,0.943630312214981,0.05046234846072428,-0.02353747391797629
2019-10-31,0.8967574438182702,0.871769067659257,0.9276004765373064,0.033833107033752086,-0.02492117187099117
2019-11-01,0.9247468763092642,0.8803596326852536,0.8967574438182702,0.004002723552986254,-0.015086912689054996
2019-11-02,0.9155789237914361,0.882653295145091,0.9247468763092642,0.03209839121422309,-0.011620204967532863
