fecha_hora,precio_bolsa,demanda,generacion,volumen_embalses,aportes_hidricos,es_pandemia,oni
2019-01-01 00:00:00,318.4231,6276771.07,6235333.96,12106776000.0,63035900.0,0,1.0
2019-01-01 01:00:00,318.4231,6086853.43,6059405.81,12103978175.0,62946958.333333336,0,1.0
2019-01-01 02:00:00,318.4231,5896211.05,5870845.72,12101180350.0,62858016.666666664,0,1.0
2019-01-01 03:00:00,318.4231,5729899.01,5699176.25,12098382525.0,62769075.0,0,1.0
2019-01-01 04:00:00,308.9231,5587582.82,5665101.75,12095584700.0,62680133.333333336,0,1.0
2019-01-01 05:00:00,218.9231,5449435.68,5434810.39,12092786875.0,62591191.666666664,0,1.0
2019-01-01 06:00:00,153.9231,5022627.22,4970665.48,12089989050.0,62502250.0,0,1.0
2019-01-01 07:00:00,153.9231,5087709.11,5129561.5,12087191225.0,62413308.333333336,0,1.0
2019-01-01 08:00:00,195.1311,5330751.68,5362085.93,12084393400.0,62324366.666666664,0,1.0
2019-01-01 09:00:00,293.9231,5627271.31,5512746.38,12081595575.0,62235425.0,0,1.0
2019-01-01 10:00:00,318.4231,5873567.16,5745732.55,12078797750.0,62146483.333333336,0,1.0
2019-01-01 11:00:00,318.4231,6061426.48,5934289.9,12075999925.0,62057541.666666664,0,1.0
2019-01-01 12:00:00,318.4231,6153408.33,6030383.65,12073202100.0,61968600.0,0,1.0
2019-01-01 13:00:00,318.4231,6157778.94,6039480.77,12070404275.0,61879658.333333336,0,1.0
2019-01-01 14:00:00,318.4231,6084322.48,5970030.62,12067606450.0,61790716.666666664,0,1.0
2019-01-01 15:00:00,318.4231,6031333.11,5917377.57,12064808625.0,61701775.0,0,1.0
2019-01-01 16:00:00,318.4231,5965920.72,5848176.51,12062010800.0,61612833.333333336,0,1.0
2019-01-01 17:00:00,318.4231,6044879.76,5921028.09,12059212975.0,61523891.666666664,0,1.0
2019-01-01 18:00:00,318.4231,7019193.19,6928221.06,12056415150.0,61434950.0,0,1.0
2019-01-01 19:00:00,333.9231,7359946.31,7291895.55,12053617325.0,61346008.333333336,0,1.0
2019-01-01 20:00:00,333.9231,7232326.69,7171193.56,12050819500.0,61257066.666666664,0,1.0
2019-01-01 21:00:00,318.4231,6967995.72,6905081.96,12048021675.0,61168125.0,0,1.0
2019-01-01 22:00:00,318.4231,6591039.62,6555007.33,12045223850.0,61079183.333333336,0,1.0
2019-01-01 23:00:00,318.4231,6201965.78,6169805.1,12042426025.0,60990241.666666664,0,1.0
2019-01-02 00:00:00,335.52288,5873553.84,5925533.34,12039628200.0,60901300.0,0,1.0
2019-01-02 01:00:00,323.02288,5689225.2,5773632.12,12036159954.166666,61032829.166666664,0,1.0
2019-01-02 02:00:00,295.50888,5560350.59,5641394.85,12032691708.333334,61164358.333333336,0,1.0
2019-01-02 03:00:00,262.02288,5507255.67,5582147.76,12029223462.5,61295887.5,0,1.0
2019-01-02 04:00:00,262.02288,5566214.03,5639618.09,12025755216.666666,61427416.666666664,0,1.0
2019-01-02 05:00:00,292.23188,5734038.16,5800234.26,12022286970.833334,61558945.833333336,0,1.0
2019-01-02 06:00:00,292.23188,5817390.9,5880512.3,12018818725.0,61690475.0,0,1.0
2019-01-02 07:00:00,335.52288,6365447.0,6420810.08,12015350479.166666,61822004.166666664,0,1.0
2019-01-02 08:00:00,335.52288,7007684.3,7060730.31,12011882233.333334,61953533.333333336,0,1.0
2019-01-02 09:00:00,335.52288,7406570.75,7461405.71,12008413987.5,62085062.5,0,1.0
2019-01-02 10:00:00,348.02288,7780979.01,7840076.27,12004945741.666666,62216591.666666664,0,1.0
2019-01-02 11:00:00,348.02288,8062517.13,8126707.53,12001477495.833334,62348120.833333336,0,1.0
2019-01-02 12:00:00,348.02288,8065549.99,8145619.3,11998009250.0,62479650.0,0,1.0
2019-01-02 13:00:00,348.02288,8076560.97,8152404.57,11994541004.166666,62611179.166666664,0,1.0
2019-01-02 14:00:00,348.02288,8129360.31,8204111.83,11991072758.333334,62742708.333333336,0,1.0
2019-01-02 15:00:00,348.02288,8120569.65,8202768.81,11987604512.5,62874237.5,0,1.0
2019-01-02 16:00:00,348.02288,7968332.46,8051990.27,11984136266.666666,63005766.666666664,0,1.0
2019-01-02 17:00:00,348.02288,7805584.08,7869161.63,11980668020.833334,63137295.833333336,0,1.0
2019-01-02 18:00:00,372.02288,8585573.42,8660802.76,11977199775.0,63268825.0,0,1.0
2019-01-02 19:00:00,393.02288,8763598.71,8865703.13,11973731529.166666,63400354.166666664,0,1.0
2019-01-02 20:00:00,393.02288,8549994.02,8660655.04,11970263283.333334,63531883.333333336,0,1.0
2019-01-02 21:00:00,353.02288,8151985.15,8267621.53,11966795037.5,63663412.5,0,1.0
2019-01-02 22:00:00,348.02288,7566745.6,7677771.07,11963326791.666666,63794941.666666664,0,1.0
2019-01-02 23:00:00,348.02288,6992882.85,7075342.06,11959858545.833334,63926470.833333336,0,1.0
2019-01-03 00:00:00,329.34796,6526009.4,6595188.08,11956390300.0,64058000.0,0,1.0
2019-01-03 01:00:00,329.34796,6253470.18,6334277.05,11953083641.666666,63994387.5,0,1.0
2019-01-03 02:00:00,329.34796,6071629.84,6145048.46,11949776983.333334,63930775.0,0,1.0
2019-01-03 03:00:00,329.34796,6030099.66,6103792.02,11946470325.0,63867162.5,0,1.0
2019-01-03 04:00:00,329.34796,6128073.58,6200395.7,11943163666.666666,63803550.0,0,1.0
2019-01-03 05:00:00,329.34796,6325584.25,6408399.6,11939857008.333334,63739937.5,0,1.0
2019-01-03 06:00:00,329.34796,6384345.32,6460478.31,11936550350.0,63676325.0,0,1.0
2019-01-03 07:00:00,341.34796,6881460.69,6953993.22,11933243691.666666,63612712.5,0,1.0
2019-01-03 08:00:00,376.34796,7454965.79,7541136.42,11929937033.333334,63549100.0,0,1.0
2019-01-03 09:00:00,381.34796,7819853.61,7914042.98,11926630375.0,63485487.5,0,1.0
2019-01-03 10:00:00,381.34796,8166131.49,8260464.71,11923323716.666666,63421875.0,0,1.0
2019-01-03 11:00:00,390.34796,8449671.82,8548429.78,11920017058.333334,63358262.5,0,1.0
2019-01-03 12:00:00,401.34796,8415280.07,8526709.54,11916710400.0,63294650.0,0,1.0
2019-01-03 13:00:00,401.34796,8430955.48,8560190.65,11913403741.666666,63231037.5,0,1.0
2019-01-03 14:00:00,401.34796,8541991.37,8653907.24,11910097083.333334,63167425.0,0,1.0
2019-01-03 15:00:00,386.34796,8526179.6,8638817.73,11906790425.0,63103812.5,0,1.0
2019-01-03 16:00:00,381.34796,8287802.67,8394322.05,11903483766.666666,63040200.0,0,1.0
2019-01-03 17:00:00,381.34796,8141709.41,8251759.73,11900177108.333334,62976587.5,0,1.0
2019-01-03 18:00:00,390.34796,8928887.18,9048144.5,11896870450.0,62912975.0,0,1.0
2019-01-03 19:00:00,451.34796,9058868.81,9213768.66,11893563791.666666,62849362.5,0,1.0
2019-01-03 20:00:00,401.34796,8814455.7,8973344.31,11890257133.333334,62785750.0,0,1.0
2019-01-03 21:00:00,381.34796,8393979.78,8550449.87,11886950475.0,62722137.5,0,1.0
2019-01-03 22:00:00,381.34796,7771122.19,7910610.93,11883643816.666666,62658525.0,0,1.0
2019-01-03 23:00:00,381.34796,7189463.09,7311246.86,11880337158.333334,62594912.5,0,1.0
2019-01-04 00:00:00,378.15036,6715670.84,6812299.77,11877030500.0,62531300.0,0,1.0
2019-01-04 01:00:00,378.15036,6432573.42,6526706.67,11873941633.333334,62541208.333333336,0,1.0
2019-01-04 02:00:00,375.15036,6280152.8,6359974.45,11870852766.666666,62551116.666666664,0,1.0
2019-01-04 03:00:00,350.15036,6182822.8,6266674.87,11867763900.0,62561025.0,0,1.0
2019-01-04 04:00:00,350.15036,6275522.66,6348121.5,11864675033.333334,62570933.333333336,0,1.0
2019-01-04 05:00:00,378.15036,6489206.65,6569384.77,11861586166.666666,62580841.666666664,0,1.0
2019-01-04 06:00:00,378.15036,6551133.28,6621183.81,11858497300.0,62590750.0,0,1.0
2019-01-04 07:00:00,380.88136,7046291.22,7110967.52,11855408433.333334,62600658.333333336,0,1.0
2019-01-04 08:00:00,378.15036,7633483.11,7706762.4,11852319566.666666,62610566.666666664,0,1.0
2019-01-04 09:00:00,378.15036,8024990.73,8102375.46,11849230700.0,62620475.0,0,1.0
2019-01-04 10:00:00,380.88136,8379790.49,8473655.72,11846141833.333334,62630383.333333336,0,1.0
2019-01-04 11:00:00,380.88136,8659780.78,8754522.27,11843052966.666666,62640291.666666664,0,1.0
2019-01-04 12:00:00,380.88136,8610444.05,8712552.67,11839964100.0,62650200.0,0,1.0
2019-01-04 13:00:00,380.88136,8647935.36,8741167.25,11836875233.333334,62660108.333333336,0,1.0
2019-01-04 14:00:00,380.88136,8753592.89,8849031.08,11833786366.666666,62670016.666666664,0,1.0
2019-01-04 15:00:00,380.88136,8720246.6,8818018.65,11830697500.0,62679925.0,0,1.0
2019-01-04 16:00:00,380.88136,8547376.75,8639005.05,11827608633.333334,62689833.333333336,0,1.0
2019-01-04 17:00:00,380.88136,8313729.82,8392419.31,11824519766.666666,62699741.666666664,0,1.0
2019-01-04 18:00:00,380.88136,9067113.95,9156263.12,11821430900.0,62709650.0,0,1.0
2019-01-04 19:00:00,380.88136,9244852.95,9359527.35,11818342033.333334,62719558.333333336,0,1.0
2019-01-04 20:00:00,380.88136,8970447.75,9087809.51,11815253166.666666,62729466.666666664,0,1.0
2019-01-04 21:00:00,380.88136,8517426.78,8647913.18,11812164300.0,62739375.0,0,1.0
2019-01-04 22:00:00,378.15036,7971350.11,8086770.79,11809075433.333334,62749283.333333336,0,1.0
2019-01-04 23:00:00,344.05036,7402803.2,7487978.27,11805986566.666666,62759191.666666664,0,1.0
2019-01-05 00:00:00,348.38007,6913421.36,6913570.71,11802897700.0,62769100.0,0,1.0
2019-01-05 01:00:00,348.38007,6636614.36,6612233.68,11800783754.166666,63016266.666666664,0,1.0
2019-01-05 02:00:00,348.38007,6440208.45,6420919.28,11798669808.333334,63263433.333333336,0,1.0
2019-01-05 03:00:00,239.00707,6332904.02,6309445.39,11796555862.5,63510600.0,0,1.0
2019-01-05 04:00:00,254.43607,6348787.98,6331671.08,11794441916.666666,63757766.666666664,0,1.0
2019-01-05 05:00:00,348.38007,6428475.4,6415575.39,11792327970.833334,64004933.333333336,0,1.0
2019-01-05 06:00:00,348.38007,6387618.38,6357552.88,11790214025.0,64252100.0,0,1.0
2019-01-05 07:00:00,348.38007,6802980.42,6760259.87,11788100079.166666,64499266.666666664,0,1.0
2019-01-05 08:00:00,348.38007,7367699.15,7324722.74,11785986133.333334,64746433.333333336,0,1.0
2019-01-05 09:00:00,381.24907,7772368.54,7728319.58,11783872187.5,64993600.0,0,1.0
2019-01-05 10:00:00,401.64907,8130987.61,8096617.42,11781758241.666666,65240766.666666664,0,1.0
2019-01-05 11:00:00,381.24907,8340202.56,8318878.41,11779644295.833334,65487933.333333336,0,1.0
2019-01-05 12:00:00,381.24907,8338222.73,8306225.66,11777530350.0,65735100.0,0,1.0
2019-01-05 13:00:00,381.24907,8210803.32,8180744.39,11775416404.166666,65982266.666666664,0,1.0
2019-01-05 14:00:00,381.24907,8063926.37,8025907.45,11773302458.333334,66229433.333333336,0,1.0
2019-01-05 15:00:00,381.24907,7995411.54,7959281.45,11771188512.5,66476600.0,0,1.0
2019-01-05 16:00:00,379.64907,7857586.77,7819603.56,11769074566.666666,66723766.666666664,0,1.0
2019-01-05 17:00:00,360.64907,7831900.76,7789232.61,11766960620.833334,66970933.333333336,0,1.0
2019-01-05 18:00:00,381.24907,8713077.02,8803808.3,11764846675.0,67218100.0,0,1.0
2019-01-05 19:00:00,396.64907,8914021.51,9032714.28,11762732729.166666,67465266.66666667,0,1.0
2019-01-05 20:00:00,381.24907,8683271.23,8801925.98,11760618783.333334,67712433.33333333,0,1.0
2019-01-05 21:00:00,381.24907,8250631.6,8256034.7,11758504837.5,67959600.0,0,1.0
2019-01-05 22:00:00,381.24907,7728485.73,7720309.17,11756390891.666666,68206766.66666667,0,1.0
2019-01-05 23:00:00,348.38007,7228074.65,7208935.96,11754276945.833334,68453933.33333333,0,1.0
2019-01-06 00:00:00,260.20309,6787445.61,6774082.12,11752163000.0,68701100.0,0,1.0
2019-01-06 01:00:00,260.20309,6497366.45,6475922.1,11749411145.833334,68884612.5,0,1.0
2019-01-06 02:00:00,260.20309,6310974.7,6286550.96,11746659291.666666,69068125.0,0,1.0
2019-01-06 03:00:00,260.20309,6202238.81,6179116.31,11743907437.5,69251637.5,0,1.0
2019-01-06 04:00:00,260.20309,6165130.04,6138647.33,11741155583.333334,69435150.0,0,1.0
2019-01-06 05:00:00,260.20309,6147374.36,6127880.1,11738403729.166666,69618662.5,0,1.0
2019-01-06 06:00:00,257.51609,5913960.89,5884496.47,11735651875.0,69802175.0,0,1.0
2019-01-06 07:00:00,260.20309,6128517.45,6068533.89,11732900020.833334,69985687.5,0,1.0
2019-01-06 08:00:00,260.20309,6463038.71,6370954.79,11730148166.666666,70169200.0,0,1.0
2019-01-06 09:00:00,260.20309,6723584.0,6632579.57,11727396312.5,70352712.5,0,1.0
2019-01-06 10:00:00,360.20309,6988814.78,6901334.51,11724644458.333334,70536225.0,0,1.0
2019-01-06 11:00:00,369.73409,7211911.83,7120303.3,11721892604.166666,70719737.5,0,1.0
2019-01-06 12:00:00,369.73409,7287347.76,7199240.03,11719140750.0,70903250.0,0,1.0
2019-01-06 13:00:00,369.73409,7209742.94,7126885.06,11716388895.833334,71086762.5,0,1.0
2019-01-06 14:00:00,369.73409,7135666.25,7031722.61,11713637041.666666,71270275.0,0,1.0
2019-01-06 15:00:00,369.73409,7018907.46,6924236.11,11710885187.5,71453787.5,0,1.0
2019-01-06 16:00:00,360.20309,6925550.27,6827771.9,11708133333.333334,71637300.0,0,1.0
2019-01-06 17:00:00,260.20309,7012040.42,6916609.27,11705381479.166666,71820812.5,0,1.0
2019-01-06 18:00:00,369.73409,7965356.88,7903190.76,11702629625.0,72004325.0,0,1.0
2019-01-06 19:00:00,369.73409,8147368.7,8144999.84,11699877770.833334,72187837.5,0,1.0
2019-01-06 20:00:00,369.73409,7991318.57,7967963.23,11697125916.666666,72371350.0,0,1.0
2019-01-06 21:00:00,369.73409,7693682.97,7645792.06,11694374062.5,72554862.5,0,1.0
2019-01-06 22:00:00,369.73409,7262154.87,7230601.18,11691622208.333334,72738375.0,0,1.0
2019-01-06 23:00:00,260.20309,6831656.38,6830708.76,11688870354.166666,72921887.5,0,1.0
2019-01-07 00:00:00,369.71226,6434313.5,6430448.18,11686118500.0,73105400.0,0,1.0
2019-01-07 01:00:00,250.18126,6169181.74,6171918.45,11683638666.666666,72865191.66666667,0,1.0
2019-01-07 02:00:00,250.18126,5986968.16,5987545.99,11681158833.333334,72624983.33333333,0,1.0
2019-01-07 03:00:00,250.18126,5891943.59,5918371.66,11678679000.0,72384775.0,0,1.0
2019-01-07 04:00:00,250.18126,5897228.95,5897961.57,11676199166.666666,72144566.66666667,0,1.0
2019-01-07 05:00:00,250.18126,5959169.18,5944994.57,11673719333.333334,71904358.33333333,0,1.0
2019-01-07 06:00:00,250.18126,5826643.25,5794697.73,11671239500.0,71664150.0,0,1.0
2019-01-07 07:00:00,250.18126,6017550.61,5979009.2,11668759666.666666,71423941.66666667,0,1.0
2019-01-07 08:00:00,250.18126,6378519.96,6379817.03,11666279833.333334,71183733.33333333,0,1.0
2019-01-07 09:00:00,379.18126,6724081.7,6716763.68,11663800000.0,70943525.0,0,1.0
2019-01-07 10:00:00,369.71226,7022550.91,7014810.34,11661320166.666666,70703316.66666667,0,1.0
2019-01-07 11:00:00,369.71226,7301800.7,7275400.04,11658840333.333334,70463108.33333333,0,1.0
2019-01-07 12:00:00,369.71226,7423110.42,7407132.87,11656360500.0,70222900.0,0,1.0
2019-01-07 13:00:00,369.71226,7387970.03,7374913.6,11653880666.666666,69982691.66666667,0,1.0
2019-01-07 14:00:00,369.71226,7296402.88,7276634.45,11651400833.333334,69742483.33333333,0,1.0
2019-01-07 15:00:00,369.71226,7216343.65,7181365.04,11648921000.0,69502275.0,0,1.0
2019-01-07 16:00:00,369.71226,7077864.8,7087510.25,11646441166.666666,69262066.66666667,0,1.0
2019-01-07 17:00:00,369.71226,7156156.27,7159420.41,11643961333.333334,69021858.33333333,0,1.0
2019-01-07 18:00:00,400.18126,8118621.78,8219364.19,11641481500.0,68781650.0,0,1.0
2019-01-07 19:00:00,401.18126,8392030.22,8514141.03,11639001666.666666,68541441.66666667,0,1.0
2019-01-07 20:00:00,400.18126,8197312.81,8318633.57,11636521833.333334,68301233.33333333,0,1.0
2019-01-07 21:00:00,369.71226,7810349.6,7834358.66,11634042000.0,68061025.0,0,1.0
2019-01-07 22:00:00,369.71226,7320351.18,7324945.12,11631562166.666666,67820816.66666667,0,1.0
2019-01-07 23:00:00,369.71226,6814606.51,6859511.61,11629082333.333334,67580608.33333333,0,1.0
2019-01-08 00:00:00,363.8843,6445755.77,6462300.9,11626602500.0,67340400.0,0,1.0
2019-01-08 01:00:00,310.1533,6235994.37,6232447.92,11624533750.0,67784595.83333333,0,1.0
2019-01-08 02:00:00,310.1533,6085039.17,6112260.5,11622465000.0,68228791.66666667,0,1.0
2019-01-08 03:00:00,310.1533,6061339.65,6117401.76,11620396250.0,68672987.5,0,1.0
2019-01-08 04:00:00,310.1533,6181611.03,6190348.21,11618327500.0,69117183.33333333,0,1.0
2019-01-08 05:00:00,310.1533,6469996.86,6470458.77,11616258750.0,69561379.16666667,0,1.0
2019-01-08 06:00:00,360.1533,6653882.84,6639568.95,11614190000.0,70005575.0,0,1.0
2019-01-08 07:00:00,363.8843,7166356.08,7156395.46,11612121250.0,70449770.83333333,0,1.0
2019-01-08 08:00:00,363.8843,7761709.21,7754688.47,11610052500.0,70893966.66666667,0,1.0
2019-01-08 09:00:00,369.5533,8154265.49,8139436.35,11607983750.0,71338162.5,0,1.0
2019-01-08 10:00:00,369.5533,8518593.98,8505855.89,11605915000.0,71782358.33333333,0,1.0
2019-01-08 11:00:00,380.1533,8805506.64,8802284.11,11603846250.0,72226554.16666667,0,1.0
2019-01-08 12:00:00,380.1533,8715109.9,8706728.67,11601777500.0,72670750.0,0,1.0
2019-01-08 13:00:00,380.1533,8748347.4,8740712.26,11599708750.0,73114945.83333333,0,1.0
2019-01-08 14:00:00,380.1533,8786379.36,8776258.9,11597640000.0,73559141.66666667,0,1.0
2019-01-08 15:00:00,380.1533,8742746.37,8734482.04,11595571250.0,74003337.5,0,1.0
2019-01-08 16:00:00,369.5533,8552390.35,8532255.23,11593502500.0,74447533.33333333,0,1.0
2019-01-08 17:00:00,363.8843,8420677.54,8394421.68,11591433750.0,74891729.16666667,0,1.0
2019-01-08 18:00:00,380.1533,9090866.44,9203403.53,11589365000.0,75335925.0,0,1.0
2019-01-08 19:00:00,380.1533,9168639.41,9297672.54,11587296250.0,75780120.83333333,0,1.0
2019-01-08 20:00:00,380.1533,8911897.55,9038378.24,11585227500.0,76224316.66666667,0,1.0
2019-01-08 21:00:00,369.5533,8394764.47,8424541.43,11583158750.0,76668512.5,0,1.0
2019-01-08 22:00:00,363.8843,7701500.4,7718682.44,11581090000.0,77112708.33333333,0,1.0
2019-01-08 23:00:00,363.8843,7105367.71,7119838.34,11579021250.0,77556904.16666667,0,1.0
2019-01-09 00:00:00,257.49997,6627722.74,6620380.52,11576952500.0,78001100.0,0,1.0
2019-01-09 01:00:00,249.18697,6387501.3,6370910.73,11574527120.833334,77840579.16666667,0,1.0
2019-01-09 02:00:00,249.18697,6229975.29,6301561.09,11572101741.666666,77680058.33333333,0,1.0
2019-01-09 03:00:00,249.18697,6180044.01,6258056.78,11569676362.5,77519537.5,0,1.0
2019-01-09 04:00:00,249.18697,6320208.7,6395773.45,11567250983.333334,77359016.66666667,0,1.0
2019-01-09 05:00:00,257.49997,6605691.01,6685673.46,11564825604.166666,77198495.83333333,0,1.0
2019-01-09 06:00:00,280.18697,6792467.19,6769961.16,11562400225.0,77037975.0,0,1.0
2019-01-09 07:00:00,280.18697,7266072.73,7189999.99,11559974845.833334,76877454.16666667,0,1.0
2019-01-09 08:00:00,280.18697,7784166.27,7705983.09,11557549466.666666,76716933.33333333,0,1.0
2019-01-09 09:00:00,360.91797,8069559.11,7991075.8,11555124087.5,76556412.5,0,1.0
2019-01-09 10:00:00,360.91797,8377300.6,8307509.23,11552698708.333334,76395891.66666667,0,1.0
2019-01-09 11:00:00,364.18697,8597401.92,8531657.08,11550273329.166666,76235370.83333333,0,1.0
2019-01-09 12:00:00,364.18697,8532571.19,8472812.66,11547847950.0,76074850.0,0,1.0
2019-01-09 13:00:00,364.18697,8517447.42,8442426.67,11545422570.833334,75914329.16666667,0,1.0
2019-01-09 14:00:00,364.18697,8603457.06,8523334.67,11542997191.666666,75753808.33333333,0,1.0
2019-01-09 15:00:00,364.18697,8545699.89,8478002.01,11540571812.5,75593287.5,0,1.0
2019-01-09 16:00:00,360.91797,8389482.01,8318976.74,11538146433.333334,75432766.66666667,0,1.0
2019-01-09 17:00:00,360.91797,8308729.93,8218867.95,11535721054.166666,75272245.83333333,0,1.0
2019-01-09 18:00:00,380.08697,8967202.35,8957367.72,11533295675.0,75111725.0,0,1.0
2019-01-09 19:00:00,380.08697,9082379.46,9098808.75,11530870295.833334,74951204.16666667,0,1.0
2019-01-09 20:00:00,380.08697,8798983.4,8815844.01,11528444916.666666,74790683.33333333,0,1.0
2019-01-09 21:00:00,360.91797,8326538.02,8291434.63,11526019537.5,74630162.5,0,1.0
2019-01-09 22:00:00,360.91797,7631544.43,7633732.59,11523594158.333334,74469641.66666667,0,1.0
2019-01-09 23:00:00,280.18697,7018782.79,7005588.87,11521168779.166666,74309120.83333333,0,1.0
2019-01-10 00:00:00,320.54323,6574471.57,6570576.93,11518743400.0,74148600.0,0,1.0
2019-01-10 01:00:00,320.54323,6352759.5,6341492.94,11515951858.333334,73730895.83333333,0,1.0
2019-01-10 02:00:00,320.54323,6192120.04,6173359.48,11513160316.666666,73313191.66666667,0,1.0
2019-01-10 03:00:00,320.54323,6129401.48,6103791.18,11510368775.0,72895487.5,0,1.0
2019-01-10 04:00:00,257.74223,6265277.64,6235064.37,11507577233.333334,72477783.33333333,0,1.0
2019-01-10 05:00:00,320.54323,6570694.63,6545061.24,11504785691.666666,72060079.16666667,0,1.0
2019-01-10 06:00:00,320.54323,6780212.11,6745360.18,11501994150.0,71642375.0,0,1.0
2019-01-10 07:00:00,320.54323,7247083.23,7166060.58,11499202608.333334,71224670.83333333,0,1.0
2019-01-10 08:00:00,367.42923,7784421.85,7727001.44,11496411066.666666,70806966.66666667,0,1.0
2019-01-10 09:00:00,377.42923,8151392.65,8084312.35,11493619525.0,70389262.5,0,1.0
2019-01-10 10:00:00,320.54323,8442329.94,8394840.54,11490827983.333334,69971558.33333333,0,1.0
2019-01-10 11:00:00,320.54323,8560111.01,8562337.64,11488036441.666666,69553854.16666667,0,1.0
2019-01-10 12:00:00,320.54323,8547775.46,8501603.31,11485244900.0,69136150.0,0,1.0
2019-01-10 13:00:00,320.54323,8563089.36,8502252.41,11482453358.333334,68718445.83333333,0,1.0
2019-01-10 14:00:00,320.54323,8630410.48,8571610.31,11479661816.666666,68300741.66666667,0,1.0
2019-01-10 15:00:00,320.54323,8616250.73,8547955.58,11476870275.0,67883037.5,0,1.0
2019-01-10 16:00:00,320.54323,8475614.66,8412849.04,11474078733.333334,67465333.33333333,0,1.0
2019-01-10 17:00:00,320.54323,8287114.09,8212494.07,11471287191.666666,67047629.166666664,0,1.0
2019-01-10 18:00:00,367.42923,8984539.9,8933408.41,11468495650.0,66629925.0,0,1.0
2019-01-10 19:00:00,367.42923,9124085.57,9082208.4,11465704108.333334,66212220.833333336,0,1.0
2019-01-10 20:00:00,378.42923,8866283.06,8825927.23,11462912566.666666,65794516.666666664,0,1.0
2019-01-10 21:00:00,320.54323,8349919.6,8309304.27,11460121025.0,65376812.5,0,1.0
2019-01-10 22:00:00,367.42923,7653801.53,7650634.33,11457329483.333334,64959108.33333333,0,1.0
2019-01-10 23:00:00,320.54323,7050352.44,7051355.91,11454537941.666666,64541404.166666664,0,1.0
2019-01-11 00:00:00,309.72896,6605808.87,6686709.61,11451746400.0,64123700.0,0,1.0
2019-01-11 01:00:00,309.72896,6348960.39,6426536.98,11449609866.666666,64279370.833333336,0,1.0
2019-01-11 02:00:00,309.72896,6179729.43,6254608.0,11447473333.333334,64435041.666666664,0,1.0
2019-01-11 03:00:00,309.72896,6152560.22,6230285.46,11445336800.0,64590712.5,0,1.0
2019-01-11 04:00:00,309.72896,6294450.73,6371081.52,11443200266.666666,64746383.333333336,0,1.0
2019-01-11 05:00:00,350.12896,6616053.72,6698052.94,11441063733.333334,64902054.166666664,0,1.0
2019-01-11 06:00:00,350.12896,6794834.44,6875840.6,11438927200.0,65057725.0,0,1.0
2019-01-11 07:00:00,350.34296,7302153.99,7396348.96,11436790666.666666,65213395.833333336,0,1.0
2019-01-11 08:00:00,350.34296,7871972.61,7963572.79,11434654133.333334,65369066.666666664,0,1.0
2019-01-11 09:00:00,350.34296,8179266.79,8276326.72,11432517600.0,65524737.5,0,1.0
2019-01-11 10:00:00,350.34296,8513720.25,8613180.96,11430381066.666666,65680408.333333336,0,1.0
2019-01-11 11:00:00,350.34296,8753891.99,8849533.28,11428244533.333334,65836079.166666664,0,1.0
2019-01-11 12:00:00,350.34296,8690330.47,8785361.82,11426108000.0,65991750.0,0,1.0
2019-01-11 13:00:00,350.34296,8616069.59,8698954.29,11423971466.666666,66147420.833333336,0,1.0
2019-01-11 14:00:00,350.34296,8757372.89,8830685.48,11421834933.333334,66303091.666666664,0,1.0
2019-01-11 15:00:00,366.22896,8734146.97,8808668.09,11419698400.0,66458762.5,0,1.0
2019-01-11 16:00:00,350.34296,8573767.65,8647677.41,11417561866.666666,66614433.333333336,0,1.0
2019-01-11 17:00:00,350.34296,8354312.88,8428564.04,11415425333.333334,66770104.166666664,0,1.0
2019-01-11 18:00:00,367.22896,8996673.03,9100498.11,11413288800.0,66925775.0,0,1.0
2019-01-11 19:00:00,367.22896,9193896.67,9301892.29,11411152266.666666,67081445.833333336,0,1.0
2019-01-11 20:00:00,366.22896,8897194.25,9006309.61,11409015733.333334,67237116.66666667,0,1.0
2019-01-11 21:00:00,350.34296,8390877.68,8491033.16,11406879200.0,67392787.5,0,1.0
2019-01-11 22:00:00,350.12896,7758601.58,7857510.13,11404742666.666666,67548458.33333333,0,1.0
2019-01-11 23:00:00,309.72896,7185417.01,7284691.16,11402606133.333334,67704129.16666667,0,1.0
2019-01-12 00:00:00,250.36797,6713184.31,6725356.22,11400469600.0,67859800.0,0,1.0
2019-01-12 01:00:00,250.36797,6452878.67,6461022.97,11398425250.0,67917550.0,0,1.0
2019-01-12 02:00:00,250.36797,6299147.79,6308039.53,11396380900.0,67975300.0,0,1.0
2019-01-12 03:00:00,250.36797,6216832.04,6218132.79,11394336550.0,68033050.0,0,1.0
2019-01-12 04:00:00,250.36797,6302867.05,6310090.34,11392292200.0,68090800.0,0,1.0
2019-01-12 05:00:00,255.36797,6476727.1,6483801.15,11390247850.0,68148550.0,0,1.0
2019-01-12 06:00:00,255.36797,6569589.29,6561402.06,11388203500.0,68206300.0,0,1.0
2019-01-12 07:00:00,310.36797,7008148.3,6973599.08,11386159150.0,68264050.0,0,1.0
2019-01-12 08:00:00,311.86797,7540659.84,7498988.23,11384114800.0,68321800.0,0,1.0
2019-01-12 09:00:00,311.86797,7920436.79,7885115.72,11382070450.0,68379550.0,0,1.0
2019-01-12 10:00:00,311.86797,8252780.15,8202154.43,11380026100.0,68437300.0,0,1.0
