fecha_hora,precio_bolsa,demanda,generacion,volumen_embalses,aportes_hidricos,oni,es_pandemia
2026-01-01 00:00:00,327.90985,8334369.68,8518585.3,13553260500.0,127540466.07,-0.6,0
2026-01-01 01:00:00,307.90985,8268581.14,8457018.23,13551984487.5,127950254.74583332,-0.5997311827956989,0
2026-01-01 02:00:00,296.32185,8148820.81,8331631.01,13550708475.0,128360043.42166665,-0.5994623655913979,0
2026-01-01 03:00:00,296.32185,7994492.52,8176273.02,13549432462.5,128769832.0975,-0.5991935483870967,0
2026-01-01 04:00:00,296.32185,7865140.3,8042190.81,13548156450.0,129179620.77333333,-0.5989247311827957,0
2026-01-01 05:00:00,296.32185,7757108.82,7928634.55,13546880437.5,129589409.44916666,-0.5986559139784946,0
2026-01-01 06:00:00,296.32185,7362896.72,7501128.23,13545604425.0,129999198.125,-0.5983870967741935,0
2026-01-01 07:00:00,296.32185,7208279.14,7327605.35,13544328412.5,130408986.80083333,-0.5981182795698925,0
2026-01-01 08:00:00,272.90985,7290792.12,7391857.86,13543052400.0,130818775.47666666,-0.5978494623655913,0
2026-01-01 09:00:00,104.99185,7381988.16,7468771.46,13541776387.5,131228564.15249999,-0.5975806451612903,0
2026-01-01 10:00:00,103.53785,7364735.84,7434687.28,13540500375.0,131638352.82833332,-0.5973118279569892,0
2026-01-01 11:00:00,244.80985,7595533.49,7670846.53,13539224362.5,132048141.50416666,-0.5970430107526882,0
2026-01-01 12:00:00,272.90985,7815413.49,7883940.07,13537948350.0,132457930.17999999,-0.5967741935483871,0
2026-01-01 13:00:00,292.90985,7914569.58,8006441.84,13536672337.5,132867718.85583332,-0.596505376344086,0
2026-01-01 14:00:00,296.32185,7946810.18,8034652.87,13535396325.0,133277507.53166667,-0.5962365591397849,0
2026-01-01 15:00:00,296.32185,7925039.6,8030775.18,13534120312.5,133687296.2075,-0.5959677419354839,0
2026-01-01 16:00:00,296.32185,7915828.85,8033728.55,13532844300.0,134097084.88333333,-0.5956989247311828,0
2026-01-01 17:00:00,327.90985,8092285.03,8202095.04,13531568287.5,134506873.55916667,-0.5954301075268817,0
2026-01-01 18:00:00,332.90985,8897589.72,9069383.5,13530292275.0,134916662.23499998,-0.5951612903225806,0
2026-01-01 19:00:00,332.90985,9206212.69,9384805.26,13529016262.5,135326450.91083333,-0.5948924731182795,0
2026-01-01 20:00:00,332.90985,8973081.8,9132857.11,13527740250.0,135736239.58666664,-0.5946236559139785,0
2026-01-01 21:00:00,332.90985,8753818.89,8913203.78,13526464237.5,136146028.2625,-0.5943548387096774,0
2026-01-01 22:00:00,332.90985,8507077.17,8665825.07,13525188225.0,136555816.93833333,-0.5940860215053764,0
2026-01-01 23:00:00,327.90985,8218369.59,8367882.81,13523912212.5,136965605.61416665,-0.5938172043010752,0
2026-01-02 00:00:00,329.20101,8062246.23,8225385.73,13522636200.0,137375394.29,-0.5935483870967742,0
2026-01-02 01:00:00,326.20101,7857050.29,8023855.7,13522022858.333334,137848656.37291667,-0.5932795698924731,0
2026-01-02 02:00:00,326.20101,7541095.62,7699256.41,13521409516.666666,138321918.45583332,-0.593010752688172,0
2026-01-02 03:00:00,329.20101,7424145.77,7583517.07,13520796175.0,138795180.53875,-0.592741935483871,0
2026-01-02 04:00:00,326.20101,7456650.64,7612731.7,13520182833.333334,139268442.62166667,-0.5924731182795698,0
2026-01-02 05:00:00,329.20101,7573156.55,7736342.93,13519569491.666666,139741704.70458332,-0.5922043010752688,0
2026-01-02 06:00:00,329.20101,7629009.46,7767531.69,13518956150.0,140214966.7875,-0.5919354838709677,0
2026-01-02 07:00:00,329.20101,8007488.03,8135437.43,13518342808.333334,140688228.87041667,-0.5916666666666667,0
2026-01-02 08:00:00,329.20101,8385371.96,8530829.05,13517729466.666666,141161490.95333332,-0.5913978494623656,0
2026-01-02 09:00:00,326.20101,8922465.54,9061144.68,13517116125.0,141634753.03625,-0.5911290322580645,0
2026-01-02 10:00:00,326.20101,9246820.01,9411562.42,13516502783.333334,142108015.11916667,-0.5908602150537634,0
2026-01-02 11:00:00,329.20101,9464548.0,9600924.33,13515889441.666666,142581277.20208332,-0.5905913978494624,0
2026-01-02 12:00:00,329.20101,9635921.81,9778693.18,13515276100.0,143054539.285,-0.5903225806451613,0
2026-01-02 13:00:00,329.20101,9680055.5,9827167.58,13514662758.333334,143527801.36791667,-0.5900537634408602,0
2026-01-02 14:00:00,329.20101,9764723.67,9958634.59,13514049416.666666,144001063.45083332,-0.5897849462365591,0
2026-01-02 15:00:00,331.20101,9757567.99,9980652.79,13513436075.0,144474325.53375,-0.589516129032258,0
2026-01-02 16:00:00,331.20101,9712248.92,9912237.54,13512822733.333334,144947587.61666667,-0.589247311827957,0
2026-01-02 17:00:00,352.17901,9752907.89,9942941.97,13512209391.666666,145420849.69958332,-0.5889784946236559,0
2026-01-02 18:00:00,352.17901,10388992.95,10583862.62,13511596050.0,145894111.7825,-0.5887096774193549,0
2026-01-02 19:00:00,352.17901,10443485.24,10641268.66,13510982708.333334,146367373.86541668,-0.5884408602150537,0
2026-01-02 20:00:00,352.17901,10241236.56,10466469.47,13510369366.666666,146840635.94833332,-0.5881720430107527,0
2026-01-02 21:00:00,352.17901,9940384.45,10176577.23,13509756025.0,147313898.03125,-0.5879032258064516,0
2026-01-02 22:00:00,352.17901,9508171.51,9747116.21,13509142683.333334,147787160.11416668,-0.5876344086021505,0
2026-01-02 23:00:00,331.20101,9039788.51,9300881.19,13508529341.666666,148260422.19708332,-0.5873655913978495,0
2026-01-03 00:00:00,342.48147,8715011.98,8917969.46,13507916000.0,148733684.28,-0.5870967741935483,0
2026-01-03 01:00:00,342.48147,8387107.03,8589997.04,13507667058.333334,148717607.445,-0.5868279569892473,0
2026-01-03 02:00:00,327.48147,8181816.42,8383112.9,13507418116.666666,148701530.61,-0.5865591397849462,0
2026-01-03 03:00:00,327.48147,8023972.24,8217517.89,13507169175.0,148685453.775,-0.5862903225806452,0
2026-01-03 04:00:00,327.48147,8004824.82,8194039.46,13506920233.333334,148669376.94,-0.5860215053763441,0
2026-01-03 05:00:00,327.48147,8062498.28,8260427.73,13506671291.666666,148653300.105,-0.585752688172043,0
2026-01-03 06:00:00,327.48147,8069303.29,8256457.49,13506422350.0,148637223.27,-0.5854838709677419,0
2026-01-03 07:00:00,327.48147,8339465.73,8513482.51,13506173408.333334,148621146.435,-0.5852150537634409,0
2026-01-03 08:00:00,327.48147,8717037.01,8875413.79,13505924466.666666,148605069.6,-0.5849462365591398,0
2026-01-03 09:00:00,327.48147,8995468.19,9159868.9,13505675525.0,148588992.76500002,-0.5846774193548387,0
2026-01-03 10:00:00,327.48147,9206242.88,9357586.19,13505426583.333334,148572915.93,-0.5844086021505376,0
2026-01-03 11:00:00,327.48147,9412208.75,9556197.48,13505177641.666666,148556839.095,-0.5841397849462365,0
2026-01-03 12:00:00,327.48147,9522663.24,9670895.77,13504928700.0,148540762.26,-0.5838709677419355,0
2026-01-03 13:00:00,327.48147,9530608.5,9696120.58,13504679758.333334,148524685.425,-0.5836021505376344,0
2026-01-03 14:00:00,332.48147,9427321.42,9586516.06,13504430816.666666,148508608.59,-0.5833333333333333,0
2026-01-03 15:00:00,342.48147,9472295.66,9643959.19,13504181875.0,148492531.755,-0.5830645161290322,0
2026-01-03 16:00:00,352.07947,9469603.08,9662206.32,13503932933.333334,148476454.92000002,-0.5827956989247312,0
2026-01-03 17:00:00,354.48147,9615418.07,9782547.29,13503683991.666666,148460378.085,-0.5825268817204301,0
2026-01-03 18:00:00,354.48147,10222384.7,10417406.08,13503435050.0,148444301.25,-0.582258064516129,0
2026-01-03 19:00:00,354.48147,10265514.17,10471626.5,13503186108.333334,148428224.41500002,-0.581989247311828,0
2026-01-03 20:00:00,354.48147,10105844.6,10316555.77,13502937166.666666,148412147.58,-0.5817204301075268,0
2026-01-03 21:00:00,354.48147,9795778.35,10018420.87,13502688225.0,148396070.745,-0.5814516129032258,0
2026-01-03 22:00:00,352.07947,9382117.7,9598279.82,13502439283.333334,148379993.91,-0.5811827956989247,0
2026-01-03 23:00:00,352.07947,8999627.3,9192063.76,13502190341.666666,148363917.07500002,-0.5809139784946237,0
2026-01-04 00:00:00,282.47952,8628936.68,8803081.13,13501941400.0,148347840.24,-0.5806451612903225,0
2026-01-04 01:00:00,282.47952,8351203.95,8529343.65,13501153387.5,149216575.81083333,-0.5803763440860215,0
2026-01-04 02:00:00,282.47952,8141598.6,8312462.83,13500365375.0,150085311.38166666,-0.5801075268817204,0
2026-01-04 03:00:00,282.47952,7991282.64,8155037.69,13499577362.5,150954046.95250002,-0.5798387096774194,0
2026-01-04 04:00:00,282.47952,7918701.56,8078785.9,13498789350.0,151822782.52333334,-0.5795698924731183,0
2026-01-04 05:00:00,282.47952,7807235.86,7962862.27,13498001337.5,152691518.09416667,-0.5793010752688171,0
2026-01-04 06:00:00,282.47952,7538188.61,7671420.07,13497213325.0,153560253.66500002,-0.5790322580645161,0
2026-01-04 07:00:00,282.47952,7694976.25,7829002.45,13496425312.5,154428989.23583335,-0.578763440860215,0
2026-01-04 08:00:00,282.47952,7979060.74,8135710.3,13495637300.0,155297724.80666667,-0.578494623655914,0
2026-01-04 09:00:00,268.11152,8214519.8,8362189.76,13494849287.5,156166460.3775,-0.5782258064516129,0
2026-01-04 10:00:00,268.11152,8495589.11,8648856.96,13494061275.0,157035195.94833332,-0.5779569892473118,0
2026-01-04 11:00:00,282.47952,8752033.59,8886438.94,13493273262.5,157903931.51916668,-0.5776881720430107,0
2026-01-04 12:00:00,282.47952,8933964.77,9059713.35,13492485250.0,158772667.09,-0.5774193548387097,0
2026-01-04 13:00:00,282.47952,8862139.44,9016767.17,13491697237.5,159641402.66083333,-0.5771505376344086,0
2026-01-04 14:00:00,282.47952,8828623.58,8990095.14,13490909225.0,160510138.23166668,-0.5768817204301075,0
2026-01-04 15:00:00,282.47952,8771414.54,8943509.94,13490121212.5,161378873.8025,-0.5766129032258064,0
2026-01-04 16:00:00,330.47952,8773411.7,8916826.67,13489333200.0,162247609.37333333,-0.5763440860215053,0
2026-01-04 17:00:00,334.47952,8929301.34,9061575.88,13488545187.5,163116344.94416666,-0.5760752688172043,0
2026-01-04 18:00:00,347.07752,9687039.47,9848973.84,13487757175.0,163985080.515,-0.5758064516129032,0
2026-01-04 19:00:00,347.07752,9881686.88,10062694.49,13486969162.5,164853816.08583334,-0.5755376344086022,0
2026-01-04 20:00:00,347.07752,9797320.65,9991531.25,13486181150.0,165722551.65666667,-0.575268817204301,0
2026-01-04 21:00:00,343.47952,9537445.95,9731347.82,13485393137.5,166591287.2275,-0.575,0
2026-01-04 22:00:00,342.47952,9236690.56,9431028.43,13484605125.0,167460022.79833335,-0.5747311827956989,0
2026-01-04 23:00:00,334.47952,8828492.86,8994798.43,13483817112.5,168328758.36916667,-0.5744623655913978,0
2026-01-05 00:00:00,293.94594,8440563.54,8606719.45,13483029100.0,169197493.94,-0.5741935483870968,0
2026-01-05 01:00:00,293.94594,8161519.59,8339012.57,13483944270.833334,170934713.03125,-0.5739247311827956,0
2026-01-05 02:00:00,269.57794,7981730.77,8155397.87,13484859441.666666,172671932.1225,-0.5736559139784946,0
2026-01-05 03:00:00,262.43094,7870832.43,8029106.53,13485774612.5,174409151.21375,-0.5733870967741935,0
2026-01-05 04:00:00,269.57794,7960104.08,8110549.75,13486689783.333334,176146370.305,-0.5731182795698925,0
2026-01-05 05:00:00,293.94594,8200478.63,8369293.87,13487604954.166666,177883589.39625,-0.5728494623655914,0
2026-01-05 06:00:00,334.16294,8407052.65,8574075.56,13488520125.0,179620808.4875,-0.5725806451612903,0
2026-01-05 07:00:00,334.16294,8856590.86,9014924.16,13489435295.833334,181358027.57874998,-0.5723118279569892,0
2026-01-05 08:00:00,334.16294,9247023.06,9450049.87,13490350466.666666,183095246.67,-0.5720430107526882,0
2026-01-05 09:00:00,334.16294,9539122.36,9733250.27,13491265637.5,184832465.76125,-0.5717741935483871,0
2026-01-05 10:00:00,334.16294,9891620.35,10072915.62,13492180808.333334,186569684.8525,-0.571505376344086,0
2026-01-05 11:00:00,334.16294,10195705.63,10374902.85,13493095979.166666,188306903.94375,-0.5712365591397849,0
2026-01-05 12:00:00,334.16294,10231796.98,10421975.67,13494011150.0,190044123.035,-0.5709677419354838,0
2026-01-05 13:00:00,338.94594,10308497.84,10523955.33,13494926320.833334,191781342.12625,-0.5706989247311828,0
2026-01-05 14:00:00,338.94594,10428473.7,10640701.13,13495841491.666666,193518561.2175,-0.5704301075268817,0
2026-01-05 15:00:00,338.94594,10489843.42,10699773.68,13496756662.5,195255780.30875,-0.5701612903225807,0
2026-01-05 16:00:00,338.94594,10370748.47,10597582.41,13497671833.333334,196992999.4,-0.5698924731182795,0
2026-01-05 17:00:00,338.94594,10348014.21,10522763.47,13498587004.166666,198730218.49124998,-0.5696236559139785,0
2026-01-05 18:00:00,353.94594,10899313.46,11090982.43,13499502175.0,200467437.58249998,-0.5693548387096774,0
2026-01-05 19:00:00,353.94594,10953344.86,11153753.03,13500417345.833334,202204656.67374998,-0.5690860215053763,0
2026-01-05 20:00:00,353.94594,10720415.41,10919712.38,13501332516.666666,203941875.765,-0.5688172043010753,0
2026-01-05 21:00:00,338.94594,10351229.59,10557922.72,13502247687.5,205679094.85625,-0.5685483870967741,0
2026-01-05 22:00:00,338.94594,9826876.43,10003992.29,13503162858.333334,207416313.9475,-0.5682795698924731,0
2026-01-05 23:00:00,338.94594,9301270.36,9483340.9,13504078029.166666,209153533.03875,-0.568010752688172,0
2026-01-06 00:00:00,301.18493,8885412.75,9059197.95,13504993200.0,210890752.13,-0.567741935483871,0
2026-01-06 01:00:00,301.18493,8576491.45,8761520.22,13506483991.666666,211906926.96375,-0.5674731182795699,0
2026-01-06 02:00:00,301.18493,8338453.29,8512432.55,13507974783.333334,212923101.79749998,-0.5672043010752688,0
2026-01-06 03:00:00,301.18493,8169190.21,8339863.96,13509465575.0,213939276.63125,-0.5669354838709677,0
2026-01-06 04:00:00,301.18493,8279179.27,8443465.63,13510956366.666666,214955451.465,-0.5666666666666667,0
2026-01-06 05:00:00,312.18493,8497869.33,8668371.58,13512447158.333334,215971626.29874998,-0.5663978494623656,0
2026-01-06 06:00:00,312.18493,8672208.14,8827667.68,13513937950.0,216987801.1325,-0.5661290322580645,0
2026-01-06 07:00:00,312.18493,9100455.11,9231017.98,13515428741.666666,218003975.96625,-0.5658602150537634,0
2026-01-06 08:00:00,312.18493,9457537.96,9626777.78,13516919533.333334,219020150.79999998,-0.5655913978494623,0
2026-01-06 09:00:00,312.18493,9803552.09,9952839.87,13518410325.0,220036325.63375,-0.5653225806451613,0
2026-01-06 10:00:00,312.18493,9993193.92,10161022.07,13519901116.666666,221052500.4675,-0.5650537634408602,0
2026-01-06 11:00:00,312.18493,10295746.42,10447540.91,13521391908.333334,222068675.30124998,-0.5647849462365592,0
2026-01-06 12:00:00,312.18493,10279247.43,10449109.59,13522882700.0,223084850.135,-0.564516129032258,0
2026-01-06 13:00:00,312.18493,10344132.89,10523870.45,13524373491.666666,224101024.96875,-0.564247311827957,0
2026-01-06 14:00:00,312.18493,10494912.83,10656132.11,13525864283.333334,225117199.80249998,-0.5639784946236559,0
2026-01-06 15:00:00,312.18493,10486198.21,10669725.93,13527355075.0,226133374.63625,-0.5637096774193548,0
2026-01-06 16:00:00,339.18493,10447804.28,10618738.16,13528845866.666666,227149549.47,-0.5634408602150538,0
2026-01-06 17:00:00,339.18493,10400231.6,10555044.29,13530336658.333334,228165724.30374998,-0.5631720430107526,0
2026-01-06 18:00:00,349.60093,10993029.31,11132866.59,13531827450.0,229181899.1375,-0.5629032258064516,0
2026-01-06 19:00:00,349.60093,10963563.65,11108254.77,13533318241.666666,230198073.97125,-0.5626344086021505,0
2026-01-06 20:00:00,339.18493,10676460.49,10840641.14,13534809033.333334,231214248.80499998,-0.5623655913978495,0
2026-01-06 21:00:00,339.18493,10293670.51,10469389.62,13536299825.0,232230423.63875,-0.5620967741935484,0
2026-01-06 22:00:00,322.18493,9781424.85,9941172.98,13537790616.666666,233246598.4725,-0.5618279569892473,0
2026-01-06 23:00:00,312.18493,9329186.44,9502425.84,13539281408.333334,234262773.30624998,-0.5615591397849462,0
2026-01-07 00:00:00,252.71747,8903914.87,9093534.76,13540772200.0,235278948.14,-0.5612903225806452,0
2026-01-07 01:00:00,252.71747,8576696.72,8788202.36,13539449216.666666,232871664.0858333,-0.5610215053763441,0
2026-01-07 02:00:00,245.61747,8315980.83,8524088.71,13538126233.333334,230464380.03166667,-0.560752688172043,0
2026-01-07 03:00:00,245.61747,8229659.78,8418466.84,13536803250.0,228057095.9775,-0.5604838709677419,0
2026-01-07 04:00:00,249.61747,8350994.07,8527341.87,13535480266.666666,225649811.92333332,-0.5602150537634408,0
2026-01-07 05:00:00,252.71747,8541662.58,8721478.4,13534157283.333334,223242527.86916667,-0.5599462365591398,0
2026-01-07 06:00:00,252.71747,8673412.54,8843215.41,13532834300.0,220835243.815,-0.5596774193548387,0
2026-01-07 07:00:00,252.71747,9118066.48,9268958.18,13531511316.666666,218427959.76083332,-0.5594086021505377,0
2026-01-07 08:00:00,252.71747,9521316.4,9648850.69,13530188333.333334,216020675.70666665,-0.5591397849462365,0
2026-01-07 09:00:00,245.61747,9704166.53,9832916.16,13528865350.0,213613391.6525,-0.5588709677419355,0
2026-01-07 10:00:00,249.61747,10101278.4,10221891.97,13527542366.666666,211206107.59833333,-0.5586021505376344,0
2026-01-07 11:00:00,252.71747,10459639.98,10584224.18,13526219383.333334,208798823.54416665,-0.5583333333333333,0
2026-01-07 12:00:00,252.71747,10513086.48,10635419.49,13524896400.0,206391539.49,-0.5580645161290323,0
2026-01-07 13:00:00,252.71747,10554643.96,10704860.54,13523573416.666666,203984255.43583333,-0.5577956989247311,0
2026-01-07 14:00:00,261.20247,10752363.28,10891069.83,13522250433.333334,201576971.38166666,-0.5575268817204301,0
2026-01-07 15:00:00,292.71747,10792508.36,10964266.8,13520927450.0,199169687.3275,-0.557258064516129,0
2026-01-07 16:00:00,292.71747,10702339.63,10883139.55,13519604466.666666,196762403.27333334,-0.556989247311828,0
2026-01-07 17:00:00,312.71747,10587729.82,10733852.51,13518281483.333334,194355119.21916667,-0.5567204301075269,0
2026-01-07 18:00:00,328.20947,11137905.34,11263229.69,13516958500.0,191947835.165,-0.5564516129032258,0
2026-01-07 19:00:00,328.20947,11194574.74,11361462.85,13515635516.666666,189540551.11083335,-0.5561827956989247,0
2026-01-07 20:00:00,328.20947,10893931.48,11087849.45,13514312533.333334,187133267.05666667,-0.5559139784946237,0
2026-01-07 21:00:00,321.71747,10472383.94,10673272.92,13512989550.0,184725983.0025,-0.5556451612903226,0
2026-01-07 22:00:00,312.71747,9986068.01,10201453.0,13511666566.666666,182318698.94833332,-0.5553763440860215,0
2026-01-07 23:00:00,292.71747,9463711.39,9663910.44,13510343583.333334,179911414.89416668,-0.5551075268817204,0
2026-01-08 00:00:00,108.19992,9027962.69,9244007.25,13509020600.0,177504130.84,-0.5548387096774193,0
2026-01-08 01:00:00,108.19992,8722997.52,8923219.46,13507153925.0,177542686.54291666,-0.5545698924731183,0
2026-01-08 02:00:00,108.19992,8494006.55,8688507.15,13505287250.0,177581242.24583334,-0.5543010752688172,0
2026-01-08 03:00:00,108.19992,8368650.42,8551382.32,13503420575.0,177619797.94875002,-0.5540322580645162,0
2026-01-08 04:00:00,118.19992,8433812.35,8608350.63,13501553900.0,177658353.65166667,-0.553763440860215,0
2026-01-08 05:00:00,156.68492,8631605.76,8826286.54,13499687225.0,177696909.35458332,-0.553494623655914,0
2026-01-08 06:00:00,118.19992,8801641.63,8991269.51,13497820550.0,177735465.0575,-0.5532258064516129,0
2026-01-08 07:00:00,118.19992,9256760.31,9434980.4,13495953875.0,177774020.7604167,-0.5529569892473118,0
2026-01-08 08:00:00,118.19992,9666237.98,9846018.22,13494087200.0,177812576.46333334,-0.5526881720430108,0
2026-01-08 09:00:00,108.19992,9906706.48,10075297.76,13492220525.0,177851132.16625,-0.5524193548387096,0
2026-01-08 10:00:00,118.19992,10182599.11,10325473.49,13490353850.0,177889687.86916667,-0.5521505376344086,0
2026-01-08 11:00:00,156.68492,10489242.7,10627878.23,13488487175.0,177928243.57208335,-0.5518817204301075,0
2026-01-08 12:00:00,228.19992,10522246.48,10706336.94,13486620500.0,177966799.275,-0.5516129032258065,0
2026-01-08 13:00:00,118.19992,10666777.74,10836814.83,13484753825.0,178005354.97791666,-0.5513440860215053,0
2026-01-08 14:00:00,238.19992,10804004.15,11002923.48,13482887150.0,178043910.68083334,-0.5510752688172043,0
2026-01-08 15:00:00,270.19992,10842869.73,11025801.78,13481020475.0,178082466.38375002,-0.5508064516129032,0
2026-01-08 16:00:00,270.19992,10803288.99,10975845.41,13479153800.0,178121022.08666667,-0.5505376344086022,0
2026-01-08 17:00:00,288.19992,10687782.99,10829941.42,13477287125.0,178159577.78958333,-0.5502688172043011,0
2026-01-08 18:00:00,288.19992,11270566.03,11426596.67,13475420450.0,178198133.4925,-0.55,0
2026-01-08 19:00:00,288.19992,11300197.34,11471548.8,13473553775.0,178236689.1954167,-0.5497311827956989,0
2026-01-08 20:00:00,288.19992,11003079.21,11195243.44,13471687100.0,178275244.89833334,-0.5494623655913978,0
2026-01-08 21:00:00,288.19992,10579730.65,10777089.49,13469820425.0,178313800.60125,-0.5491935483870968,0
2026-01-08 22:00:00,270.19992,10057566.9,10259584.78,13467953750.0,178352356.30416667,-0.5489247311827957,0
2026-01-08 23:00:00,270.19992,9550132.95,9767377.13,13466087075.0,178390912.00708336,-0.5486559139784946,0
2026-01-09 00:00:00,148.95631,9113426.89,9360605.34,13464220400.0,178429467.71,-0.5483870967741935,0
2026-01-09 01:00:00,124.95631,8832767.63,9066708.61,13463766458.333334,178785516.04458335,-0.5481182795698925,0
2026-01-09 02:00:00,124.95631,8605674.11,8832417.99,13463312516.666666,179141564.37916666,-0.5478494623655914,0
2026-01-09 03:00:00,124.95631,8490223.43,8707741.01,13462858575.0,179497612.71375,-0.5475806451612903,0
2026-01-09 04:00:00,148.95631,8543021.22,8750132.73,13462404633.333334,179853661.04833335,-0.5473118279569893,0
2026-01-09 05:00:00,148.95631,8726811.56,8933978.57,13461950691.666666,180209709.3829167,-0.5470430107526881,0
2026-01-09 06:00:00,209.95631,8904822.38,9117419.29,13461496750.0,180565757.7175,-0.5467741935483871,0
2026-01-09 07:00:00,209.95631,9326643.87,9556234.68,13461042808.333334,180921806.05208334,-0.546505376344086,0
2026-01-09 08:00:00,148.95631,9685589.42,9907191.11,13460588866.666666,181277854.3866667,-0.546236559139785,0
2026-01-09 09:00:00,124.95631,9943108.54,10144379.97,13460134925.0,181633902.72125,-0.5459677419354838,0
2026-01-09 10:00:00,124.95631,10296577.21,10474744.32,13459680983.333334,181989951.05583334,-0.5456989247311828,0
2026-01-09 11:00:00,148.95631,10552481.38,10757624.54,13459227041.666666,182345999.39041668,-0.5454301075268817,0
2026-01-09 12:00:00,148.95631,10643285.06,10858317.77,13458773100.0,182702047.72500002,-0.5451612903225806,0
2026-01-09 13:00:00,209.95631,10717467.51,10956964.76,13458319158.333334,183058096.05958334,-0.5448924731182796,0
2026-01-09 14:00:00,249.95631,10915392.27,11154019.25,13457865216.666666,183414144.39416668,-0.5446236559139785,0
2026-01-09 15:00:00,249.95631,10983970.32,11213714.85,13457411275.0,183770192.72875002,-0.5443548387096774,0
2026-01-09 16:00:00,249.95631,10886280.11,11129306.5,13456957333.333334,184126241.06333333,-0.5440860215053763,0
2026-01-09 17:00:00,249.95631,10725686.68,10945995.51,13456503391.666666,184482289.39791667,-0.5438172043010753,0
2026-01-09 18:00:00,279.95631,11234023.12,11453990.72,13456049450.0,184838337.73250002,-0.5435483870967742,0
2026-01-09 19:00:00,279.95631,11261655.98,11490936.83,13455595508.333334,185194386.06708333,-0.5432795698924731,0
2026-01-09 20:00:00,279.95631,10978446.15,11223543.12,13455141566.666666,185550434.40166667,-0.543010752688172,0
2026-01-09 21:00:00,249.95631,10567978.77,10838757.66,13454687625.0,185906482.73625,-0.542741935483871,0
2026-01-09 22:00:00,249.95631,10089064.75,10340708.75,13454233683.333334,186262531.07083336,-0.5424731182795699,0
2026-01-09 23:00:00,228.85631,9568057.71,9817716.03,13453779741.666666,186618579.40541667,-0.5422043010752688,0
2026-01-10 00:00:00,176.78564,9069414.09,9288794.52,13453325800.0,186974627.74,-0.5419354838709677,0
2026-01-10 01:00:00,176.78564,8740341.51,8950355.54,13454458804.166666,188564081.05916667,-0.5416666666666666,0
2026-01-10 02:00:00,165.78564,8480831.77,8685131.53,13455591808.333334,190153534.37833333,-0.5413978494623656,0
2026-01-10 03:00:00,165.78564,8263603.9,8448963.45,13456724812.5,191742987.69750002,-0.5411290322580645,0
2026-01-10 04:00:00,165.78564,8141667.68,8330953.46,13457857816.666666,193332441.01666668,-0.5408602150537635,0
2026-01-10 05:00:00,176.78564,8191634.71,8406339.17,13458990820.833334,194921894.33583334,-0.5405913978494623,0
2026-01-10 06:00:00,176.78564,8269388.63,8447038.06,13460123825.0,196511347.655,-0.5403225806451613,0
2026-01-10 07:00:00,176.78564,8606182.92,8799590.89,13461256829.166666,198100800.9741667,-0.5400537634408602,0
2026-01-10 08:00:00,151.78564,9257477.37,9459442.31,13462389833.333334,199690254.29333335,-0.5397849462365591,0
2026-01-10 09:00:00,113.86764,9581577.48,9767650.86,13463522837.5,201279707.6125,-0.5395161290322581,0
2026-01-10 10:00:00,113.86764,9803520.04,9993294.83,13464655841.666666,202869160.93166667,-0.5392473118279569,0
2026-01-10 11:00:00,151.78564,9979519.26,10180950.93,13465788845.833334,204458614.25083333,-0.5389784946236559,0
2026-01-10 12:00:00,151.78564,10011637.71,10226257.48,13466921850.0,206048067.57,-0.5387096774193548,0
2026-01-10 13:00:00,151.78564,10004646.16,10251323.56,13468054854.166666,207637520.88916668,-0.5384408602150538,0
2026-01-10 14:00:00,176.78564,9957224.09,10214732.47,13469187858.333334,209226974.20833334,-0.5381720430107527,0
2026-01-10 15:00:00,176.78564,10018042.06,10244172.98,13470320862.5,210816427.5275,-0.5379032258064516,0
2026-01-10 16:00:00,214.78564,10001717.23,10230087.02,13471453866.666666,212405880.84666666,-0.5376344086021505,0
2026-01-10 17:00:00,276.78564,10050714.06,10263251.23,13472586870.833334,213995334.16583335,-0.5373655913978495,0
2026-01-10 18:00:00,276.78564,10661880.98,10874310.47,13473719875.0,215584787.485,-0.5370967741935484,0
2026-01-10 19:00:00,276.78564,10709089.09,10923784.63,13474852879.166666,217174240.80416667,-0.5368279569892473,0
2026-01-10 20:00:00,276.78564,10418153.05,10636591.9,13475985883.333334,218763694.12333333,-0.5365591397849462,0
2026-01-10 21:00:00,276.78564,10024465.03,10258641.13,13477118887.5,220353147.4425,-0.5362903225806451,0
2026-01-10 22:00:00,276.78564,9656903.75,9894214.13,13478251891.666666,221942600.7616667,-0.5360215053763441,0
2026-01-10 23:00:00,214.78564,9248514.86,9472205.51,13479384895.833334,223532054.08083335,-0.535752688172043,0
2026-01-11 00:00:00,119.10337,8871409.4,9078019.32,13480517900.0,225121507.4,-0.535483870967742,0
2026-01-11 01:00:00,116.18537,8561070.34,8758974.57,13483076762.5,227632518.11958334,-0.5352150537634408,0
2026-01-11 02:00:00,116.18537,8335984.69,8535491.8,13485635625.0,230143528.83916667,-0.5349462365591398,0
2026-01-11 03:00:00,116.18537,8177381.28,8371770.64,13488194487.5,232654539.55875,-0.5346774193548387,0
2026-01-11 04:00:00,116.18537,8081343.03,8261375.54,13490753350.0,235165550.27833334,-0.5344086021505376,0
2026-01-11 05:00:00,116.18537,8044623.28,8227421.75,13493312212.5,237676560.99791667,-0.5341397849462366,0
